key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_BASE_TANK_1696464000_GEN-00980B76_GRID-00980A9C,2023-10-05 00:00:00,2023-10-05 00:15:00,1696464000,37.82,24.17,0.0,0.74,14562.38,13503.03,-14562.38,-13503.03,0.135,0.0
CALABAR_BASE_TANK_1696464900_GEN-00980B76_GRID-00980A9C,2023-10-05 00:15:00,2023-10-05 00:30:00,1696464900,37.82,23.8,0.0,0.37,14562.38,13503.28,-14562.38,-13503.28,0.135,0.0
CALABAR_BASE_TANK_1696465800_GEN-00980B76_GRID-00980A9C,2023-10-05 00:30:00,2023-10-05 00:45:00,1696465800,37.82,23.06,0.0,0.73,14562.38,13503.53,-14562.38,-13503.53,0.135,0.0
CALABAR_BASE_TANK_1696466700_GEN-00980B76_GRID-00980A9C,2023-10-05 00:45:00,2023-10-05 01:00:00,1696466700,37.82,22.31,0.0,0.65,14562.38,13503.78,-14562.38,-13503.78,0.135,0.0
CALABAR_BASE_TANK_1696467600_GEN-00980B76_GRID-00980A9C,2023-10-05 01:00:00,2023-10-05 01:15:00,1696467600,37.82,21.94,0.0,0.45,14562.38,13504.03,-14562.38,-13504.03,0.135,0.0
CALABAR_BASE_TANK_1696468500_GEN-00980B76_GRID-00980A9C,2023-10-05 01:15:00,2023-10-05 01:30:00,1696468500,37.82,21.38,0.0,0.47,14562.38,13504.28,-14562.38,-13504.28,0.135,0.0
CALABAR_BASE_TANK_1696469400_GEN-00980B76_GRID-00980A9C,2023-10-05 01:30:00,2023-10-05 01:45:00,1696469400,37.82,20.82,0.0,0.64,14562.38,13504.53,-14562.38,-13504.53,0.135,0.0
CALABAR_BASE_TANK_1696470300_GEN-00980B76_GRID-00980A9C,2023-10-05 01:45:00,2023-10-05 02:00:00,1696470300,37.82,20.07,0.0,0.74,14562.38,13504.78,-14562.38,-13504.78,0.135,0.0
CALABAR_BASE_TANK_1696471200_GEN-00980B76_GRID-00980A9C,2023-10-05 02:00:00,2023-10-05 02:15:00,1696471200,37.82,19.7,0.0,0.37,14562.38,13505.03,-14562.38,-13505.03,0.135,0.0
CALABAR_BASE_TANK_1696472100_GEN-00980B76_GRID-00980A9C,2023-10-05 02:15:00,2023-10-05 02:30:00,1696472100,37.82,18.95,0.0,0.74,14562.38,13505.28,-14562.38,-13505.28,0.135,0.0
CALABAR_BASE_TANK_1696473000_GEN-00980B76_GRID-00980A9C,2023-10-05 02:30:00,2023-10-05 02:45:00,1696473000,37.82,18.58,0.0,0.37,14562.38,13505.53,-14562.38,-13505.53,0.135,0.0
CALABAR_BASE_TANK_1696473900_GEN-00980B76_GRID-00980A9C,2023-10-05 02:45:00,2023-10-05 03:00:00,1696473900,37.82,17.83,0.0,0.74,14562.38,13505.76,-14562.38,-13505.76,0.135,0.0
CALABAR_BASE_TANK_1696474800_GEN-00980B76_GRID-00980A9C,2023-10-05 03:00:00,2023-10-05 03:15:00,1696474800,37.47,17.83,0.35,0.0,14562.6,13505.8,-14562.6,-13505.8,0.138,0.0
CALABAR_BASE_TANK_1696475700_GEN-00980B76_GRID-00980A9C,2023-10-05 03:15:00,2023-10-05 03:30:00,1696475700,37.05,17.83,0.33,0.0,14562.85,13505.8,-14562.85,-13505.8,0.149,0.0
CALABAR_BASE_TANK_1696476600_GEN-00980B76_GRID-00980A9C,2023-10-05 03:30:00,2023-10-05 03:45:00,1696476600,36.27,17.83,0.76,0.0,14563.1,13505.8,-14563.1,-13505.8,0.149,0.0
CALABAR_BASE_TANK_1696477500_GEN-00980B76_GRID-00980A9C,2023-10-05 03:45:00,2023-10-05 04:00:00,1696477500,35.76,17.83,0.6,0.0,14563.35,13505.8,-14563.35,-13505.8,0.142,0.0
CALABAR_BASE_TANK_1696478400_GEN-00980B76_GRID-00980A9C,2023-10-05 04:00:00,2023-10-05 04:15:00,1696478400,35.07,17.83,0.69,0.0,14563.6,13505.8,-14563.6,-13505.8,0.179,0.0
CALABAR_BASE_TANK_1696479300_GEN-00980B76_GRID-00980A9C,2023-10-05 04:15:00,2023-10-05 04:30:00,1696479300,34.47,17.83,0.59,0.0,14563.85,13505.8,-14563.85,-13505.8,0.263,0.0
CALABAR_BASE_TANK_1696480200_GEN-00980B76_GRID-00980A9C,2023-10-05 04:30:00,2023-10-05 04:45:00,1696480200,33.79,17.83,0.67,0.0,14564.1,13505.8,-14564.1,-13505.8,0.316,0.0
CALABAR_BASE_TANK_1696481100_GEN-00980B76_GRID-00980A9C,2023-10-05 04:45:00,2023-10-05 05:00:00,1696481100,33.19,17.83,0.52,0.0,14564.35,13505.8,-14564.35,-13505.8,0.438,0.0
CALABAR_BASE_TANK_1696482000_GEN-00980B76_GRID-00980A9C,2023-10-05 05:00:00,2023-10-05 05:15:00,1696482000,32.5,17.83,0.76,0.0,14564.6,13505.8,-14564.6,-13505.8,0.182,0.0
CALABAR_BASE_TANK_1696482900_GEN-00980B76_GRID-00980A9C,2023-10-05 05:15:00,2023-10-05 05:30:00,1696482900,31.99,17.83,0.51,0.0,14564.85,13505.8,-14564.85,-13505.8,0.169,0.0
CALABAR_BASE_TANK_1696483800_GEN-00980B76_GRID-00980A9C,2023-10-05 05:30:00,2023-10-05 05:45:00,1696483800,31.21,17.83,0.77,0.0,14565.1,13505.8,-14565.1,-13505.8,0.36,0.0
CALABAR_BASE_TANK_1696484700_GEN-00980B76_GRID-00980A9C,2023-10-05 05:45:00,2023-10-05 06:00:00,1696484700,30.44,17.83,0.67,0.0,14565.35,13505.8,-14565.35,-13505.8,0.391,0.0
CALABAR_BASE_TANK_1696485600_GEN-00980B76_GRID-00980A9C,2023-10-05 06:00:00,2023-10-05 06:15:00,1696485600,29.93,17.83,0.6,0.0,14565.6,13505.8,-14565.6,-13505.8,0.466,0.0
CALABAR_BASE_TANK_1696486500_GEN-00980B76_GRID-00980A9C,2023-10-05 06:15:00,2023-10-05 06:30:00,1696486500,29.58,17.83,0.35,0.0,14565.73,13505.8,-14565.73,-13505.8,0.228,0.0
CALABAR_BASE_TANK_1696487400_GEN-00980B76_GRID-00980A9C,2023-10-05 06:30:00,2023-10-05 06:45:00,1696487400,29.58,17.83,0.0,0.0,14565.73,13505.8,-14565.73,-13505.8,0.0,0.0
CALABAR_BASE_TANK_1696488300_GEN-00980B76_GRID-00980A9C,2023-10-05 06:45:00,2023-10-05 07:00:00,1696488300,29.58,17.83,0.0,0.0,14565.73,13505.8,-14565.73,-13505.8,0.0,0.0
