key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_1698969600_GEN-00980B76_GRID-00980A9C,2023-11-03 00:00:00,2023-11-03 00:15:00,1698969600,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.444
CALABAR_1698970500_GEN-00980B76_GRID-00980A9C,2023-11-03 00:15:00,2023-11-03 00:30:00,1698970500,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.445
CALABAR_1698971400_GEN-00980B76_GRID-00980A9C,2023-11-03 00:30:00,2023-11-03 00:45:00,1698971400,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.459
CALABAR_1698972300_GEN-00980B76_GRID-00980A9C,2023-11-03 00:45:00,2023-11-03 01:00:00,1698972300,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.417
CALABAR_1698973200_GEN-00980B76_GRID-00980A9C,2023-11-03 01:00:00,2023-11-03 01:15:00,1698973200,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.309
CALABAR_1698974100_GEN-00980B76_GRID-00980A9C,2023-11-03 01:15:00,2023-11-03 01:30:00,1698974100,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.318
CALABAR_1698975000_GEN-00980B76_GRID-00980A9C,2023-11-03 01:30:00,2023-11-03 01:45:00,1698975000,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.447
CALABAR_1698975900_GEN-00980B76_GRID-00980A9C,2023-11-03 01:45:00,2023-11-03 02:00:00,1698975900,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.439
CALABAR_1698976800_GEN-00980B76_GRID-00980A9C,2023-11-03 02:00:00,2023-11-03 02:15:00,1698976800,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.433
CALABAR_1698977700_GEN-00980B76_GRID-00980A9C,2023-11-03 02:15:00,2023-11-03 02:30:00,1698977700,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.308
CALABAR_1698978600_GEN-00980B76_GRID-00980A9C,2023-11-03 02:30:00,2023-11-03 02:45:00,1698978600,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.306
CALABAR_1698979500_GEN-00980B76_GRID-00980A9C,2023-11-03 02:45:00,2023-11-03 03:00:00,1698979500,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.431
CALABAR_1698980400_GEN-00980B76_GRID-00980A9C,2023-11-03 03:00:00,2023-11-03 03:15:00,1698980400,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.423
CALABAR_1698981300_GEN-00980B76_GRID-00980A9C,2023-11-03 03:15:00,2023-11-03 03:30:00,1698981300,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.001,0.41
CALABAR_1698982200_GEN-00980B76_GRID-00980A9C,2023-11-03 03:30:00,2023-11-03 03:45:00,1698982200,56,45.06,0.0,0.0,14787.1,13675.38,-14787.1,-13675.38,0.0,0.292
CALABAR_1698983100_GEN-00980B76_GRID-00980A9C,2023-11-03 03:45:00,2023-11-03 04:00:00,1698983100,56,45.06,0.0,0.0,14787.1,13675.52,-14787.1,-13675.52,0.143,0.272
CALABAR_1698984000_GEN-00980B76_GRID-00980A9C,2023-11-03 04:00:00,2023-11-03 04:15:00,1698984000,56,44.32,0.0,0.73,14787.1,13675.77,-14787.1,-13675.77,0.232,0.0
CALABAR_1698984900_GEN-00980B76_GRID-00980A9C,2023-11-03 04:15:00,2023-11-03 04:30:00,1698984900,56,43.76,0.0,0.47,14787.1,13676.02,-14787.1,-13676.02,0.251,0.0
CALABAR_1698985800_GEN-00980B76_GRID-00980A9C,2023-11-03 04:30:00,2023-11-03 04:45:00,1698985800,56,43.11,0.0,0.64,14787.1,13676.27,-14787.1,-13676.27,0.254,0.0
CALABAR_1698986700_GEN-00980B76_GRID-00980A9C,2023-11-03 04:45:00,2023-11-03 05:00:00,1698986700,56,42.45,0.0,0.74,14787.1,13676.52,-14787.1,-13676.52,0.269,0.0
CALABAR_1698987600_GEN-00980B76_GRID-00980A9C,2023-11-03 05:00:00,2023-11-03 05:15:00,1698987600,56,41.71,0.0,0.64,14787.1,13676.77,-14787.1,-13676.77,0.208,0.0
CALABAR_1698988500_GEN-00980B76_GRID-00980A9C,2023-11-03 05:15:00,2023-11-03 05:30:00,1698988500,56,41.05,0.0,0.64,14787.1,13677.02,-14787.1,-13677.02,0.253,0.0
CALABAR_1698989400_GEN-00980B76_GRID-00980A9C,2023-11-03 05:30:00,2023-11-03 05:45:00,1698989400,56,40.59,0.0,0.55,14787.1,13677.27,-14787.1,-13677.27,0.239,0.0
CALABAR_1698990300_GEN-00980B76_GRID-00980A9C,2023-11-03 05:45:00,2023-11-03 06:00:00,1698990300,56,39.84,0.0,0.74,14787.1,13677.52,-14787.1,-13677.52,0.207,0.0
CALABAR_1698991200_GEN-00980B76_GRID-00980A9C,2023-11-03 06:00:00,2023-11-03 06:15:00,1698991200,56,39.19,0.0,0.55,14787.1,13677.77,-14787.1,-13677.77,0.321,0.0
CALABAR_1698992100_GEN-00980B76_GRID-00980A9C,2023-11-03 06:15:00,2023-11-03 06:30:00,1698992100,56,38.72,0.0,0.55,14787.1,13678.02,-14787.1,-13678.02,0.478,0.0
CALABAR_1698993000_GEN-00980B76_GRID-00980A9C,2023-11-03 06:30:00,2023-11-03 06:45:00,1698993000,56,38.35,0.0,0.37,14787.1,13678.06,-14787.1,-13678.06,0.198,0.0
CALABAR_1698993900_GEN-00980B76_GRID-00980A9C,2023-11-03 06:45:00,2023-11-03 07:00:00,1698993900,56,38.35,0.0,0.0,14787.1,13678.06,-14787.1,-13678.06,0.0,0.0
CALABAR_1698994800_GEN-00980B76_GRID-00980A9C,2023-11-03 07:00:00,2023-11-03 07:15:00,1698994800,56,38.35,0.0,0.0,14787.14,13678.06,-14787.14,-13678.06,0.067,0.543
CALABAR_1698995700_GEN-00980B76_GRID-00980A9C,2023-11-03 07:15:00,2023-11-03 07:30:00,1698995700,56,38.35,0.0,0.0,14787.14,13678.06,-14787.14,-13678.06,0.0,1.119
CALABAR_1698996600_GEN-00980B76_GRID-00980A9C,2023-11-03 07:30:00,2023-11-03 07:45:00,1698996600,56,38.35,0.0,0.0,14787.14,13678.06,-14787.14,-13678.06,0.0,1.188
CALABAR_1698997500_GEN-00980B76_GRID-00980A9C,2023-11-03 07:45:00,2023-11-03 08:00:00,1698997500,56,38.35,0.0,0.0,14787.14,13678.06,-14787.14,-13678.06,0.0,1.884
CALABAR_1698998400_GEN-00980B76_GRID-00980A9C,2023-11-03 08:00:00,2023-11-03 08:15:00,1698998400,56,38.35,0.0,0.0,14787.14,13678.06,-14787.14,-13678.06,0.0,0.0
CALABAR_1698999300_GEN-00980B76_GRID-00980A9C,2023-11-03 08:15:00,2023-11-03 08:30:00,1698999300,56,38.35,0.0,0.0,14787.14,13678.06,-14787.14,-13678.06,0.0,0.0
CALABAR_1699000200_GEN-00980B76_GRID-00980A9C,2023-11-03 08:30:00,2023-11-03 08:45:00,1699000200,56,38.35,0.0,0.0,14787.14,13678.06,-14787.14,-13678.06,0.0,0.0
CALABAR_1699001100_GEN-00980B76_GRID-00980A9C,2023-11-03 08:45:00,2023-11-03 09:00:00,1699001100,56,38.35,0.0,0.0,14787.22,13678.06,-14787.22,-13678.06,0.0,0.0
CALABAR_1699002000_GEN-00980B76_GRID-00980A9C,2023-11-03 09:00:00,2023-11-03 09:15:00,1699002000,56,38.35,0.0,0.0,14787.47,13678.06,-14787.47,-13678.06,0.0,0.0
CALABAR_1699002900_GEN-00980B76_GRID-00980A9C,2023-11-03 09:15:00,2023-11-03 09:30:00,1699002900,56,38.35,0.0,0.0,14787.72,13678.06,-14787.72,-13678.06,0.0,0.0
CALABAR_1699003800_GEN-00980B76_GRID-00980A9C,2023-11-03 09:30:00,2023-11-03 09:45:00,1699003800,56,38.35,0.0,0.0,14787.97,13678.06,-14787.97,-13678.06,0.0,0.0
CALABAR_1699004700_GEN-00980B76_GRID-00980A9C,2023-11-03 09:45:00,2023-11-03 10:00:00,1699004700,56,38.35,0.0,0.0,14788.22,13678.06,-14788.22,-13678.06,0.0,0.0
CALABAR_1699005600_GEN-00980B76_GRID-00980A9C,2023-11-03 10:00:00,2023-11-03 10:15:00,1699005600,56,38.35,0.0,0.0,14788.47,13678.06,-14788.47,-13678.06,0.0,0.0
CALABAR_1699006500_GEN-00980B76_GRID-00980A9C,2023-11-03 10:15:00,2023-11-03 10:30:00,1699006500,56,38.35,0.0,0.0,14788.72,13678.06,-14788.72,-13678.06,0.0,0.0
CALABAR_1699007400_GEN-00980B76_GRID-00980A9C,2023-11-03 10:30:00,2023-11-03 10:45:00,1699007400,56,38.35,0.0,0.0,14788.95,13678.06,-14788.95,-13678.06,0.0,0.0
CALABAR_1699008300_GEN-00980B76_GRID-00980A9C,2023-11-03 10:45:00,2023-11-03 11:00:00,1699008300,56,38.35,0.0,0.0,14788.95,13678.06,-14788.95,-13678.06,0.0,0.0
CALABAR_1699009200_GEN-00980B76_GRID-00980A9C,2023-11-03 11:00:00,2023-11-03 11:15:00,1699009200,56,38.35,0.0,0.0,14789.18,13678.06,-14789.18,-13678.06,0.0,0.0
CALABAR_1699010100_GEN-00980B76_GRID-00980A9C,2023-11-03 11:15:00,2023-11-03 11:30:00,1699010100,56,38.35,0.0,0.0,14789.43,13678.06,-14789.43,-13678.06,0.0,0.0
CALABAR_1699011000_GEN-00980B76_GRID-00980A9C,2023-11-03 11:30:00,2023-11-03 11:45:00,1699011000,56,38.35,0.0,0.0,14789.68,13678.06,-14789.68,-13678.06,0.0,0.0
CALABAR_1699011900_GEN-00980B76_GRID-00980A9C,2023-11-03 11:45:00,2023-11-03 12:00:00,1699011900,56,38.35,0.0,0.0,14789.93,13678.06,-14789.93,-13678.06,0.0,0.0
CALABAR_1699012800_GEN-00980B76_GRID-00980A9C,2023-11-03 12:00:00,2023-11-03 12:15:00,1699012800,56,54.39,0.0,0.0,14790.18,13678.06,-14790.18,-13678.06,0.0,0.0
