key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_1698796800_GEN-00980B76_GRID-00980A9C,2023-11-01 00:00:00,2023-11-01 00:15:00,1698796800,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.149
CALABAR_1698797700_GEN-00980B76_GRID-00980A9C,2023-11-01 00:15:00,2023-11-01 00:30:00,1698797700,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.13
CALABAR_1698798600_GEN-00980B76_GRID-00980A9C,2023-11-01 00:30:00,2023-11-01 00:45:00,1698798600,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.141
CALABAR_1698799500_GEN-00980B76_GRID-00980A9C,2023-11-01 00:45:00,2023-11-01 01:00:00,1698799500,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.145
CALABAR_1698800400_GEN-00980B76_GRID-00980A9C,2023-11-01 01:00:00,2023-11-01 01:15:00,1698800400,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.14
CALABAR_1698801300_GEN-00980B76_GRID-00980A9C,2023-11-01 01:15:00,2023-11-01 01:30:00,1698801300,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.16
CALABAR_1698802200_GEN-00980B76_GRID-00980A9C,2023-11-01 01:30:00,2023-11-01 01:45:00,1698802200,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.135
CALABAR_1698803100_GEN-00980B76_GRID-00980A9C,2023-11-01 01:45:00,2023-11-01 02:00:00,1698803100,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.149
CALABAR_1698804000_GEN-00980B76_GRID-00980A9C,2023-11-01 02:00:00,2023-11-01 02:15:00,1698804000,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.158
CALABAR_1698804900_GEN-00980B76_GRID-00980A9C,2023-11-01 02:15:00,2023-11-01 02:30:00,1698804900,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.135
CALABAR_1698805800_GEN-00980B76_GRID-00980A9C,2023-11-01 02:30:00,2023-11-01 02:45:00,1698805800,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.157
CALABAR_1698806700_GEN-00980B76_GRID-00980A9C,2023-11-01 02:45:00,2023-11-01 03:00:00,1698806700,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.144
CALABAR_1698807600_GEN-00980B76_GRID-00980A9C,2023-11-01 03:00:00,2023-11-01 03:15:00,1698807600,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.149
CALABAR_1698808500_GEN-00980B76_GRID-00980A9C,2023-11-01 03:15:00,2023-11-01 03:30:00,1698808500,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.156
CALABAR_1698809400_GEN-00980B76_GRID-00980A9C,2023-11-01 03:30:00,2023-11-01 03:45:00,1698809400,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.135
CALABAR_1698810300_GEN-00980B76_GRID-00980A9C,2023-11-01 03:45:00,2023-11-01 04:00:00,1698810300,56,51.78,0.0,0.0,14766.08,13666.61,-14766.08,-13666.61,0.0,0.155
CALABAR_1698811200_GEN-00980B76_GRID-00980A9C,2023-11-01 04:00:00,2023-11-01 04:15:00,1698811200,56,51.4,0.0,0.38,14766.08,13666.82,-14766.08,-13666.82,0.052,0.061
CALABAR_1698812100_GEN-00980B76_GRID-00980A9C,2023-11-01 04:15:00,2023-11-01 04:30:00,1698812100,56,50.66,0.0,0.73,14766.08,13667.07,-14766.08,-13667.07,0.195,0.003
CALABAR_1698813000_GEN-00980B76_GRID-00980A9C,2023-11-01 04:30:00,2023-11-01 04:45:00,1698813000,56,49.91,0.0,0.74,14766.08,13667.32,-14766.08,-13667.32,0.302,0.0
CALABAR_1698813900_GEN-00980B76_GRID-00980A9C,2023-11-01 04:45:00,2023-11-01 05:00:00,1698813900,56,49.35,0.0,0.45,14766.08,13667.57,-14766.08,-13667.57,0.198,0.0
CALABAR_1698814800_GEN-00980B76_GRID-00980A9C,2023-11-01 05:00:00,2023-11-01 05:15:00,1698814800,56,48.79,0.0,0.65,14766.08,13667.82,-14766.08,-13667.82,0.211,0.004
CALABAR_1698815700_GEN-00980B76_GRID-00980A9C,2023-11-01 05:15:00,2023-11-01 05:30:00,1698815700,56,48.05,0.0,0.73,14766.08,13668.06,-14766.08,-13668.06,0.179,0.004
CALABAR_1698816600_GEN-00980B76_GRID-00980A9C,2023-11-01 05:30:00,2023-11-01 05:45:00,1698816600,56,47.49,0.0,0.47,14766.08,13668.31,-14766.08,-13668.31,0.197,0.0
CALABAR_1698817500_GEN-00980B76_GRID-00980A9C,2023-11-01 05:45:00,2023-11-01 06:00:00,1698817500,56,46.93,0.0,0.64,14766.08,13668.56,-14766.08,-13668.56,0.097,0.0
CALABAR_1698818400_GEN-00980B76_GRID-00980A9C,2023-11-01 06:00:00,2023-11-01 06:15:00,1698818400,56,46.37,0.0,0.47,14766.08,13668.81,-14766.08,-13668.81,0.065,0.0
CALABAR_1698819300_GEN-00980B76_GRID-00980A9C,2023-11-01 06:15:00,2023-11-01 06:30:00,1698819300,56,45.81,0.0,0.64,14766.08,13669.06,-14766.08,-13669.06,0.139,0.0
