key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_BASE_TANK_1697500800_GEN-00980B76_GRID-00980A9C,2023-10-17 00:00:00,2023-10-17 00:15:00,1697500800,56,51.78,0.0,0.0,14,665.24,-14,-665.24,0.0,0.108
CALABAR_BASE_TANK_1697501700_GEN-00980B76_GRID-00980A9C,2023-10-17 00:15:00,2023-10-17 00:30:00,1697501700,56,51.78,0.0,0.0,14,665.24,-14,-665.24,0.0,0.129
CALABAR_BASE_TANK_1697502600_GEN-00980B76_GRID-00980A9C,2023-10-17 00:30:00,2023-10-17 00:45:00,1697502600,56,51.78,0.0,0.0,14,665.24,-14,-665.24,0.0,0.113
CALABAR_BASE_TANK_1697503500_GEN-00980B76_GRID-00980A9C,2023-10-17 00:45:00,2023-10-17 01:00:00,1697503500,56,51.78,0.0,0.0,14,665.24,-14,-665.24,0.0,0.119
CALABAR_BASE_TANK_1697504400_GEN-00980B76_GRID-00980A9C,2023-10-17 01:00:00,2023-10-17 01:15:00,1697504400,56,51.78,0.0,0.0,14,665.24,-14,-665.24,0.0,0.128
CALABAR_BASE_TANK_1697505300_GEN-00980B76_GRID-00980A9C,2023-10-17 01:15:00,2023-10-17 01:30:00,1697505300,56,51.78,0.0,0.0,14,665.24,-14,-665.24,0.0,0.107
CALABAR_BASE_TANK_1697506200_GEN-00980B76_GRID-00980A9C,2023-10-17 01:30:00,2023-10-17 01:45:00,1697506200,56,51.78,0.0,0.0,14,665.24,-14,-665.24,0.0,0.127
CALABAR_BASE_TANK_1697507100_GEN-00980B76_GRID-00980A9C,2023-10-17 01:45:00,2023-10-17 02:00:00,1697507100,56,51.78,0.0,0.0,14,665.24,-14,-665.24,0.0,0.119
CALABAR_BASE_TANK_1697508000_GEN-00980B76_GRID-00980A9C,2023-10-17 02:00:00,2023-10-17 02:15:00,1697508000,56,51.78,0.0,0.0,14,665.24,-14,-665.24,0.001,0.115
CALABAR_BASE_TANK_1697508900_GEN-00980B76_GRID-00980A9C,2023-10-17 02:15:00,2023-10-17 02:30:00,1697508900,56,51.78,0.0,0.0,14,665.24,-14,-665.24,0.001,0.131
CALABAR_BASE_TANK_1697509800_GEN-00980B76_GRID-00980A9C,2023-10-17 02:30:00,2023-10-17 02:45:00,1697509800,56,51.78,0.0,0.0,14,665.24,-14,-665.24,0.0,0.08
CALABAR_BASE_TANK_1697510700_GEN-00980B76_GRID-00980A9C,2023-10-17 02:45:00,2023-10-17 03:00:00,1697510700,56,51.59,0.0,0.1,14,665.24,-14,-665.24,0.017,0.087
CALABAR_BASE_TANK_1697511600_GEN-00980B76_GRID-00980A9C,2023-10-17 03:00:00,2023-10-17 03:15:00,1697511600,56,50.94,0.0,0.64,14,665.24,-14,-665.24,0.076,0.0
CALABAR_BASE_TANK_1697512500_GEN-00980B76_GRID-00980A9C,2023-10-17 03:15:00,2023-10-17 03:30:00,1697512500,56,50.29,0.0,0.64,14,665.24,-14,-665.24,0.068,0.0
CALABAR_BASE_TANK_1697513400_GEN-00980B76_GRID-00980A9C,2023-10-17 03:30:00,2023-10-17 03:45:00,1697513400,56,49.91,0.0,0.47,14,665.24,-14,-665.24,0.065,0.0
CALABAR_BASE_TANK_1697514300_GEN-00980B76_GRID-00980A9C,2023-10-17 03:45:00,2023-10-17 04:00:00,1697514300,56,49.17,0.0,0.73,14,665.24,-14,-665.24,0.078,0.0
CALABAR_BASE_TANK_1697515200_GEN-00980B76_GRID-00980A9C,2023-10-17 04:00:00,2023-10-17 04:15:00,1697515200,56,48.61,0.0,0.47,14,665.24,-14,-665.24,0.263,0.0
CALABAR_BASE_TANK_1697516100_GEN-00980B76_GRID-00980A9C,2023-10-17 04:15:00,2023-10-17 04:30:00,1697516100,56,48.05,0.0,0.64,14,665.24,-14,-665.24,0.205,0.0
CALABAR_BASE_TANK_1697517000_GEN-00980B76_GRID-00980A9C,2023-10-17 04:30:00,2023-10-17 04:45:00,1697517000,56,47.3,0.0,0.74,14,665.24,-14,-665.24,0.143,0.0
CALABAR_BASE_TANK_1697517900_GEN-00980B76_GRID-00980A9C,2023-10-17 04:45:00,2023-10-17 05:00:00,1697517900,56,46.65,0.0,0.55,14,665.24,-14,-665.24,0.158,0.0
CALABAR_BASE_TANK_1697518800_GEN-00980B76_GRID-00980A9C,2023-10-17 05:00:00,2023-10-17 05:15:00,1697518800,56,45.9,0.0,0.73,14,665.24,-14,-665.24,0.3,0.0
CALABAR_BASE_TANK_1697519700_GEN-00980B76_GRID-00980A9C,2023-10-17 05:15:00,2023-10-17 05:30:00,1697519700,56,45.34,0.0,0.55,14,665.24,-14,-665.24,0.313,0.0
CALABAR_BASE_TANK_1697520600_GEN-00980B76_GRID-00980A9C,2023-10-17 05:30:00,2023-10-17 05:45:00,1697520600,56,44.69,0.0,0.74,14,665.24,-14,-665.24,0.296,0.0
CALABAR_BASE_TANK_1697521500_GEN-00980B76_GRID-00980A9C,2023-10-17 05:45:00,2023-10-17 06:00:00,1697521500,56,43.94,0.0,0.74,14,665.24,-14,-665.24,0.296,0.0
CALABAR_BASE_TANK_1697522400_GEN-00980B76_GRID-00980A9C,2023-10-17 06:00:00,2023-10-17 06:15:00,1697522400,56,43.38,0.0,0.45,14,665.24,-14,-665.24,0.405,0.0
CALABAR_BASE_TANK_1697523300_GEN-00980B76_GRID-00980A9C,2023-10-17 06:15:00,2023-10-17 06:30:00,1697523300,56,42.64,0.0,0.74,14,665.24,-14,-665.24,0.355,0.0
CALABAR_BASE_TANK_1697524200_GEN-00980B76_GRID-00980A9C,2023-10-17 06:30:00,2023-10-17 06:45:00,1697524200,56,42.45,0.0,0.28,14,665.24,-14,-665.24,0.075,0.0
CALABAR_BASE_TANK_1697525100_GEN-00980B76_GRID-00980A9C,2023-10-17 06:45:00,2023-10-17 07:00:00,1697525100,56,42.45,0.0,0.0,14,665.24,-14,-665.24,0.0,0.0
CALABAR_BASE_TANK_1697526000_GEN-00980B76_GRID-00980A9C,2023-10-17 07:00:00,2023-10-17 07:15:00,1697526000,56,42.45,0.0,0.0,14,665.29,-14,-665.29,0.021,1.034
CALABAR_BASE_TANK_1697526900_GEN-00980B76_GRID-00980A9C,2023-10-17 07:15:00,2023-10-17 07:30:00,1697526900,56,42.45,0.0,0.0,14,665.29,-14,-665.29,0.0,2.367
CALABAR_BASE_TANK_1697527800_GEN-00980B76_GRID-00980A9C,2023-10-17 07:30:00,2023-10-17 07:45:00,1697527800,56,42.45,0.0,0.0,14,665.29,-14,-665.29,0.0,2.809
CALABAR_BASE_TANK_1697528700_GEN-00980B76_GRID-00980A9C,2023-10-17 07:45:00,2023-10-17 08:00:00,1697528700,56,42.45,0.0,0.0,14,665.29,-14,-665.29,0.0,3.239
CALABAR_BASE_TANK_1697529600_GEN-00980B76_GRID-00980A9C,2023-10-17 08:00:00,2023-10-17 08:15:00,1697529600,56,42.45,0.0,0.0,14,665.40,-14,-665.40,0.307,1.748
CALABAR_BASE_TANK_1697530500_GEN-00980B76_GRID-00980A9C,2023-10-17 08:15:00,2023-10-17 08:30:00,1697530500,56,42.45,0.0,0.0,14,665.66,-14,-665.66,1.56,0.0
CALABAR_BASE_TANK_1697531400_GEN-00980B76_GRID-00980A9C,2023-10-17 08:30:00,2023-10-17 08:45:00,1697531400,55.83,42.45,0.09,0.0,14,665.89,-14,-665.89,1.392,0.0
CALABAR_BASE_TANK_1697532300_GEN-00980B76_GRID-00980A9C,2023-10-17 08:45:00,2023-10-17 09:00:00,1697532300,54.8,42.45,1.01,0.0,14,666.14,-14,-666.14,1.147,0.0
CALABAR_BASE_TANK_1697533200_GEN-00980B76_GRID-00980A9C,2023-10-17 09:00:00,2023-10-17 09:15:00,1697533200,54.11,42.45,0.78,0.0,14,666.39,-14,-666.39,1.126,0.0
CALABAR_BASE_TANK_1697534100_GEN-00980B76_GRID-00980A9C,2023-10-17 09:15:00,2023-10-17 09:30:00,1697534100,53.17,42.45,0.84,0.0,14,666.65,-14,-666.65,1.119,0.0
CALABAR_BASE_TANK_1697535000_GEN-00980B76_GRID-00980A9C,2023-10-17 09:30:00,2023-10-17 09:45:00,1697535000,52.4,42.45,0.85,0.0,14,666.92,-14,-666.92,1.122,0.0
CALABAR_BASE_TANK_1697535900_GEN-00980B76_GRID-00980A9C,2023-10-17 09:45:00,2023-10-17 10:00:00,1697535900,51.54,42.45,0.85,0.0,14,667.08,-14,-667.08,0.851,0.161
CALABAR_BASE_TANK_1697536800_GEN-00980B76_GRID-00980A9C,2023-10-17 10:00:00,2023-10-17 10:15:00,1697536800,51.54,42.45,0.0,0.0,14,667.08,-14,-667.08,0.0,2.454
