key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_DG1_And_DG2_1702857600_GEN-00980B76_GRID-00980A9C,2023-12-17 23:00:00,2023-12-17 23:15:00,1702857600,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.004,0.455
CALABAR_DG1_And_DG2_1702858500_GEN-00980B76_GRID-00980A9C,2023-12-17 23:15:00,2023-12-17 23:30:00,1702858500,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.006,0.468
CALABAR_DG1_And_DG2_1702859400_GEN-00980B76_GRID-00980A9C,2023-12-17 23:30:00,2023-12-17 23:45:00,1702859400,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.005,0.515
CALABAR_DG1_And_DG2_1702860300_GEN-00980B76_GRID-00980A9C,2023-12-17 23:45:00,2023-12-18 00:00:00,1702860300,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.005,0.515
CALABAR_DG1_And_DG2_1702861200_GEN-00980B76_GRID-00980A9C,2023-12-18 00:00:00,2023-12-18 00:15:00,1702861200,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.004,0.449
CALABAR_DG1_And_DG2_1702862100_GEN-00980B76_GRID-00980A9C,2023-12-18 00:15:00,2023-12-18 00:30:00,1702862100,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.006,0.489
CALABAR_DG1_And_DG2_1702863000_GEN-00980B76_GRID-00980A9C,2023-12-18 00:30:00,2023-12-18 00:45:00,1702863000,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.007,0.45
CALABAR_DG1_And_DG2_1702863900_GEN-00980B76_GRID-00980A9C,2023-12-18 00:45:00,2023-12-18 01:00:00,1702863900,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.008,0.512
CALABAR_DG1_And_DG2_1702864800_GEN-00980B76_GRID-00980A9C,2023-12-18 01:00:00,2023-12-18 01:15:00,1702864800,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.007,0.467
CALABAR_DG1_And_DG2_1702865700_GEN-00980B76_GRID-00980A9C,2023-12-18 01:15:00,2023-12-18 01:30:00,1702865700,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.007,0.471
CALABAR_DG1_And_DG2_1702866600_GEN-00980B76_GRID-00980A9C,2023-12-18 01:30:00,2023-12-18 01:45:00,1702866600,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.008,0.387
CALABAR_DG1_And_DG2_1702867500_GEN-00980B76_GRID-00980A9C,2023-12-18 01:45:00,2023-12-18 02:00:00,1702867500,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.007,0.202
CALABAR_DG1_And_DG2_1702868400_GEN-00980B76_GRID-00980A9C,2023-12-18 02:00:00,2023-12-18 02:15:00,1702868400,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.007,0.202
CALABAR_DG1_And_DG2_1702869300_GEN-00980B76_GRID-00980A9C,2023-12-18 02:15:00,2023-12-18 02:30:00,1702869300,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.008,0.2
CALABAR_DG1_And_DG2_1702870200_GEN-00980B76_GRID-00980A9C,2023-12-18 02:30:00,2023-12-18 02:45:00,1702870200,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.007,0.153
CALABAR_DG1_And_DG2_1702871100_GEN-00980B76_GRID-00980A9C,2023-12-18 02:45:00,2023-12-18 03:00:00,1702871100,45.23,10,0.0,0.0,15156.88,13979.32,-15156.88,-13979.32,0.007,0.424
CALABAR_DG1_And_DG2_1702872000_GEN-00980B76_GRID-00980A9C,2023-12-18 03:00:00,2023-12-18 03:15:00,1702872000,45.23,10,0.0,0.0,15156.98,13979.32,-15156.98,-13979.32,0.026,0.36
