key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_DG1_And_DG2_1702425600_GEN-00980B76_GRID-00980A9C,2023-12-12 23:00:00,2023-12-12 23:15:00,1702425600,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.003,0.285
CALABAR_DG1_And_DG2_1702426500_GEN-00980B76_GRID-00980A9C,2023-12-12 23:15:00,2023-12-12 23:30:00,1702426500,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.003,0.267
CALABAR_DG1_And_DG2_1702427400_GEN-00980B76_GRID-00980A9C,2023-12-12 23:30:00,2023-12-12 23:45:00,1702427400,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.005,0.219
CALABAR_DG1_And_DG2_1702428300_GEN-00980B76_GRID-00980A9C,2023-12-12 23:45:00,2023-12-13 00:00:00,1702428300,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.004,0.281
CALABAR_DG1_And_DG2_1702429200_GEN-00980B76_GRID-00980A9C,2023-12-13 00:00:00,2023-12-13 00:15:00,1702429200,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.004,0.263
CALABAR_DG1_And_DG2_1702430100_GEN-00980B76_GRID-00980A9C,2023-12-13 00:15:00,2023-12-13 00:30:00,1702430100,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.004,0.258
CALABAR_DG1_And_DG2_1702431000_GEN-00980B76_GRID-00980A9C,2023-12-13 00:30:00,2023-12-13 00:45:00,1702431000,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.005,0.256
CALABAR_DG1_And_DG2_1702431900_GEN-00980B76_GRID-00980A9C,2023-12-13 00:45:00,2023-12-13 01:00:00,1702431900,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.004,0.222
CALABAR_DG1_And_DG2_1702432800_GEN-00980B76_GRID-00980A9C,2023-12-13 01:00:00,2023-12-13 01:15:00,1702432800,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.004,0.265
CALABAR_DG1_And_DG2_1702433700_GEN-00980B76_GRID-00980A9C,2023-12-13 01:15:00,2023-12-13 01:30:00,1702433700,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.004,0.239
CALABAR_DG1_And_DG2_1702434600_GEN-00980B76_GRID-00980A9C,2023-12-13 01:30:00,2023-12-13 01:45:00,1702434600,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.004,0.231
CALABAR_DG1_And_DG2_1702435500_GEN-00980B76_GRID-00980A9C,2023-12-13 01:45:00,2023-12-13 02:00:00,1702435500,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.004,0.243
CALABAR_DG1_And_DG2_1702436400_GEN-00980B76_GRID-00980A9C,2023-12-13 02:00:00,2023-12-13 02:15:00,1702436400,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.004,0.262
CALABAR_DG1_And_DG2_1702437300_GEN-00980B76_GRID-00980A9C,2023-12-13 02:15:00,2023-12-13 02:30:00,1702437300,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.004,0.259
CALABAR_DG1_And_DG2_1702438200_GEN-00980B76_GRID-00980A9C,2023-12-13 02:30:00,2023-12-13 02:45:00,1702438200,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.005,0.24
CALABAR_DG1_And_DG2_1702439100_GEN-00980B76_GRID-00980A9C,2023-12-13 02:45:00,2023-12-13 03:00:00,1702439100,56,39.47,0.0,0.0,15124.04,13948.49,-15124.04,-13948.49,0.005,0.245
CALABAR_DG1_And_DG2_1702440000_GEN-00980B76_GRID-00980A9C,2023-12-13 03:00:00,2023-12-13 03:15:00,1702440000,56,39.47,0.0,0.0,15124.04,13948.57,-15124.04,-13948.57,0.115,0.155
CALABAR_DG1_And_DG2_1702440900_GEN-00980B76_GRID-00980A9C,2023-12-13 03:15:00,2023-12-13 03:30:00,1702440900,56,38.72,0.0,0.74,15124.04,13948.82,-15124.04,-13948.82,0.369,0.0
CALABAR_DG1_And_DG2_1702441800_GEN-00980B76_GRID-00980A9C,2023-12-13 03:30:00,2023-12-13 03:45:00,1702441800,56,38.16,0.0,0.45,15124.04,13949.07,-15124.04,-13949.07,0.433,0.0
CALABAR_DG1_And_DG2_1702442700_GEN-00980B76_GRID-00980A9C,2023-12-13 03:45:00,2023-12-13 04:00:00,1702442700,56,37.32,0.0,0.83,15124.04,13949.32,-15124.04,-13949.32,0.381,0.0
