key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_DG1_And_DG2_1701734400_GEN-00980B76_GRID-00980A9C,2023-12-04 23:00:00,2023-12-04 23:15:00,1701734400,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.002,0.419
CALABAR_DG1_And_DG2_1701735300_GEN-00980B76_GRID-00980A9C,2023-12-04 23:15:00,2023-12-04 23:30:00,1701735300,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.002,0.395
CALABAR_DG1_And_DG2_1701736200_GEN-00980B76_GRID-00980A9C,2023-12-04 23:30:00,2023-12-04 23:45:00,1701736200,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.001,0.365
CALABAR_DG1_And_DG2_1701737100_GEN-00980B76_GRID-00980A9C,2023-12-04 23:45:00,2023-12-05 00:00:00,1701737100,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.003,0.37
CALABAR_DG1_And_DG2_1701738000_GEN-00980B76_GRID-00980A9C,2023-12-05 00:00:00,2023-12-05 00:15:00,1701738000,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.003,0.416
CALABAR_DG1_And_DG2_1701738900_GEN-00980B76_GRID-00980A9C,2023-12-05 00:15:00,2023-12-05 00:30:00,1701738900,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.003,0.411
CALABAR_DG1_And_DG2_1701739800_GEN-00980B76_GRID-00980A9C,2023-12-05 00:30:00,2023-12-05 00:45:00,1701739800,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.004,0.407
CALABAR_DG1_And_DG2_1701740700_GEN-00980B76_GRID-00980A9C,2023-12-05 00:45:00,2023-12-05 01:00:00,1701740700,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.003,0.375
CALABAR_DG1_And_DG2_1701741600_GEN-00980B76_GRID-00980A9C,2023-12-05 01:00:00,2023-12-05 01:15:00,1701741600,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.003,0.382
CALABAR_DG1_And_DG2_1701742500_GEN-00980B76_GRID-00980A9C,2023-12-05 01:15:00,2023-12-05 01:30:00,1701742500,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.003,0.39
CALABAR_DG1_And_DG2_1701743400_GEN-00980B76_GRID-00980A9C,2023-12-05 01:30:00,2023-12-05 01:45:00,1701743400,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.003,0.39
CALABAR_DG1_And_DG2_1701744300_GEN-00980B76_GRID-00980A9C,2023-12-05 01:45:00,2023-12-05 02:00:00,1701744300,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.003,0.375
CALABAR_DG1_And_DG2_1701745200_GEN-00980B76_GRID-00980A9C,2023-12-05 02:00:00,2023-12-05 02:15:00,1701745200,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.004,0.375
CALABAR_DG1_And_DG2_1701746100_GEN-00980B76_GRID-00980A9C,2023-12-05 02:15:00,2023-12-05 02:30:00,1701746100,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.006,0.391
CALABAR_DG1_And_DG2_1701747000_GEN-00980B76_GRID-00980A9C,2023-12-05 02:30:00,2023-12-05 02:45:00,1701747000,56,40.21,0.0,0.0,15,62.81,-15,-62.81,0.014,0.383
CALABAR_DG1_And_DG2_1701747900_GEN-00980B76_GRID-00980A9C,2023-12-05 02:45:00,2023-12-05 03:00:00,1701747900,56,39.84,0.0,0.37,15,62.81,-15,-62.81,0.156,0.0
CALABAR_DG1_And_DG2_1701748800_GEN-00980B76_GRID-00980A9C,2023-12-05 03:00:00,2023-12-05 03:15:00,1701748800,56,39.1,0.0,0.64,15,62.81,-15,-62.81,0.115,0.0
CALABAR_DG1_And_DG2_1701749700_GEN-00980B76_GRID-00980A9C,2023-12-05 03:15:00,2023-12-05 03:30:00,1701749700,56,38.63,0.0,0.47,15,62.81,-15,-62.81,0.341,0.0
CALABAR_DG1_And_DG2_1701750600_GEN-00980B76_GRID-00980A9C,2023-12-05 03:30:00,2023-12-05 03:45:00,1701750600,56,37.79,0.0,0.83,15,62.81,-15,-62.81,0.348,0.0
CALABAR_DG1_And_DG2_1701751500_GEN-00980B76_GRID-00980A9C,2023-12-05 03:45:00,2023-12-05 04:00:00,1701751500,56,36.95,0.0,0.83,15,62.81,-15,-62.81,0.446,0.0
CALABAR_DG1_And_DG2_1701752400_GEN-00980B76_GRID-00980A9C,2023-12-05 04:00:00,2023-12-05 04:15:00,1701752400,56,36.2,0.0,0.73,15,62.81,-15,-62.81,0.452,0.0
CALABAR_DG1_And_DG2_1701753300_GEN-00980B76_GRID-00980A9C,2023-12-05 04:15:00,2023-12-05 04:30:00,1701753300,56,35.46,0.0,0.74,15,62.81,-15,-62.81,0.33,0.0
CALABAR_DG1_And_DG2_1701754200_GEN-00980B76_GRID-00980A9C,2023-12-05 04:30:00,2023-12-05 04:45:00,1701754200,56,34.99,0.0,0.55,15,62.81,-15,-62.81,0.325,0.0
CALABAR_DG1_And_DG2_1701755100_GEN-00980B76_GRID-00980A9C,2023-12-05 04:45:00,2023-12-05 05:00:00,1701755100,56,34.25,0.0,0.73,15,62.81,-15,-62.81,0.092,0.0
CALABAR_DG1_And_DG2_1701756000_GEN-00980B76_GRID-00980A9C,2023-12-05 05:00:00,2023-12-05 05:15:00,1701756000,56,33.69,0.0,0.47,15,62.81,-15,-62.81,0.107,0.0
CALABAR_DG1_And_DG2_1701756900_GEN-00980B76_GRID-00980A9C,2023-12-05 05:15:00,2023-12-05 05:30:00,1701756900,56,33.13,0.0,0.64,15,62.81,-15,-62.81,0.345,0.0
CALABAR_DG1_And_DG2_1701757800_GEN-00980B76_GRID-00980A9C,2023-12-05 05:30:00,2023-12-05 05:45:00,1701757800,56,32.75,0.0,0.38,15,62.89,-15,-62.89,0.255,0.0
CALABAR_DG1_And_DG2_1701758700_GEN-00980B76_GRID-00980A9C,2023-12-05 05:45:00,2023-12-05 06:00:00,1701758700,56,32.75,0.0,0.0,15,63.14,-15,-63.14,0.826,0.0
