key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_BASE_TANK_1695085200,2023-09-19 00:00:00,2023-09-19 00:15:00,1695081600,42.96,73.04,0.0,0.0,72.86,140.6,0.0,0.0,0.0,0.24
CALABAR_BASE_TANK_1695086100,2023-09-19 00:15:00,2023-09-19 00:30:00,1695082500,42.96,73.04,0.0,0.0,72.86,140.6,0.0,0.0,0.0,0.243
CALABAR_BASE_TANK_1695087000,2023-09-19 00:30:00,2023-09-19 00:45:00,1695083400,42.96,73.04,0.0,0.0,72.86,140.6,0.0,0.0,0.001,0.243
CALABAR_BASE_TANK_1695087900,2023-09-19 00:45:00,2023-09-19 01:00:00,1695084300,42.96,73.04,0.0,0.0,72.86,140.6,0.0,0.0,0.0,0.243
CALABAR_BASE_TANK_1695088800,2023-09-19 01:00:00,2023-09-19 01:15:00,1695085200,42.96,73.04,0.0,0.0,72.86,140.6,0.0,0.0,0.0,0.243
CALABAR_BASE_TANK_1695089700,2023-09-19 01:15:00,2023-09-19 01:30:00,1695086100,42.96,73.04,0.0,0.0,72.86,140.6,0.0,0.0,0.0,0.243
CALABAR_BASE_TANK_1695090600,2023-09-19 01:30:00,2023-09-19 01:45:00,1695087000,42.96,73.04,0.0,0.0,72.86,140.6,0.0,0.0,0.001,0.243
CALABAR_BASE_TANK_1695091500,2023-09-19 01:45:00,2023-09-19 02:00:00,1695087900,42.96,73.04,0.0,0.0,72.86,140.6,0.0,0.0,0.0,0.243
CALABAR_BASE_TANK_1695092400,2023-09-19 02:00:00,2023-09-19 02:15:00,1695088800,42.96,73.04,0.0,0.0,72.86,140.6,0.0,0.0,0.0,0.243
CALABAR_BASE_TANK_1695093300,2023-09-19 02:15:00,2023-09-19 02:30:00,1695089700,42.96,73.04,0.0,0.0,72.86,140.6,0.0,0.0,0.0,0.243
CALABAR_BASE_TANK_1695094200,2023-09-19 02:30:00,2023-09-19 02:45:00,1695090600,42.96,72.95,0.0,0.09,72.86,140.6,0.0,0.0,0.001,0.243
CALABAR_BASE_TANK_1695095100,2023-09-19 02:45:00,2023-09-19 03:00:00,1695091500,42.96,72.95,0.0,0.0,72.86,140.6,0.0,0.0,0.0,0.243
CALABAR_BASE_TANK_1695096000,2023-09-19 03:00:00,2023-09-19 03:15:00,1695092400,42.96,72.85,0.0,0.1,72.86,140.6,0.0,0.0,0.001,0.243
CALABAR_BASE_TANK_1695096900,2023-09-19 03:15:00,2023-09-19 03:30:00,1695093300,42.96,72.76,0.0,0.09,72.86,140.6,0.0,0.0,0.0,0.243
CALABAR_BASE_TANK_1695097800,2023-09-19 03:30:00,2023-09-19 03:45:00,1695094200,42.96,72.76,0.0,0.0,72.86,140.6,0.0,0.0,0.0,0.243
CALABAR_BASE_TANK_1695098700,2023-09-19 03:45:00,2023-09-19 04:00:00,1695095100,42.96,72.76,0.0,0.0,72.86,140.6,0.0,0.0,0.001,0.241
CALABAR_BASE_TANK_1695099600,2023-09-19 04:00:00,2023-09-19 04:15:00,1695096000,42.79,72.67,0.0,0.09,72.93,140.6,-0.07000000000000739,0.0,0.021,0.174
CALABAR_BASE_TANK_1695100500,2023-09-19 04:15:00,2023-09-19 04:30:00,1695096900,42.19,72.67,0.67,0.0,73.18,140.6,-0.3200000000000074,0.0,0.188,0.0
CALABAR_BASE_TANK_1695101400,2023-09-19 04:30:00,2023-09-19 04:45:00,1695097800,41.51,72.67,0.76,0.0,73.43,140.6,-0.5700000000000074,0.0,0.309,0.0
CALABAR_BASE_TANK_1695102300,2023-09-19 04:45:00,2023-09-19 05:00:00,1695098700,40.73,72.67,0.69,0.0,73.68,140.6,-0.8200000000000074,0.0,0.412,0.0
CALABAR_BASE_TANK_1695103200,2023-09-19 05:00:00,2023-09-19 05:15:00,1695099600,40.22,72.67,0.6,0.0,73.93,140.6,-1.0700000000000074,0.0,0.244,0.0
CALABAR_BASE_TANK_1695104100,2023-09-19 05:15:00,2023-09-19 05:30:00,1695100500,39.53,72.67,0.69,0.0,74.18,140.6,-1.3200000000000074,0.0,0.121,0.0
CALABAR_BASE_TANK_1695105000,2023-09-19 05:30:00,2023-09-19 05:45:00,1695101400,38.93,72.67,0,0,74.43,140.6,-1.5700000000000074,0.0,0.095,0.0
CALABAR_BASE_TANK_1695105900,2023-09-19 05:45:00,2023-09-19 06:00:00,1695102300,38.5,72.67,0,0,74.68,140.6,-1.8200000000000074,0.0,0.09,0.0
CALABAR_BASE_TANK_1695106800,2023-09-19 06:00:00,2023-09-19 06:15:00,1695103200,37.82,72.67,0,0,74.93,140.6,-2.0700000000000074,0.0,0.099,0.0
CALABAR_BASE_TANK_1695107700,2023-09-19 06:15:00,2023-09-19 06:30:00,1695104100,37.39,72.67,0.42,0.0,75.19,140.6,-2.3299999999999983,0.0,0.189,0.0
CALABAR_BASE_TANK_1695108600,2023-09-19 06:30:00,2023-09-19 06:45:00,1695105000,36.53,72.67,0.84,0.0,75.44,140.6,-2.5799999999999983,0.0,0.533,0.0
CALABAR_BASE_TANK_1695109500,2023-09-19 06:45:00,2023-09-19 07:00:00,1695105900,35.67,72.67,0.85,0.0,75.69,140.6,-2.8299999999999983,0.0,0.801,0.0
CALABAR_BASE_TANK_1695110400,2023-09-19 07:00:00,2023-09-19 07:15:00,1695106800,35.42,72.48,0.34,0.1,75.72,140.81,-2.8599999999999994,-0.21000000000000796,0.75,0.0
CALABAR_BASE_TANK_1695111300,2023-09-19 07:15:00,2023-09-19 07:30:00,1695107700,35.42,71.45,0.0,1.02,75.72,141.06,-2.8599999999999994,-0.46000000000000796,0.911,0.0
CALABAR_BASE_TANK_1695112200,2023-09-19 07:30:00,2023-09-19 07:45:00,1695108600,35.42,70.62,0.0,0.92,75.72,141.31,-2.8599999999999994,-0.710000000000008,0.697,0.0
CALABAR_BASE_TANK_1695113100,2023-09-19 07:45:00,2023-09-19 08:00:00,1695109500,35.42,69.87,0.0,0.75,75.72,141.56,-2.8599999999999994,-0.960000000000008,0.664,0.0
CALABAR_BASE_TANK_1695114000,2023-09-19 08:00:00,2023-09-19 08:15:00,1695110400,35.42,68.94,0.0,0.92,75.72,141.81,-2.8599999999999994,-1.210000000000008,0.68,0.0
CALABAR_BASE_TANK_1695114900,2023-09-19 08:15:00,2023-09-19 08:30:00,1695111300,35.42,68.38,0.0,0.55,75.72,142.06,-2.8599999999999994,-1.460000000000008,0.712,0.0
CALABAR_BASE_TANK_1695115800,2023-09-19 08:30:00,2023-09-19 08:45:00,1695112200,35.42,67.35,0.0,1.03,75.72,142.31,-2.8599999999999994,-1.710000000000008,0.727,0.0
CALABAR_BASE_TANK_1695116700,2023-09-19 08:45:00,2023-09-19 09:00:00,1695113100,35.42,67.07,0.0,0.28,75.72,142.41,-2.8599999999999994,-1.8100000000000023,0.304,0.439
CALABAR_BASE_TANK_1695117600,2023-09-19 09:00:00,2023-09-19 09:15:00,1695114000,35.42,67.07,0.0,0.0,75.72,142.41,-2.8599999999999994,-1.8100000000000023,0.0,1.25
CALABAR_BASE_TANK_1695118500,2023-09-19 09:15:00,2023-09-19 09:30:00,1695114900,35.42,67.07,0.0,0.0,75.72,142.41,-2.8599999999999994,-1.8100000000000023,0.0,1.364
CALABAR_BASE_TANK_1695119400,2023-09-19 09:30:00,2023-09-19 09:45:00,1695115800,35.42,67.07,0.0,0.0,75.72,142.41,-2.8599999999999994,-1.8100000000000023,0.0,1.468
CALABAR_BASE_TANK_1695120300,2023-09-19 09:45:00,2023-09-19 10:00:00,1695116700,35.42,67.07,0.0,0.0,75.72,142.41,-2.8599999999999994,-1.8100000000000023,0.0,1.136
CALABAR_BASE_TANK_1695121200,2023-09-19 10:00:00,2023-09-19 10:15:00,1695117600,35.42,67.07,0.0,0.0,75.72,142.41,-2.8599999999999994,-1.8100000000000023,0.0,0.935
CALABAR_BASE_TANK_1695122100,2023-09-19 10:15:00,2023-09-19 10:30:00,1695118500,35.42,67.07,0.0,0.0,75.72,142.41,-2.8599999999999994,-1.8100000000000023,0.0,0.819
CALABAR_BASE_TANK_1695123000,2023-09-19 10:30:00,2023-09-19 10:45:00,1695119400,35.42,66.42,0.0,0.55,75.72,142.63,-2.8599999999999994,-2.030000000000001,0.276,0.159
