key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh
ADIKPO_1702339200_OFFICE-00980AAF,2023-12-11 23:00:00,2023-12-11 23:15:00,1702339200,58.1,81.2,1.1,0.0,12242.42,10960.26,-12242.42,-10960.26,1.114
ADIKPO_1702340100_OFFICE-00980AAF,2023-12-11 23:15:00,2023-12-11 23:30:00,1702340100,58.1,81.2,0.37,0.0,12242.66,10960.26,-12242.66,-10960.26,1.176
ADIKPO_1702341000_OFFICE-00980AAF,2023-12-11 23:30:00,2023-12-11 23:45:00,1702341000,57.36,81.2,0.74,0.0,12242.92,10960.26,-12242.92,-10960.26,1.08
ADIKPO_1702341900_OFFICE-00980AAF,2023-12-11 23:45:00,2023-12-12 00:00:00,1702341900,56.26,81.2,1.1,0.0,12243.17,10960.26,-12243.17,-10960.26,1.103
ADIKPO_1702342800_OFFICE-00980AAF,2023-12-12 00:00:00,2023-12-12 00:15:00,1702342800,54.78,81.2,1.10,0.0,12243.42,10960.26,-12243.42,-10960.26,1.114
ADIKPO_1702343700_OFFICE-00980AAF,2023-12-12 00:15:00,2023-12-12 00:30:00,1702343700,54.78,81.2,0.37,0.0,12243.67,10960.26,-12243.67,-10960.26,1.078
ADIKPO_1702344600_OFFICE-00980AAF,2023-12-12 00:30:00,2023-12-12 00:45:00,1702344600,53.68,81.2,1.1,0.0,12243.92,10960.26,-12243.92,-10960.26,1.135
ADIKPO_1702345500_OFFICE-00980AAF,2023-12-12 00:45:00,2023-12-12 01:00:00,1702345500,52.58,81.2,0.74,0.0,12244.17,10960.26,-12244.17,-10960.26,1.084
ADIKPO_1702346400_OFFICE-00980AAF,2023-12-12 01:00:00,2023-12-12 01:15:00,1702346400,51.1,81.2,1.84,0.0,12244.42,10960.26,-12244.42,-10960.26,1.056
ADIKPO_1702347300_OFFICE-00980AAF,2023-12-12 01:15:00,2023-12-12 01:30:00,1702347300,51.1,81.2,0.0,0.0,12244.67,10960.26,-12244.67,-10960.26,1.116
