key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_BASE_TANK_1693702800,2023-09-03 00:00:00,2023-09-03 00:15:00,1693699200,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.217
CALABAR_BASE_TANK_1693703700,2023-09-03 00:15:00,2023-09-03 00:30:00,1693700100,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.199
CALABAR_BASE_TANK_1693704600,2023-09-03 00:30:00,2023-09-03 00:45:00,1693701000,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.202
CALABAR_BASE_TANK_1693705500,2023-09-03 00:45:00,2023-09-03 01:00:00,1693701900,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.216
CALABAR_BASE_TANK_1693706400,2023-09-03 01:00:00,2023-09-03 01:15:00,1693702800,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.197
CALABAR_BASE_TANK_1693707300,2023-09-03 01:15:00,2023-09-03 01:30:00,1693703700,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.208
CALABAR_BASE_TANK_1693708200,2023-09-03 01:30:00,2023-09-03 01:45:00,1693704600,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.219
CALABAR_BASE_TANK_1693709100,2023-09-03 01:45:00,2023-09-03 02:00:00,1693705500,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.191
CALABAR_BASE_TANK_1693710000,2023-09-03 02:00:00,2023-09-03 02:15:00,1693706400,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.211
CALABAR_BASE_TANK_1693710900,2023-09-03 02:15:00,2023-09-03 02:30:00,1693707300,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.214
CALABAR_BASE_TANK_1693711800,2023-09-03 02:30:00,2023-09-03 02:45:00,1693708200,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.002,0.189
CALABAR_BASE_TANK_1693712700,2023-09-03 02:45:00,2023-09-03 03:00:00,1693709100,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.211
CALABAR_BASE_TANK_1693713600,2023-09-03 03:00:00,2023-09-03 03:15:00,1693710000,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.266
CALABAR_BASE_TANK_1693714500,2023-09-03 03:15:00,2023-09-03 03:30:00,1693710900,42.62,77.14,0.0,0.0,12.8,25.21,0.0,0.0,0.001,0.24
