key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_1699056000_GEN-00980B76_GRID-00980A9C,2023-11-04 00:00:00,2023-11-04 00:15:00,1699056000,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.003,0.236
CALABAR_1699056900_GEN-00980B76_GRID-00980A9C,2023-11-04 00:15:00,2023-11-04 00:30:00,1699056900,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.004,0.216
CALABAR_1699057800_GEN-00980B76_GRID-00980A9C,2023-11-04 00:30:00,2023-11-04 00:45:00,1699057800,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.004,0.24
CALABAR_1699058700_GEN-00980B76_GRID-00980A9C,2023-11-04 00:45:00,2023-11-04 01:00:00,1699058700,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.004,0.224
CALABAR_1699059600_GEN-00980B76_GRID-00980A9C,2023-11-04 01:00:00,2023-11-04 01:15:00,1699059600,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.004,0.225
CALABAR_1699060500_GEN-00980B76_GRID-00980A9C,2023-11-04 01:15:00,2023-11-04 01:30:00,1699060500,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.004,0.24
CALABAR_1699061400_GEN-00980B76_GRID-00980A9C,2023-11-04 01:30:00,2023-11-04 01:45:00,1699061400,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.004,0.214
CALABAR_1699062300_GEN-00980B76_GRID-00980A9C,2023-11-04 01:45:00,2023-11-04 02:00:00,1699062300,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.004,0.236
CALABAR_1699063200_GEN-00980B76_GRID-00980A9C,2023-11-04 02:00:00,2023-11-04 02:15:00,1699063200,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.004,0.229
CALABAR_1699064100_GEN-00980B76_GRID-00980A9C,2023-11-04 02:15:00,2023-11-04 02:30:00,1699064100,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.003,0.219
CALABAR_1699065000_GEN-00980B76_GRID-00980A9C,2023-11-04 02:30:00,2023-11-04 02:45:00,1699065000,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.003,0.24
CALABAR_1699065900_GEN-00980B76_GRID-00980A9C,2023-11-04 02:45:00,2023-11-04 03:00:00,1699065900,56,51.03,0.0,0.0,14795.3,13679.1,-14795.3,-13679.1,0.003,0.218
CALABAR_1699066800_GEN-00980B76_GRID-00980A9C,2023-11-04 03:00:00,2023-11-04 03:15:00,1699066800,56,51.03,0.0,0.0,14795.3,13679.11,-14795.3,-13679.11,0.008,0.223
CALABAR_1699067700_GEN-00980B76_GRID-00980A9C,2023-11-04 03:15:00,2023-11-04 03:30:00,1699067700,56,50.38,0.0,0.55,14795.3,13679.36,-14795.3,-13679.36,0.119,0.0
CALABAR_1699068600_GEN-00980B76_GRID-00980A9C,2023-11-04 03:30:00,2023-11-04 03:45:00,1699068600,56,49.91,0.0,0.55,14795.3,13679.61,-14795.3,-13679.61,0.117,0.0
CALABAR_1699069500_GEN-00980B76_GRID-00980A9C,2023-11-04 03:45:00,2023-11-04 04:00:00,1699069500,56,49.17,0.0,0.64,14795.3,13679.86,-14795.3,-13679.86,0.115,0.0
CALABAR_1699070400_GEN-00980B76_GRID-00980A9C,2023-11-04 04:00:00,2023-11-04 04:15:00,1699070400,56,48.79,0.0,0.47,14795.3,13680.11,-14795.3,-13680.11,0.124,0.0
CALABAR_1699071300_GEN-00980B76_GRID-00980A9C,2023-11-04 04:15:00,2023-11-04 04:30:00,1699071300,56,48.14,0.0,0.55,14795.3,13680.36,-14795.3,-13680.36,0.111,0.0
CALABAR_1699072200_GEN-00980B76_GRID-00980A9C,2023-11-04 04:30:00,2023-11-04 04:45:00,1699072200,56,47.67,0.0,0.55,14795.3,13680.61,-14795.3,-13680.61,0.12,0.0
CALABAR_1699073100_GEN-00980B76_GRID-00980A9C,2023-11-04 04:45:00,2023-11-04 05:00:00,1699073100,56,46.93,0.0,0.64,14795.3,13680.86,-14795.3,-13680.86,0.118,0.0
CALABAR_1699074000_GEN-00980B76_GRID-00980A9C,2023-11-04 05:00:00,2023-11-04 05:15:00,1699074000,56,46.28,0.0,0.64,14795.3,13681.11,-14795.3,-13681.11,0.126,0.0
CALABAR_1699074900_GEN-00980B76_GRID-00980A9C,2023-11-04 05:15:00,2023-11-04 05:30:00,1699074900,56,45.81,0.0,0.55,14795.3,13681.36,-14795.3,-13681.36,0.312,0.0
CALABAR_1699075800_GEN-00980B76_GRID-00980A9C,2023-11-04 05:30:00,2023-11-04 05:45:00,1699075800,56,45.06,0.0,0.74,14795.3,13681.62,-14795.3,-13681.62,0.346,0.0
