key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693962000,2023-09-06 00:00:00,2023-09-06 00:15:00,1693958400,67.76,188.92,0,0,19171.72,8472.92,0.0,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693962900,2023-09-06 00:15:00,2023-09-06 00:30:00,1693959300,65.58,188.92,1.81,0.0,19171.97,8472.92,-0.25,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693963800,2023-09-06 00:30:00,2023-09-06 00:45:00,1693960200,64.49,188.92,1.08,0.0,19172.22,8472.92,-0.5,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693964700,2023-09-06 00:45:00,2023-09-06 01:00:00,1693961100,64.13,188.92,0.72,0.0,19172.47,8472.92,-0.75,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693965600,2023-09-06 01:00:00,2023-09-06 01:15:00,1693962000,62.68,188.92,1.44,0.0,19172.72,8472.92,-1.0,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693966500,2023-09-06 01:15:00,2023-09-06 01:30:00,1693962900,61.23,188.92,1.44,0.0,19172.97,8472.92,-1.25,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693967400,2023-09-06 01:30:00,2023-09-06 01:45:00,1693963800,59.77,188.92,1.46,0.0,19173.22,8472.92,-1.5,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693968300,2023-09-06 01:45:00,2023-09-06 02:00:00,1693964700,59.05,188.92,0.36,0.0,19173.47,8472.92,-1.75,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693969200,2023-09-06 02:00:00,2023-09-06 02:15:00,1693965600,58.32,188.92,1.08,0.0,19173.72,8472.92,-2.0,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693970100,2023-09-06 02:15:00,2023-09-06 02:30:00,1693966500,56.87,188.92,1.44,0.0,19173.97,8472.92,-2.25,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693971000,2023-09-06 02:30:00,2023-09-06 02:45:00,1693967400,55.42,188.92,1.44,0.0,19174.22,8472.92,-2.5,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693971900,2023-09-06 02:45:00,2023-09-06 03:00:00,1693968300,53.97,188.92,1.08,0.0,19174.47,8472.92,-2.75,0.0,0.0
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693972800,2023-09-06 03:00:00,2023-09-06 03:15:00,1693969200,53.97,188.92,0.36,0.0,19174.72,8472.92,-3.0,0.0,0.334
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693973700,2023-09-06 03:15:00,2023-09-06 03:30:00,1693970100,51.79,188.92,2.17,0.0,19174.97,8472.92,-3.25,0.0,1.524
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693974600,2023-09-06 03:30:00,2023-09-06 03:45:00,1693971000,51.06,188.92,0.73,0.0,19175.22,8472.92,-3.5,0.0,1.529
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693975500,2023-09-06 03:45:00,2023-09-06 04:00:00,1693971900,49.61,188.92,1.45,0.0,19175.47,8472.92,-3.75,0.0,1.593
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693976400,2023-09-06 04:00:00,2023-09-06 04:15:00,1693972800,48.16,188.92,1.44,0.0,19175.72,8472.92,-4.0,0.0,1.568
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693977300,2023-09-06 04:15:00,2023-09-06 04:30:00,1693973700,46.71,188.92,1.44,0.0,19175.97,8472.92,-4.25,0.0,1.571
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693978200,2023-09-06 04:30:00,2023-09-06 04:45:00,1693974600,45.62,188.92,0.73,0.0,19176.22,8472.92,-4.5,0.0,1.539
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693979100,2023-09-06 04:45:00,2023-09-06 05:00:00,1693975500,43.81,188.92,2.17,0.0,19176.47,8472.92,-4.75,0.0,1.565
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693980000,2023-09-06 05:00:00,2023-09-06 05:15:00,1693976400,42.72,188.92,1.08,0.0,19176.72,8472.92,-5.0,0.0,1.73
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693980900,2023-09-06 05:15:00,2023-09-06 05:30:00,1693977300,41.99,188.92,0.37,0.0,19176.97,8472.92,-5.25,0.0,2.172
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693981800,2023-09-06 05:30:00,2023-09-06 05:45:00,1693978200,40.54,188.92,1.81,0.0,19177.22,8472.92,-5.5,0.0,2.616
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693982700,2023-09-06 05:45:00,2023-09-06 06:00:00,1693979100,188.6,187.19,0.0,1.73,19177.26,8473.14,-5.539999999997235,-0.21999999999934516,3.149
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693983600,2023-09-06 06:00:00,2023-09-06 06:15:00,1693980000,191.87,184.77,0.36,2.42,19177.26,8473.39,-5.539999999997235,-0.46999999999934516,3.617
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693984500,2023-09-06 06:15:00,2023-09-06 06:30:00,1693980900,191.87,183.04,0.0,1.39,19177.26,8473.64,-5.539999999997235,-0.7199999999993452,4.624
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693985400,2023-09-06 06:30:00,2023-09-06 06:45:00,1693981800,191.87,179.92,0.0,3.46,19177.26,8473.89,-5.539999999997235,-0.9699999999993452,4.902
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693986300,2023-09-06 06:45:00,2023-09-06 07:00:00,1693982700,191.87,178.54,0.0,1.38,19177.26,8474.14,-5.539999999997235,-1.2199999999993452,4.747
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693987200,2023-09-06 07:00:00,2023-09-06 07:15:00,1693983600,191.87,176.12,0.0,2.42,19177.26,8474.39,-5.539999999997235,-1.4699999999993452,5.098
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693988100,2023-09-06 07:15:00,2023-09-06 07:30:00,1693984500,191.87,173.35,0.0,2.43,19177.26,8474.64,-5.539999999997235,-1.7199999999993452,5.978
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693989000,2023-09-06 07:30:00,2023-09-06 07:45:00,1693985400,191.87,170.92,0.0,2.77,19177.26,8474.9,-5.539999999997235,-1.9799999999995634,6.075
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693989900,2023-09-06 07:45:00,2023-09-06 08:00:00,1693986300,191.87,168.15,0.0,2.77,19177.26,8475.15,-5.539999999997235,-2.2299999999995634,6.107
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693990800,2023-09-06 08:00:00,2023-09-06 08:15:00,1693987200,191.87,164.69,0.0,2.77,19177.26,8475.4,-5.539999999997235,-2.4799999999995634,6.773
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693991700,2023-09-06 08:15:00,2023-09-06 08:30:00,1693988100,191.87,162.96,0.0,2.42,19177.26,8475.65,-5.539999999997235,-2.7299999999995634,6.937
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693992600,2023-09-06 08:30:00,2023-09-06 08:45:00,1693989000,191.87,159.85,0.0,3.81,19177.26,8475.88,-5.539999999997235,-2.959999999999127,7.259
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693993500,2023-09-06 08:45:00,2023-09-06 09:00:00,1693989900,190.42,156.38,1.44,3.12,19177.26,8476.13,-5.539999999997235,-3.209999999999127,7.271
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693994400,2023-09-06 09:00:00,2023-09-06 09:15:00,1693990800,190.42,153.62,0.0,3.11,19177.26,8476.38,-5.539999999997235,-3.459999999999127,7.204
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693995300,2023-09-06 09:15:00,2023-09-06 09:30:00,1693991700,190.42,150.5,0.0,2.77,19177.26,8476.63,-5.539999999997235,-3.709999999999127,6.933
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693996200,2023-09-06 09:30:00,2023-09-06 09:45:00,1693992600,190.42,147.38,0.0,3.12,19177.26,8476.88,-5.539999999997235,-3.959999999999127,6.281
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693997100,2023-09-06 09:45:00,2023-09-06 10:00:00,1693993500,190.42,144.96,0.0,2.42,19177.26,8477.13,-5.539999999997235,-4.209999999999127,6.542
