key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
CALABAR_BASE_TANK_1693962000,2023-09-06 00:00:00,2023-09-06 00:15:00,1693958400,46.39,56.63,0,0,28.29,52.59,0.0,0.0,0.055
CALABAR_BASE_TANK_1693962900,2023-09-06 00:15:00,2023-09-06 00:30:00,1693959300,46.05,56.63,0.33,0.0,28.44,52.59,-0.15000000000000213,0.0,0.0
CALABAR_BASE_TANK_1693963800,2023-09-06 00:30:00,2023-09-06 00:45:00,1693960200,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.001
CALABAR_BASE_TANK_1693964700,2023-09-06 00:45:00,2023-09-06 01:00:00,1693961100,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.001
CALABAR_BASE_TANK_1693965600,2023-09-06 01:00:00,2023-09-06 01:15:00,1693962000,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.001
CALABAR_BASE_TANK_1693966500,2023-09-06 01:15:00,2023-09-06 01:30:00,1693962900,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.0
CALABAR_BASE_TANK_1693967400,2023-09-06 01:30:00,2023-09-06 01:45:00,1693963800,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.0
CALABAR_BASE_TANK_1693968300,2023-09-06 01:45:00,2023-09-06 02:00:00,1693964700,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.0
CALABAR_BASE_TANK_1693969200,2023-09-06 02:00:00,2023-09-06 02:15:00,1693965600,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.001
CALABAR_BASE_TANK_1693970100,2023-09-06 02:15:00,2023-09-06 02:30:00,1693966500,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.0
CALABAR_BASE_TANK_1693971000,2023-09-06 02:30:00,2023-09-06 02:45:00,1693967400,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.0
CALABAR_BASE_TANK_1693971900,2023-09-06 02:45:00,2023-09-06 03:00:00,1693968300,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.0
CALABAR_BASE_TANK_1693972800,2023-09-06 03:00:00,2023-09-06 03:15:00,1693969200,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.002
CALABAR_BASE_TANK_1693973700,2023-09-06 03:15:00,2023-09-06 03:30:00,1693970100,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.003
CALABAR_BASE_TANK_1693974600,2023-09-06 03:30:00,2023-09-06 03:45:00,1693971000,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.002
CALABAR_BASE_TANK_1693975500,2023-09-06 03:45:00,2023-09-06 04:00:00,1693971900,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.002
CALABAR_BASE_TANK_1693976400,2023-09-06 04:00:00,2023-09-06 04:15:00,1693972800,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.003
CALABAR_BASE_TANK_1693977300,2023-09-06 04:15:00,2023-09-06 04:30:00,1693973700,46.05,56.63,0.0,0.0,28.44,52.59,-0.15000000000000213,0.0,0.163
