key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694048400,2023-09-07 00:00:00,2023-09-07 00:15:00,1694044800,188.97,42.5,0,0,19177.26,8487.79,0.0,0.0,1.925
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694049300,2023-09-07 00:15:00,2023-09-07 00:30:00,1694045700,188.97,41.12,0.0,1.04,19177.26,8488.04,0.0,-0.25,1.847
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694050200,2023-09-07 00:30:00,2023-09-07 00:45:00,1694046600,188.97,39.38,0.0,1.73,19177.26,8488.29,0.0,-0.5,1.842
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694051100,2023-09-07 00:45:00,2023-09-07 01:00:00,1694047500,188.97,38.69,0.0,0.69,19177.26,8488.54,0.0,-0.75,1.816
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694052000,2023-09-07 01:00:00,2023-09-07 01:15:00,1694048400,188.97,38.0,0.0,1.04,19177.26,8488.79,0.0,-1.0,1.766
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694052900,2023-09-07 01:15:00,2023-09-07 01:30:00,1694049300,188.97,38.0,0.0,0.0,19177.26,8489.04,0.0,-1.25,1.886
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694053800,2023-09-07 01:30:00,2023-09-07 01:45:00,1694050200,188.97,38.0,0.0,0.0,19177.26,8489.29,0.0,-1.5,1.738
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694054700,2023-09-07 01:45:00,2023-09-07 02:00:00,1694051100,188.97,38.0,0.0,0.0,19177.26,8489.54,0.0,-1.75,1.743
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694055600,2023-09-07 02:00:00,2023-09-07 02:15:00,1694052000,188.97,38.0,0.0,0.0,19177.26,8489.79,0.0,-2.0,1.702
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694056500,2023-09-07 02:15:00,2023-09-07 02:30:00,1694052900,188.97,38.0,0.0,0.0,19177.26,8490.04,0.0,-2.25,1.715
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694057400,2023-09-07 02:30:00,2023-09-07 02:45:00,1694053800,188.97,38.0,0.0,0.0,19177.26,8490.29,0.0,-2.5,1.809
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694058300,2023-09-07 02:45:00,2023-09-07 03:00:00,1694054700,188.97,38.0,0.0,0.0,19177.26,8490.54,0.0,-2.75,1.719
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694059200,2023-09-07 03:00:00,2023-09-07 03:15:00,1694055600,188.97,38.0,0.0,0.0,19177.26,8490.79,0.0,-3.0,1.708
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1694060100,2023-09-07 03:15:00,2023-09-07 03:30:00,1694056500,188.97,38.0,0.0,0.0,19177.26,8491.04,0.0,-3.25,1.562
