key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
ABUJA_OFFICE_DG1_and_DG2_1692752400,2023-08-23 00:00:00,2023-08-23 00:15:00,1692748800,285.27,302.43,0,0,8457.0,8427.0,0.0,0.0,2.269
ABUJA_OFFICE_DG1_and_DG2_1692753300,2023-08-23 00:15:00,2023-08-23 00:30:00,1692749700,285.27,302.43,0.0,0.0,8457.0,8427.0,0.0,0.0,2.335
ABUJA_OFFICE_DG1_and_DG2_1692754200,2023-08-23 00:30:00,2023-08-23 00:45:00,1692750600,285.27,302.43,0.0,0.0,8457.0,8427.0,0.0,0.0,2.323
ABUJA_OFFICE_DG1_and_DG2_1692755100,2023-08-23 00:45:00,2023-08-23 01:00:00,1692751500,284.86,302.43,0.0,0.0,8457.0,8427.0,0.0,0.0,2.342
ABUJA_OFFICE_DG1_and_DG2_1692756000,2023-08-23 01:00:00,2023-08-23 01:15:00,1692752400,283.62,302.43,1.24,0.0,8457.0,8427.0,0.0,0.0,2.302
ABUJA_OFFICE_DG1_and_DG2_1692756900,2023-08-23 01:15:00,2023-08-23 01:30:00,1692753300,282.79,302.43,1.24,0.0,8457.0,8427.0,0.0,0.0,2.374
ABUJA_OFFICE_DG1_and_DG2_1692757800,2023-08-23 01:30:00,2023-08-23 01:45:00,1692754200,280.73,302.43,2.06,0.0,8457.0,8427.0,0.0,0.0,2.372
ABUJA_OFFICE_DG1_and_DG2_1692758700,2023-08-23 01:45:00,2023-08-23 02:00:00,1692755100,279.49,302.43,1.24,0.0,8457.0,8427.0,0.0,0.0,2.385
ABUJA_OFFICE_DG1_and_DG2_1692759600,2023-08-23 02:00:00,2023-08-23 02:15:00,1692756000,278.66,302.43,0.83,0.0,8457.0,8427.0,0.0,0.0,2.53
ABUJA_OFFICE_DG1_and_DG2_1692760500,2023-08-23 02:15:00,2023-08-23 02:30:00,1692756900,278.66,302.43,0.0,0.0,8457.0,8427.0,0.0,0.0,2.284
ABUJA_OFFICE_DG1_and_DG2_1692761400,2023-08-23 02:30:00,2023-08-23 02:45:00,1692757800,278.66,302.43,0.0,0.0,8457.0,8427.0,0.0,0.0,2.351
ABUJA_OFFICE_DG1_and_DG2_1692762300,2023-08-23 02:45:00,2023-08-23 03:00:00,1692758700,278.66,301.32,0.0,0.91,8457.0,8427.0,0.0,0.0,2.381
ABUJA_OFFICE_DG1_and_DG2_1692763200,2023-08-23 03:00:00,2023-08-23 03:15:00,1692759600,278.66,299.6,0.0,1.4,8457.0,8427.0,0.0,0.0,2.399
ABUJA_OFFICE_DG1_and_DG2_1692764100,2023-08-23 03:15:00,2023-08-23 03:30:00,1692760500,278.66,298.09,0.0,2.03,8457.0,8427.0,0.0,0.0,2.298
ABUJA_OFFICE_DG1_and_DG2_1692765000,2023-08-23 03:30:00,2023-08-23 03:45:00,1692761400,278.66,296.7,0.0,0.76,8457.0,8427.0,0.0,0.0,2.363
ABUJA_OFFICE_DG1_and_DG2_1692765900,2023-08-23 03:45:00,2023-08-23 04:00:00,1692762300,278.66,295.5,0.0,1.83,8457.0,8427.0,0.0,0.0,2.454
ABUJA_OFFICE_DG1_and_DG2_1692766800,2023-08-23 04:00:00,2023-08-23 04:15:00,1692763200,278.66,294.22,0.0,1.28,8457.0,8427.0,0.0,0.0,2.42
ABUJA_OFFICE_DG1_and_DG2_1692767700,2023-08-23 04:15:00,2023-08-23 04:30:00,1692764100,278.66,292.55,0.0,1.67,8457.0,8427.0,0.0,0.0,2.415
ABUJA_OFFICE_DG1_and_DG2_1692768600,2023-08-23 04:30:00,2023-08-23 04:45:00,1692765000,278.66,290.72,0.0,1.31,8457.0,8427.0,0.0,0.0,2.458
ABUJA_OFFICE_DG1_and_DG2_1692769500,2023-08-23 04:45:00,2023-08-23 05:00:00,1692765900,278.66,290.08,0.0,1.16,8457.0,8427.0,0.0,0.0,2.396
ABUJA_OFFICE_DG1_and_DG2_1692770400,2023-08-23 05:00:00,2023-08-23 05:15:00,1692766800,278.66,287.77,0.0,1.99,8457.0,8427.0,0.0,0.0,2.381
ABUJA_OFFICE_DG1_and_DG2_1692771300,2023-08-23 05:15:00,2023-08-23 05:30:00,1692767700,278.66,286.77,0.0,1.32,8457.0,8427.0,0.0,0.0,2.097
ABUJA_OFFICE_DG1_and_DG2_1692772200,2023-08-23 05:30:00,2023-08-23 05:45:00,1692768600,278.66,285.7,0.0,1.07,8457.0,8427.0,0.0,0.0,2.798
