key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
TARABA_DG1_And_DG2_1694048400,2023-09-07 00:00:00,2023-09-07 00:15:00,1694044800,88.49,218.44,0,0,6945.13,6584.2,0.0,0.0,0.0
TARABA_DG1_And_DG2_1694049300,2023-09-07 00:15:00,2023-09-07 00:30:00,1694045700,87.76,218.44,0.37,0.0,6945.13,6584.46,0.0,-0.2600000000002183,0.0
TARABA_DG1_And_DG2_1694050200,2023-09-07 00:30:00,2023-09-07 00:45:00,1694046600,86.68,218.44,1.44,0.0,6945.13,6584.7,0.0,-0.5,0.0
TARABA_DG1_And_DG2_1694051100,2023-09-07 00:45:00,2023-09-07 01:00:00,1694047500,85.95,218.44,0.73,0.0,6945.13,6584.96,0.0,-0.7600000000002183,0.0
TARABA_DG1_And_DG2_1694052000,2023-09-07 01:00:00,2023-09-07 01:15:00,1694048400,84.86,218.44,1.08,0.0,6945.13,6585.2,0.0,-1.0,0.0
TARABA_DG1_And_DG2_1694052900,2023-09-07 01:15:00,2023-09-07 01:30:00,1694049300,83.78,218.44,1.08,0.0,6945.13,6585.46,0.0,-1.2600000000002183,0.0
TARABA_DG1_And_DG2_1694053800,2023-09-07 01:30:00,2023-09-07 01:45:00,1694050200,83.05,218.44,0.73,0.0,6945.13,6585.7,0.0,-1.5,0.0
TARABA_DG1_And_DG2_1694054700,2023-09-07 01:45:00,2023-09-07 02:00:00,1694051100,81.96,218.44,1.08,0.0,6945.13,6585.96,0.0,-1.7600000000002183,0.0
TARABA_DG1_And_DG2_1694055600,2023-09-07 02:00:00,2023-09-07 02:15:00,1694052000,81.6,218.44,0.36,0.0,6945.13,6586.2,0.0,-2.0,0.0
TARABA_DG1_And_DG2_1694056500,2023-09-07 02:15:00,2023-09-07 02:30:00,1694052900,80.51,218.44,1.08,0.0,6945.13,6586.46,0.0,-2.2600000000002183,0.0
TARABA_DG1_And_DG2_1694057400,2023-09-07 02:30:00,2023-09-07 02:45:00,1694053800,79.06,218.44,1.44,0.0,6945.13,6586.7,0.0,-2.5,0.0
TARABA_DG1_And_DG2_1694058300,2023-09-07 02:45:00,2023-09-07 03:00:00,1694054700,79.06,218.44,0.0,0.0,6945.13,6586.96,0.0,-2.7600000000002183,0.0
TARABA_DG1_And_DG2_1694059200,2023-09-07 03:00:00,2023-09-07 03:15:00,1694055600,77.61,218.44,1.44,0.0,6945.13,6587.2,0.0,-3.0,0.0
TARABA_DG1_And_DG2_1694060100,2023-09-07 03:15:00,2023-09-07 03:30:00,1694056500,76.53,218.44,1.08,0.0,6945.13,6587.46,0.0,-3.2600000000002183,0.0
TARABA_DG1_And_DG2_1694061000,2023-09-07 03:30:00,2023-09-07 03:45:00,1694057400,75.8,218.44,0.73,0.0,6945.13,6587.71,0.0,-3.5100000000002183,0.0
TARABA_DG1_And_DG2_1694061900,2023-09-07 03:45:00,2023-09-07 04:00:00,1694058300,75.08,218.44,0.72,0.0,6945.13,6587.96,0.0,-3.7600000000002183,0.0
TARABA_DG1_And_DG2_1694062800,2023-09-07 04:00:00,2023-09-07 04:15:00,1694059200,74.35,218.44,1.1,0.0,6945.13,6588.19,0.0,-3.9899999999997817,0.0
TARABA_DG1_And_DG2_1694063700,2023-09-07 04:15:00,2023-09-07 04:30:00,1694060100,73.26,218.44,1.08,0.0,6945.13,6588.44,0.0,-4.239999999999782,0.0
TARABA_DG1_And_DG2_1694064600,2023-09-07 04:30:00,2023-09-07 04:45:00,1694061000,72.54,218.44,0.72,0.0,6945.13,6588.69,0.0,-4.489999999999782,0.0
TARABA_DG1_And_DG2_1694065500,2023-09-07 04:45:00,2023-09-07 05:00:00,1694061900,71.45,218.44,1.08,0.0,6945.13,6588.95,0.0,-4.75,0.0
TARABA_DG1_And_DG2_1694066400,2023-09-07 05:00:00,2023-09-07 05:15:00,1694062800,70.36,218.44,0.73,0.0,6945.13,6589.2,0.0,-5.0,0.0
TARABA_DG1_And_DG2_1694067300,2023-09-07 05:15:00,2023-09-07 05:30:00,1694063700,69.28,218.44,1.08,0.0,6945.13,6589.45,0.0,-5.25,0.0
TARABA_DG1_And_DG2_1694068200,2023-09-07 05:30:00,2023-09-07 05:45:00,1694064600,68.55,218.44,1.08,0.0,6945.13,6589.7,0.0,-5.5,0.0
TARABA_DG1_And_DG2_1694069100,2023-09-07 05:45:00,2023-09-07 06:00:00,1694065500,68.19,218.44,0.36,0.0,6945.13,6589.79,0.0,-5.5900000000001455,0.0
TARABA_DG1_And_DG2_1694070000,2023-09-07 06:00:00,2023-09-07 06:15:00,1694066400,68.19,218.44,0.0,0.0,6945.13,6589.79,0.0,-5.5900000000001455,0.0
TARABA_DG1_And_DG2_1694070900,2023-09-07 06:15:00,2023-09-07 06:30:00,1694067300,68.19,218.44,0.0,0.0,6945.13,6589.79,0.0,-5.5900000000001455,0.0
TARABA_DG1_And_DG2_1694071800,2023-09-07 06:30:00,2023-09-07 06:45:00,1694068200,68.19,218.44,0.0,0.0,6945.13,6589.79,0.0,-5.5900000000001455,0.0
TARABA_DG1_And_DG2_1694072700,2023-09-07 06:45:00,2023-09-07 07:00:00,1694069100,68.19,218.44,0.0,0.0,6945.13,6589.79,0.0,-5.5900000000001455,0.0
TARABA_DG1_And_DG2_1694073600,2023-09-07 07:00:00,2023-09-07 07:15:00,1694070000,68.19,218.44,0.0,0.0,6945.13,6589.79,0.0,-5.5900000000001455,0.0
TARABA_DG1_And_DG2_1694074500,2023-09-07 07:15:00,2023-09-07 07:30:00,1694070900,68.19,218.44,0.0,0.0,6945.13,6589.79,0.0,-5.5900000000001455,0.0
TARABA_DG1_And_DG2_1694075400,2023-09-07 07:30:00,2023-09-07 07:45:00,1694071800,68.19,218.44,0.0,0.0,6945.13,6589.79,0.0,-5.5900000000001455,0.0
TARABA_DG1_And_DG2_1694076300,2023-09-07 07:45:00,2023-09-07 08:00:00,1694072700,68.19,218.44,0.0,0.0,6945.13,6589.79,0.0,-5.5900000000001455,0.0
TARABA_DG1_And_DG2_1694077200,2023-09-07 08:00:00,2023-09-07 08:15:00,1694073600,68.19,218.44,0.0,0.0,6945.13,6589.79,0.0,-5.5900000000001455,0.0
TARABA_DG1_And_DG2_1694078100,2023-09-07 08:15:00,2023-09-07 08:30:00,1694074500,68.19,218.44,0.0,0.0,6945.13,6589.79,0.0,-5.5900000000001455,0.0
TARABA_DG1_And_DG2_1694079000,2023-09-07 08:30:00,2023-09-07 08:45:00,1694075400,68.19,218.44,0.0,3.0,6945.26,6589.81,-0.13000000000010914,-5.610000000000582,0.0
TARABA_DG1_And_DG2_1694079900,2023-09-07 08:45:00,2023-09-07 09:00:00,1694076300,68.19,218.44,0.0,0.0,6945.26,6589.81,-0.13000000000010914,-5.610000000000582,0.0
TARABA_DG1_And_DG2_1694080800,2023-09-07 09:00:00,2023-09-07 09:15:00,1694077200,68.19,218.44,0.0,0.0,6945.26,6589.81,-0.13000000000010914,-5.610000000000582,0.0
TARABA_DG1_And_DG2_1694081700,2023-09-07 09:15:00,2023-09-07 09:30:00,1694078100,68.19,218.44,0.0,0.0,6945.26,6589.81,-0.13000000000010914,-5.610000000000582,0.0
TARABA_DG1_And_DG2_1694082600,2023-09-07 09:30:00,2023-09-07 09:45:00,1694079000,68.19,218.44,0.0,0.0,6945.26,6589.97,-0.13000000000010914,-5.770000000000437,0.0
TARABA_DG1_And_DG2_1694083500,2023-09-07 09:45:00,2023-09-07 10:00:00,1694079900,66.74,218.44,1.08,0.0,6945.26,6590.22,-0.13000000000010914,-6.020000000000437,0.0
TARABA_DG1_And_DG2_1694084400,2023-09-07 10:00:00,2023-09-07 10:15:00,1694080800,64.2,218.44,2.53,0.0,6945.26,6590.47,-0.13000000000010914,-6.270000000000437,0.0
TARABA_DG1_And_DG2_1694085300,2023-09-07 10:15:00,2023-09-07 10:30:00,1694081700,62.75,218.44,1.81,0.0,6945.26,6590.72,-0.13000000000010914,-6.520000000000437,0.0
TARABA_DG1_And_DG2_1694086200,2023-09-07 10:30:00,2023-09-07 10:45:00,1694082600,61.3,218.44,1.08,0.0,6945.26,6590.97,-0.13000000000010914,-6.770000000000437,0.0
TARABA_DG1_And_DG2_1694087100,2023-09-07 10:45:00,2023-09-07 11:00:00,1694083500,59.85,218.44,1.81,0.0,6945.26,6591.22,-0.13000000000010914,-7.020000000000437,0.0
TARABA_DG1_And_DG2_1694088000,2023-09-07 11:00:00,2023-09-07 11:15:00,1694084400,58.4,218.44,1.44,0.0,6945.26,6591.47,-0.13000000000010914,-7.270000000000437,0.0
TARABA_DG1_And_DG2_1694088900,2023-09-07 11:15:00,2023-09-07 11:30:00,1694085300,56.59,218.44,1.44,0.0,6945.26,6591.72,-0.13000000000010914,-7.520000000000437,0.0
TARABA_DG1_And_DG2_1694089800,2023-09-07 11:30:00,2023-09-07 11:45:00,1694086200,55.14,218.44,1.80,0.0,6945.26,6591.98,-0.13000000000010914,-7.779999999999745,0.0
TARABA_DG1_And_DG2_1694090700,2023-09-07 11:45:00,2023-09-07 12:00:00,1694087100,53.69,218.44,1.08,0.0,6945.26,6592.22,-0.13000000000010914,-8.020000000000437,0.0
TARABA_DG1_And_DG2_1694091600,2023-09-07 12:00:00,2023-09-07 12:15:00,1694088000,52.24,218.44,1.80,0.0,6945.26,6592.48,-0.13000000000010914,-8.279999999999745,0.0
TARABA_DG1_And_DG2_1694092500,2023-09-07 12:15:00,2023-09-07 12:30:00,1694088900,50.42,218.44,1.44,0.0,6945.26,6592.72,-0.13000000000010914,-8.520000000000437,0.0
TARABA_DG1_And_DG2_1694093400,2023-09-07 12:30:00,2023-09-07 12:45:00,1694089800,48.98,218.06,1.44,0.0,6945.26,6592.98,-0.13000000000010914,-8.779999999999745,0.0
TARABA_DG1_And_DG2_1694094300,2023-09-07 12:45:00,2023-09-07 13:00:00,1694090700,47.89,217.69,1.08,0.75,6945.26,6593.22,-0.13000000000010914,-9.020000000000437,0.0
TARABA_DG1_And_DG2_1694095200,2023-09-07 13:00:00,2023-09-07 13:15:00,1694091600,45.71,216.93,2.16,0.76,6945.26,6593.48,-0.13000000000010914,-9.279999999999745,0.0
TARABA_DG1_And_DG2_1694096100,2023-09-07 13:15:00,2023-09-07 13:30:00,1694092500,44.26,216.93,1.81,0.0,6945.26,6593.72,-0.13000000000010914,-9.520000000000437,0.0
TARABA_DG1_And_DG2_1694097000,2023-09-07 13:30:00,2023-09-07 13:45:00,1694093400,42.45,216.93,1.45,0.0,6945.26,6593.98,-0.13000000000010914,-9.779999999999745,0.0
TARABA_DG1_And_DG2_1694097900,2023-09-07 13:45:00,2023-09-07 14:00:00,1694094300,41.0,216.93,1.80,0.0,6945.26,6594.23,-0.13000000000010914,-10.029999999999745,0.0
TARABA_DG1_And_DG2_1694098800,2023-09-07 14:00:00,2023-09-07 14:15:00,1694095200,41.0,216.93,0.0,0.0,6945.26,6594.48,-0.13000000000010914,-10.279999999999745,0.0
TARABA_DG1_And_DG2_1694099700,2023-09-07 14:15:00,2023-09-07 14:30:00,1694096100,41.0,216.93,0.0,0.0,6945.26,6594.73,-0.13000000000010914,-10.529999999999745,0.0
TARABA_DG1_And_DG2_1694100600,2023-09-07 14:30:00,2023-09-07 14:45:00,1694097000,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694101500,2023-09-07 14:45:00,2023-09-07 15:00:00,1694097900,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694102400,2023-09-07 15:00:00,2023-09-07 15:15:00,1694098800,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694103300,2023-09-07 15:15:00,2023-09-07 15:30:00,1694099700,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694104200,2023-09-07 15:30:00,2023-09-07 15:45:00,1694100600,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694105100,2023-09-07 15:45:00,2023-09-07 16:00:00,1694101500,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694106000,2023-09-07 16:00:00,2023-09-07 16:15:00,1694102400,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694106900,2023-09-07 16:15:00,2023-09-07 16:30:00,1694103300,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694107800,2023-09-07 16:30:00,2023-09-07 16:45:00,1694104200,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694108700,2023-09-07 16:45:00,2023-09-07 17:00:00,1694105100,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694109600,2023-09-07 17:00:00,2023-09-07 17:15:00,1694106000,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694110500,2023-09-07 17:15:00,2023-09-07 17:30:00,1694106900,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694111400,2023-09-07 17:30:00,2023-09-07 17:45:00,1694107800,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694112300,2023-09-07 17:45:00,2023-09-07 18:00:00,1694108700,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694113200,2023-09-07 18:00:00,2023-09-07 18:15:00,1694109600,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
TARABA_DG1_And_DG2_1694114100,2023-09-07 18:15:00,2023-09-07 18:30:00,1694110500,41.0,216.93,0.0,0.0,6945.26,6594.98,-0.13000000000010914,-10.779999999999745,0.0
