key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693530000,2023-09-01 00:00:00,2023-09-01 00:15:00,1693526400,175.18,74.0,0,0,19156.11,8454.7,0.0,0.0,1.223
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693530900,2023-09-01 00:15:00,2023-09-01 00:30:00,1693527300,174.09,74.0,2.91,0.0,19156.11,8454.7,0.0,0.0,1.414
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693531800,2023-09-01 00:30:00,2023-09-01 00:45:00,1693528200,173.0,74.0,1.44,0.0,19156.11,8454.7,0.0,0.0,1.318
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693532700,2023-09-01 00:45:00,2023-09-01 01:00:00,1693529100,171.91,74.0,2.18,0.0,19156.11,8454.7,0.0,0.0,0.989
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693533600,2023-09-01 01:00:00,2023-09-01 01:15:00,1693530000,169.37,74.0,3.26,0.0,19156.11,8454.7,0.0,0.0,0.981
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693534500,2023-09-01 01:15:00,2023-09-01 01:30:00,1693530900,167.92,74.0,1.45,0.0,19156.11,8454.7,0.0,0.0,1.007
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693535400,2023-09-01 01:30:00,2023-09-01 01:45:00,1693531800,166.83,74.0,0.73,0.0,19156.11,8454.7,0.0,0.0,1.011
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693536300,2023-09-01 01:45:00,2023-09-01 02:00:00,1693532700,166.1,74.0,1.08,0.0,19156.11,8454.7,0.0,0.0,0.962
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693537200,2023-09-01 02:00:00,2023-09-01 02:15:00,1693533600,166.1,74.0,2.17,0.0,19156.11,8454.7,0.0,0.0,0.947
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693538100,2023-09-01 02:15:00,2023-09-01 02:30:00,1693534500,163.93,74.0,2.17,0.0,19156.11,8454.7,0.0,0.0,1.035
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693539000,2023-09-01 02:30:00,2023-09-01 02:45:00,1693535400,162.11,74.0,1.81,0.0,19156.11,8454.7,0.0,0.0,1.04
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693539900,2023-09-01 02:45:00,2023-09-01 03:00:00,1693536300,162.11,74.0,1.81,0.0,19156.11,8454.7,0.0,0.0,0.978
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693540800,2023-09-01 03:00:00,2023-09-01 03:15:00,1693537200,159.57,74.0,2.54,0.0,19156.11,8454.7,0.0,0.0,0.992
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693541700,2023-09-01 03:15:00,2023-09-01 03:30:00,1693538100,158.12,74.0,1.44,0.0,19156.11,8454.7,0.0,0.0,0.941
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693542600,2023-09-01 03:30:00,2023-09-01 03:45:00,1693539000,157.03,74.0,1.08,0.0,19156.11,8454.7,0.0,0.0,0.88
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693543500,2023-09-01 03:45:00,2023-09-01 04:00:00,1693539900,156.31,74.0,0.72,0.0,19156.11,8454.7,0.0,0.0,0.966
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693544400,2023-09-01 04:00:00,2023-09-01 04:15:00,1693540800,154.49,74.0,1.81,0.0,19156.11,8454.7,0.0,0.0,0.995
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693545300,2023-09-01 04:15:00,2023-09-01 04:30:00,1693541700,153.4,74.0,1.08,0.0,19156.11,8454.7,0.0,0.0,0.977
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693546200,2023-09-01 04:30:00,2023-09-01 04:45:00,1693542600,153.04,74.0,0.36,0.0,19156.11,8454.7,0.0,0.0,0.891
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693547100,2023-09-01 04:45:00,2023-09-01 05:00:00,1693543500,151.23,74.0,1.80,0.0,19156.11,8454.7,0.0,0.0,1.042
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693548000,2023-09-01 05:00:00,2023-09-01 05:15:00,1693544400,149.05,74.0,2.17,0.0,19156.11,8454.7,0.0,0.0,1.169
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693548900,2023-09-01 05:15:00,2023-09-01 05:30:00,1693545300,149.05,74.0,0.0,0.0,19156.11,8454.7,0.0,0.0,1.201
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693549800,2023-09-01 05:30:00,2023-09-01 05:45:00,1693546200,147.23,74.0,1.44,0.0,19156.11,8454.7,0.0,0.0,2.247
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693550700,2023-09-01 05:45:00,2023-09-01 06:00:00,1693547100,145.42,120.73,2.17,0.0,19156.11,8454.7,0.0,0.0,3.757
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693551600,2023-09-01 06:00:00,2023-09-01 06:15:00,1693548000,183.16,197.23,1.45,0.0,19156.11,8454.7,0.0,0.0,3.92
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693552500,2023-09-01 06:15:00,2023-09-01 06:30:00,1693548900,181.35,197.23,1.45,0.0,19156.11,8454.7,0.0,0.0,4.323
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693553400,2023-09-01 06:30:00,2023-09-01 06:45:00,1693549800,179.17,197.23,3.26,0.0,19156.11,8454.7,0.0,0.0,4.41
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693554300,2023-09-01 06:45:00,2023-09-01 07:00:00,1693550700,176.99,197.23,2.17,0.0,19156.11,8454.7,0.0,0.0,4.482
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693555200,2023-09-01 07:00:00,2023-09-01 07:15:00,1693551600,174.81,197.23,2.17,0.0,19156.11,8454.7,0.0,0.0,4.663
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693556100,2023-09-01 07:15:00,2023-09-01 07:30:00,1693552500,171.91,197.23,2.17,0.0,19156.11,8454.7,0.0,0.0,4.506
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693557000,2023-09-01 07:30:00,2023-09-01 07:45:00,1693553400,170.1,197.23,2.54,0.0,19156.11,8454.7,0.0,0.0,5.171
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693557900,2023-09-01 07:45:00,2023-09-01 08:00:00,1693554300,167.56,197.23,2.54,0.0,19156.11,8454.7,0.0,0.0,5.458
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693558800,2023-09-01 08:00:00,2023-09-01 08:15:00,1693555200,165.74,197.23,1.46,0.0,19156.11,8454.7,0.0,0.0,5.151
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693559700,2023-09-01 08:15:00,2023-09-01 08:30:00,1693556100,164.65,197.23,1.45,0.0,19156.11,8454.7,0.0,0.0,5.67
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693560600,2023-09-01 08:30:00,2023-09-01 08:45:00,1693557000,161.75,197.23,2.9,0.0,19156.11,8454.7,0.0,0.0,5.01
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693561500,2023-09-01 08:45:00,2023-09-01 09:00:00,1693557900,159.57,197.23,2.18,0.0,19156.11,8454.7,0.0,0.0,4.814
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693562400,2023-09-01 09:00:00,2023-09-01 09:15:00,1693558800,157.4,197.23,1.80,0.0,19156.11,8454.7,0.0,0.0,4.646
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693563300,2023-09-01 09:15:00,2023-09-01 09:30:00,1693559700,154.85,197.23,2.53,0.0,19156.11,8454.7,0.0,0.0,4.614
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693564200,2023-09-01 09:30:00,2023-09-01 09:45:00,1693560600,153.4,197.23,1.44,0.0,19156.11,8454.7,0.0,0.0,4.775
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693565100,2023-09-01 09:45:00,2023-09-01 10:00:00,1693561500,151.23,197.23,2.53,0.0,19156.11,8454.7,0.0,0.0,4.674
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693566000,2023-09-01 10:00:00,2023-09-01 10:15:00,1693562400,149.41,197.23,1.81,0.0,19156.11,8454.7,0.0,0.0,5.047
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693566900,2023-09-01 10:15:00,2023-09-01 10:30:00,1693563300,146.87,197.23,2.53,0.0,19156.11,8454.7,0.0,0.0,5.354
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693567800,2023-09-01 10:30:00,2023-09-01 10:45:00,1693564200,144.33,197.23,2.53,0.0,19156.11,8454.7,0.0,0.0,5.477
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693568700,2023-09-01 10:45:00,2023-09-01 11:00:00,1693565100,143.24,197.23,1.08,0.0,19156.11,8454.7,0.0,0.0,6.166
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693569600,2023-09-01 11:00:00,2023-09-01 11:15:00,1693566000,139.98,197.23,3.25,0.0,19156.11,8454.7,0.0,0.0,5.951
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693570500,2023-09-01 11:15:00,2023-09-01 11:30:00,1693566900,138.52,197.23,1.46,0.0,19156.11,8454.7,0.0,0.0,5.99
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693571400,2023-09-01 11:30:00,2023-09-01 11:45:00,1693567800,135.98,197.23,2.54,0.0,19156.11,8454.7,0.0,0.0,6.205
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693572300,2023-09-01 11:45:00,2023-09-01 12:00:00,1693568700,133.81,197.23,2.17,0.0,19156.11,8454.7,0.0,0.0,6.028
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693573200,2023-09-01 12:00:00,2023-09-01 12:15:00,1693569600,131.27,197.23,2.17,0.0,19156.11,8454.7,0.0,0.0,4.184
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693574100,2023-09-01 12:15:00,2023-09-01 12:30:00,1693570500,129.45,197.23,2.17,0.0,19156.11,8454.7,0.0,0.0,3.851
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693575000,2023-09-01 12:30:00,2023-09-01 12:45:00,1693571400,127.64,197.23,1.44,0.0,19156.11,8454.7,0.0,0.0,4.069
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693575900,2023-09-01 12:45:00,2023-09-01 13:00:00,1693572300,125.1,197.23,2.89,0.0,19156.11,8454.7,0.0,0.0,4.102
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693576800,2023-09-01 13:00:00,2023-09-01 13:15:00,1693573200,123.65,197.23,1.44,0.0,19156.11,8454.7,0.0,0.0,3.849
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693577700,2023-09-01 13:15:00,2023-09-01 13:30:00,1693574100,122.19,197.23,1.08,0.0,19156.11,8454.7,0.0,0.0,3.821
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693578600,2023-09-01 13:30:00,2023-09-01 13:45:00,1693575000,120.38,197.23,2.17,0.0,19156.11,8454.7,0.0,0.0,3.687
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693579500,2023-09-01 13:45:00,2023-09-01 14:00:00,1693575900,117.84,197.23,2.17,0.0,19156.11,8454.7,0.0,0.0,3.687
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693580400,2023-09-01 14:00:00,2023-09-01 14:15:00,1693576800,116.39,197.23,1.80,0.0,19156.11,8454.7,0.0,0.0,3.521
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693581300,2023-09-01 14:15:00,2023-09-01 14:30:00,1693577700,114.94,197.23,1.44,0.0,19156.11,8454.7,0.0,0.0,3.255
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693582200,2023-09-01 14:30:00,2023-09-01 14:45:00,1693578600,113.12,197.23,1.81,0.0,19156.11,8454.7,0.0,0.0,3.233
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693583100,2023-09-01 14:45:00,2023-09-01 15:00:00,1693579500,112.03,197.23,1.08,0.0,19156.11,8454.7,0.0,0.0,2.977
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693584000,2023-09-01 15:00:00,2023-09-01 15:15:00,1693580400,109.49,197.23,2.53,0.0,19156.11,8454.7,0.0,0.0,2.902
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693584900,2023-09-01 15:15:00,2023-09-01 15:30:00,1693581300,107.68,197.23,1.80,0.0,19156.11,8454.7,0.0,0.0,2.777
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693585800,2023-09-01 15:30:00,2023-09-01 15:45:00,1693582200,106.59,197.23,1.08,0.0,19156.11,8454.7,0.0,0.0,2.817
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693586700,2023-09-01 15:45:00,2023-09-01 16:00:00,1693583100,104.77,197.23,1.81,0.0,19156.11,8454.7,0.0,0.0,2.97
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693587600,2023-09-01 16:00:00,2023-09-01 16:15:00,1693584000,103.32,197.23,1.45,0.0,19156.11,8454.7,0.0,0.0,2.915
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693588500,2023-09-01 16:15:00,2023-09-01 16:30:00,1693584900,101.15,197.23,1.80,0.0,19156.11,8454.7,0.0,0.0,2.679
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693589400,2023-09-01 16:30:00,2023-09-01 16:45:00,1693585800,100.06,197.23,1.08,0.0,19156.11,8454.7,0.0,0.0,2.41
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693590300,2023-09-01 16:45:00,2023-09-01 17:00:00,1693586700,98.97,197.23,1.44,0.0,19156.11,8454.7,0.0,0.0,2.216
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693591200,2023-09-01 17:00:00,2023-09-01 17:15:00,1693587600,97.15,197.23,1.81,0.0,19156.11,8454.7,0.0,0.0,2.199
