key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
CALABAR_BASE_TANK_1694048400,2023-09-07 00:00:00,2023-09-07 00:15:00,1694044800,36.1,34.62,0,0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694049300,2023-09-07 00:15:00,2023-09-07 00:30:00,1694045700,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694050200,2023-09-07 00:30:00,2023-09-07 00:45:00,1694046600,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694051100,2023-09-07 00:45:00,2023-09-07 01:00:00,1694047500,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694052000,2023-09-07 01:00:00,2023-09-07 01:15:00,1694048400,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694052900,2023-09-07 01:15:00,2023-09-07 01:30:00,1694049300,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694053800,2023-09-07 01:30:00,2023-09-07 01:45:00,1694050200,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694054700,2023-09-07 01:45:00,2023-09-07 02:00:00,1694051100,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694055600,2023-09-07 02:00:00,2023-09-07 02:15:00,1694052000,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694056500,2023-09-07 02:15:00,2023-09-07 02:30:00,1694052900,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694057400,2023-09-07 02:30:00,2023-09-07 02:45:00,1694053800,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694058300,2023-09-07 02:45:00,2023-09-07 03:00:00,1694054700,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694059200,2023-09-07 03:00:00,2023-09-07 03:15:00,1694055600,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694060100,2023-09-07 03:15:00,2023-09-07 03:30:00,1694056500,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694061000,2023-09-07 03:30:00,2023-09-07 03:45:00,1694057400,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694061900,2023-09-07 03:45:00,2023-09-07 04:00:00,1694058300,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694062800,2023-09-07 04:00:00,2023-09-07 04:15:00,1694059200,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694063700,2023-09-07 04:15:00,2023-09-07 04:30:00,1694060100,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.0
CALABAR_BASE_TANK_1694064600,2023-09-07 04:30:00,2023-09-07 04:45:00,1694061000,36.1,34.62,0.0,0.0,33.09,58.34,0.0,0.0,0.144
CALABAR_BASE_TANK_1694065500,2023-09-07 04:45:00,2023-09-07 05:00:00,1694061900,35.67,34.62,0.34,0.0,33.24,58.34,-0.14999999999999858,0.0,0.373
CALABAR_BASE_TANK_1694066400,2023-09-07 05:00:00,2023-09-07 05:15:00,1694062800,35.07,34.62,0.69,0.0,33.49,58.34,-0.3999999999999986,0.0,0.256
CALABAR_BASE_TANK_1694067300,2023-09-07 05:15:00,2023-09-07 05:30:00,1694063700,34.39,34.62,0.67,0.0,33.74,58.34,-0.6499999999999986,0.0,0.166
CALABAR_BASE_TANK_1694068200,2023-09-07 05:30:00,2023-09-07 05:45:00,1694064600,33.87,34.62,0.43,0.0,33.99,58.34,-0.8999999999999986,0.0,0.067
CALABAR_BASE_TANK_1694069100,2023-09-07 05:45:00,2023-09-07 06:00:00,1694065500,33.44,34.62,0.52,0.0,34.24,58.34,-1.1499999999999986,0.0,0.06
CALABAR_BASE_TANK_1694070000,2023-09-07 06:00:00,2023-09-07 06:15:00,1694066400,33.01,34.62,0.42,0.0,34.49,58.34,-1.3999999999999986,0.0,0.07
CALABAR_BASE_TANK_1694070900,2023-09-07 06:15:00,2023-09-07 06:30:00,1694067300,32.41,34.62,0.6,0.0,34.74,58.34,-1.6499999999999986,0.0,0.115
CALABAR_BASE_TANK_1694071800,2023-09-07 06:30:00,2023-09-07 06:45:00,1694068200,31.99,34.62,0.42,0.0,34.99,58.34,-1.8999999999999986,0.0,0.022
CALABAR_BASE_TANK_1694072700,2023-09-07 06:45:00,2023-09-07 07:00:00,1694069100,31.99,34.62,0.0,0.0,35.0,58.34,-1.9099999999999966,0.0,0.028
CALABAR_BASE_TANK_1694073600,2023-09-07 07:00:00,2023-09-07 07:15:00,1694070000,31.99,34.62,0.0,0.0,35.0,58.39,-1.9099999999999966,-0.04999999999999716,0.403
CALABAR_BASE_TANK_1694074500,2023-09-07 07:15:00,2023-09-07 07:30:00,1694070900,49.14,98.87,0.0,0.55,35.0,58.64,-1.9099999999999966,-0.29999999999999716,0.443
CALABAR_BASE_TANK_1694075400,2023-09-07 07:30:00,2023-09-07 07:45:00,1694071800,49.14,97.57,0.0,1.3,35.0,58.89,-1.9099999999999966,-0.5499999999999972,0.424
CALABAR_BASE_TANK_1694076300,2023-09-07 07:45:00,2023-09-07 08:00:00,1694072700,49.14,97.47,0.0,0.92,35.0,59.14,-1.9099999999999966,-0.7999999999999972,0.504
CALABAR_BASE_TANK_1694077200,2023-09-07 08:00:00,2023-09-07 08:15:00,1694073600,49.14,96.73,0.0,0.84,35.0,59.39,-1.9099999999999966,-1.0499999999999972,0.345
CALABAR_BASE_TANK_1694078100,2023-09-07 08:15:00,2023-09-07 08:30:00,1694074500,49.14,95.42,0.0,2.64,35.0,59.64,-1.9099999999999966,-1.2999999999999972,0.48
CALABAR_BASE_TANK_1694079000,2023-09-07 08:30:00,2023-09-07 08:45:00,1694075400,49.14,94.49,0.0,1.0,35.0,59.89,-1.9099999999999966,-1.5499999999999972,0.523
CALABAR_BASE_TANK_1694079900,2023-09-07 08:45:00,2023-09-07 09:00:00,1694076300,49.14,94.21,0.0,1.21,35.0,60.14,-1.9099999999999966,-1.7999999999999972,0.701
CALABAR_BASE_TANK_1694080800,2023-09-07 09:00:00,2023-09-07 09:15:00,1694077200,49.14,93.0,0.0,0.84,35.0,60.39,-1.9099999999999966,-2.049999999999997,0.752
CALABAR_BASE_TANK_1694081700,2023-09-07 09:15:00,2023-09-07 09:30:00,1694078100,49.14,92.72,0.0,0.65,35.0,60.64,-1.9099999999999966,-2.299999999999997,0.745
CALABAR_BASE_TANK_1694082600,2023-09-07 09:30:00,2023-09-07 09:45:00,1694079000,49.14,91.13,0.0,1.40,35.0,60.89,-1.9099999999999966,-2.549999999999997,0.835
CALABAR_BASE_TANK_1694083500,2023-09-07 09:45:00,2023-09-07 10:00:00,1694079900,49.14,90.66,0.0,0.65,35.0,61.14,-1.9099999999999966,-2.799999999999997,0.756
CALABAR_BASE_TANK_1694084400,2023-09-07 10:00:00,2023-09-07 10:15:00,1694080800,49.14,89.55,0.0,1.11,35.0,61.39,-1.9099999999999966,-3.049999999999997,0.612
CALABAR_BASE_TANK_1694085300,2023-09-07 10:15:00,2023-09-07 10:30:00,1694081700,49.14,89.08,0.0,0.47,35.0,61.64,-1.9099999999999966,-3.299999999999997,0.651
CALABAR_BASE_TANK_1694086200,2023-09-07 10:30:00,2023-09-07 10:45:00,1694082600,49.14,88.15,0.0,0.84,35.0,61.89,-1.9099999999999966,-3.549999999999997,0.962
CALABAR_BASE_TANK_1694087100,2023-09-07 10:45:00,2023-09-07 11:00:00,1694083500,49.14,87.59,0.0,0.65,35.0,62.14,-1.9099999999999966,-3.799999999999997,0.63
CALABAR_BASE_TANK_1694088000,2023-09-07 11:00:00,2023-09-07 11:15:00,1694084400,49.14,86.47,0.0,1.11,35.0,62.39,-1.9099999999999966,-4.049999999999997,0.597
CALABAR_BASE_TANK_1694088900,2023-09-07 11:15:00,2023-09-07 11:30:00,1694085300,49.14,86.1,0.0,0.19,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.0
CALABAR_BASE_TANK_1694089800,2023-09-07 11:30:00,2023-09-07 11:45:00,1694086200,49.14,86.1,0.0,0.18,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.0
CALABAR_BASE_TANK_1694090700,2023-09-07 11:45:00,2023-09-07 12:00:00,1694087100,49.14,86.1,0.0,0.0,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.0
CALABAR_BASE_TANK_1694091600,2023-09-07 12:00:00,2023-09-07 12:15:00,1694088000,49.14,86.1,0.0,0.0,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.0
CALABAR_BASE_TANK_1694092500,2023-09-07 12:15:00,2023-09-07 12:30:00,1694088900,49.14,86.1,0.0,0.0,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.0
CALABAR_BASE_TANK_1694093400,2023-09-07 12:30:00,2023-09-07 12:45:00,1694089800,49.14,86.1,0.0,0.0,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.0
CALABAR_BASE_TANK_1694094300,2023-09-07 12:45:00,2023-09-07 13:00:00,1694090700,49.14,86.1,0.0,0.0,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.0
CALABAR_BASE_TANK_1694095200,2023-09-07 13:00:00,2023-09-07 13:15:00,1694091600,49.14,86.1,0.0,0.0,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.0
CALABAR_BASE_TANK_1694096100,2023-09-07 13:15:00,2023-09-07 13:30:00,1694092500,49.14,86.1,0.0,0.0,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.0
CALABAR_BASE_TANK_1694097000,2023-09-07 13:30:00,2023-09-07 13:45:00,1694093400,49.14,86.1,0.0,0.0,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.0
CALABAR_BASE_TANK_1694097900,2023-09-07 13:45:00,2023-09-07 14:00:00,1694094300,49.14,86.1,0.0,0.0,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.0
CALABAR_BASE_TANK_1694098800,2023-09-07 14:00:00,2023-09-07 14:15:00,1694095200,49.14,86.1,0.0,0.0,35.0,62.6,-1.9099999999999966,-4.259999999999998,0.021
CALABAR_BASE_TANK_1694099700,2023-09-07 14:15:00,2023-09-07 14:30:00,1694096100,49.14,86.1,0.0,0.0,35.0,62.65,-1.9099999999999966,-4.309999999999995,0.536
CALABAR_BASE_TANK_1694100600,2023-09-07 14:30:00,2023-09-07 14:45:00,1694097000,49.14,84.88,0.0,1.03,35.0,62.9,-1.9099999999999966,-4.559999999999995,0.578
