key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_BASE_TANK_1693789200,2023-09-04 00:00:00,2023-09-04 00:15:00,1693785600,22.89,49.54,0.43,0.0,22.09,35.96,-2.25,0.0,0.1,0.0
CALABAR_BASE_TANK_1693790100,2023-09-04 00:15:00,2023-09-04 00:30:00,1693786500,22.38,49.54,0,0,22.34,35.96,-2.5,0.0,0.097,0.001
CALABAR_BASE_TANK_1693791000,2023-09-04 00:30:00,2023-09-04 00:45:00,1693787400,21.95,49.54,0,0,22.59,35.96,-2.75,0.0,0.088,0.0
CALABAR_BASE_TANK_1693791900,2023-09-04 00:45:00,2023-09-04 01:00:00,1693788300,21.35,49.54,0,0,22.84,35.96,-3.0,0.0,0.099,0.0
CALABAR_BASE_TANK_1693792800,2023-09-04 01:00:00,2023-09-04 01:15:00,1693789200,20.84,49.54,0,0,23.09,35.96,-3.25,0.0,0.096,0.0
CALABAR_BASE_TANK_1693793700,2023-09-04 01:15:00,2023-09-04 01:30:00,1693790100,20.32,49.54,0,0,23.34,35.96,-3.5,0.0,0.087,0.0
CALABAR_BASE_TANK_1693794600,2023-09-04 01:30:00,2023-09-04 01:45:00,1693791000,19.98,49.54,0.34,0.0,23.59,35.96,-3.75,0.0,0.099,0.001
CALABAR_BASE_TANK_1693795500,2023-09-04 01:45:00,2023-09-04 02:00:00,1693791900,19.29,49.54,0,0,23.84,35.96,-4.0,0.0,0.098,0.0
CALABAR_BASE_TANK_1693796400,2023-09-04 02:00:00,2023-09-04 02:15:00,1693792800,18.86,49.54,0,0,24.09,35.96,-4.25,0.0,0.087,0.001
CALABAR_BASE_TANK_1693797300,2023-09-04 02:15:00,2023-09-04 02:30:00,1693793700,18.26,49.54,0.69,0.0,24.34,35.96,-4.5,0.0,0.1,0.002
CALABAR_BASE_TANK_1693798200,2023-09-04 02:30:00,2023-09-04 02:45:00,1693794600,17.75,49.54,0.42,0.0,24.59,35.96,-4.75,0.0,0.1,0.003
CALABAR_BASE_TANK_1693799100,2023-09-04 02:45:00,2023-09-04 03:00:00,1693795500,17.58,48.79,0,0,24.62,36.18,-4.780000000000001,-0.21999999999999886,0.085,0.0
CALABAR_BASE_TANK_1693800000,2023-09-04 03:00:00,2023-09-04 03:15:00,1693796400,17.58,48.05,0,0,24.62,36.43,-4.780000000000001,-0.46999999999999886,0.095,0.0
CALABAR_BASE_TANK_1693800900,2023-09-04 03:15:00,2023-09-04 03:30:00,1693797300,17.58,47.67,0,0,24.62,36.68,-4.780000000000001,-0.7199999999999989,0.097,0.0
CALABAR_BASE_TANK_1693801800,2023-09-04 03:30:00,2023-09-04 03:45:00,1693798200,17.58,46.93,0,0,24.62,36.93,-4.780000000000001,-0.9699999999999989,0.086,0.0
CALABAR_BASE_TANK_1693802700,2023-09-04 03:45:00,2023-09-04 04:00:00,1693799100,17.58,46.18,0,0,24.62,37.18,-4.780000000000001,-1.2199999999999989,0.095,0.0
CALABAR_BASE_TANK_1693803600,2023-09-04 04:00:00,2023-09-04 04:15:00,1693800000,17.58,45.81,0,0,24.62,37.43,-4.780000000000001,-1.4699999999999989,0.098,0.0
CALABAR_BASE_TANK_1693804500,2023-09-04 04:15:00,2023-09-04 04:30:00,1693800900,17.58,45.44,0.0,1.48,24.62,37.68,-4.780000000000001,-1.7199999999999989,0.209,0.0
CALABAR_BASE_TANK_1693805400,2023-09-04 04:30:00,2023-09-04 04:45:00,1693801800,17.58,44.32,0.0,1.49,24.62,37.93,-4.780000000000001,-1.9699999999999989,0.183,0.0
CALABAR_BASE_TANK_1693806300,2023-09-04 04:45:00,2023-09-04 05:00:00,1693802700,17.58,43.57,0.0,1.88,24.62,38.18,-4.780000000000001,-2.219999999999999,0.171,0.0
CALABAR_BASE_TANK_1693807200,2023-09-04 05:00:00,2023-09-04 05:15:00,1693803600,17.58,43.2,0.0,0.74,24.62,38.43,-4.780000000000001,-2.469999999999999,0.266,0.0
CALABAR_BASE_TANK_1693808100,2023-09-04 05:15:00,2023-09-04 05:30:00,1693804500,17.58,42.45,0.0,1.13,24.62,38.68,-4.780000000000001,-2.719999999999999,0.215,0.0
CALABAR_BASE_TANK_1693809000,2023-09-04 05:30:00,2023-09-04 05:45:00,1693805400,17.58,41.33,0.0,0.74,24.62,38.93,-4.780000000000001,-2.969999999999999,0.178,0.0
CALABAR_BASE_TANK_1693809900,2023-09-04 05:45:00,2023-09-04 06:00:00,1693806300,17.58,40.96,0,0,24.62,39.18,-4.780000000000001,-3.219999999999999,0.091,0.0
CALABAR_BASE_TANK_1693810800,2023-09-04 06:00:00,2023-09-04 06:15:00,1693807200,17.58,40.59,0,0,24.62,39.43,-4.780000000000001,-3.469999999999999,0.081,0.0
CALABAR_BASE_TANK_1693811700,2023-09-04 06:15:00,2023-09-04 06:30:00,1693808100,17.58,39.84,0,0,24.62,39.68,-4.780000000000001,-3.719999999999999,0.09,0.0
CALABAR_BASE_TANK_1693812600,2023-09-04 06:30:00,2023-09-04 06:45:00,1693809000,17.58,39.47,0.0,0.74,24.62,39.84,-4.780000000000001,-3.8800000000000026,0.35,0.0
CALABAR_BASE_TANK_1693813500,2023-09-04 06:45:00,2023-09-04 07:00:00,1693809900,17.58,39.47,0,0,24.62,39.84,-4.780000000000001,-3.8800000000000026,0.001,0.0
CALABAR_BASE_TANK_1693814400,2023-09-04 07:00:00,2023-09-04 07:15:00,1693810800,17.58,38.72,0.0,1.13,24.62,40.02,-4.780000000000001,-4.060000000000002,0.471,0.0
CALABAR_BASE_TANK_1693815300,2023-09-04 07:15:00,2023-09-04 07:30:00,1693811700,17.58,37.7,0.0,0.92,24.62,40.27,-4.780000000000001,-4.310000000000002,1.091,0.0
CALABAR_BASE_TANK_1693816200,2023-09-04 07:30:00,2023-09-04 07:45:00,1693812600,17.58,36.86,0.0,0.83,24.62,40.52,-4.780000000000001,-4.560000000000002,1.055,0.0
CALABAR_BASE_TANK_1693817100,2023-09-04 07:45:00,2023-09-04 08:00:00,1693813500,17.58,35.83,0.0,1.03,24.62,40.77,-4.780000000000001,-4.810000000000002,1.128,0.0
CALABAR_BASE_TANK_1693818000,2023-09-04 08:00:00,2023-09-04 08:15:00,1693814400,17.58,34.99,0.0,0.92,24.62,41.02,-4.780000000000001,-5.060000000000002,1.081,0.0
CALABAR_BASE_TANK_1693818900,2023-09-04 08:15:00,2023-09-04 08:30:00,1693815300,17.58,34.06,0.0,0.92,24.62,41.27,-4.780000000000001,-5.310000000000002,0.948,0.0
