key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
ABUJA_OFFICE_DG1_and_DG2_1692579600,2023-08-21 00:00:00,2023-08-21 00:15:00,1692576000,122.5,179.71,0,0,8457.0,8427.0,0.0,0.0,2.449
ABUJA_OFFICE_DG1_and_DG2_1692580500,2023-08-21 00:15:00,2023-08-21 00:30:00,1692576900,122.5,178.56,0.0,0.92,8457.0,8427.0,0.0,0.0,2.385
ABUJA_OFFICE_DG1_and_DG2_1692581400,2023-08-21 00:30:00,2023-08-21 00:45:00,1692577800,122.5,177.6,0.0,1.03,8457.0,8427.0,0.0,0.0,2.47
ABUJA_OFFICE_DG1_and_DG2_1692582300,2023-08-21 00:45:00,2023-08-21 01:00:00,1692578700,122.5,175.93,0.0,1.82,8457.0,8427.0,0.0,0.0,2.387
ABUJA_OFFICE_DG1_and_DG2_1692583200,2023-08-21 01:00:00,2023-08-21 01:15:00,1692579600,122.5,174.25,0.0,1.52,8457.0,8427.0,0.0,0.0,2.449
ABUJA_OFFICE_DG1_and_DG2_1692584100,2023-08-21 01:15:00,2023-08-21 01:30:00,1692580500,122.5,172.94,0.0,1.10,8457.0,8427.0,0.0,0.0,2.453
ABUJA_OFFICE_DG1_and_DG2_1692585000,2023-08-21 01:30:00,2023-08-21 01:45:00,1692581400,122.5,171.78,0.0,1.28,8457.0,8427.0,0.0,0.0,2.439
ABUJA_OFFICE_DG1_and_DG2_1692585900,2023-08-21 01:45:00,2023-08-21 02:00:00,1692582300,122.5,170.39,0.0,1.47,8457.0,8427.0,0.0,0.0,2.501
ABUJA_OFFICE_DG1_and_DG2_1692586800,2023-08-21 02:00:00,2023-08-21 02:15:00,1692583200,122.5,168.67,0.0,1.40,8457.0,8427.0,0.0,0.0,2.43
ABUJA_OFFICE_DG1_and_DG2_1692587700,2023-08-21 02:15:00,2023-08-21 02:30:00,1692584100,122.5,167.76,0.0,1.22,8457.0,8427.0,0.0,0.0,2.361
ABUJA_OFFICE_DG1_and_DG2_1692588600,2023-08-21 02:30:00,2023-08-21 02:45:00,1692585000,122.5,165.81,0.0,2.11,8457.0,8427.0,0.0,0.0,2.537
ABUJA_OFFICE_DG1_and_DG2_1692589500,2023-08-21 02:45:00,2023-08-21 03:00:00,1692585900,122.5,164.89,0.0,0.76,8457.0,8427.0,0.0,0.0,2.374
ABUJA_OFFICE_DG1_and_DG2_1692590400,2023-08-21 03:00:00,2023-08-21 03:15:00,1692586800,122.5,163.37,0.0,1.68,8457.0,8427.0,0.0,0.0,2.432
ABUJA_OFFICE_DG1_and_DG2_1692591300,2023-08-21 03:15:00,2023-08-21 03:30:00,1692587700,122.5,162.3,0.0,1.06,8457.0,8427.0,0.0,0.0,2.431
ABUJA_OFFICE_DG1_and_DG2_1692592200,2023-08-21 03:30:00,2023-08-21 03:45:00,1692588600,122.5,160.71,0.0,1.44,8457.0,8427.0,0.0,0.0,2.412
ABUJA_OFFICE_DG1_and_DG2_1692593100,2023-08-21 03:45:00,2023-08-21 04:00:00,1692589500,122.5,159.79,0.0,1.07,8457.0,8427.0,0.0,0.0,2.424
ABUJA_OFFICE_DG1_and_DG2_1692594000,2023-08-21 04:00:00,2023-08-21 04:15:00,1692590400,122.5,158.51,0.0,1.28,8457.0,8427.0,0.0,0.0,2.405
ABUJA_OFFICE_DG1_and_DG2_1692594900,2023-08-21 04:15:00,2023-08-21 04:30:00,1692591300,122.5,156.92,0.0,1.51,8457.0,8427.0,0.0,0.0,2.39
ABUJA_OFFICE_DG1_and_DG2_1692595800,2023-08-21 04:30:00,2023-08-21 04:45:00,1692592200,121.26,156.24,1.24,0.76,8457.0,8427.0,0.0,0.0,2.481
