key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_BASE_TANK_1693443600,2023-08-31 00:00:00,2023-08-31 00:15:00,1693440000,45.71,89.45,0,0,2.5,2.85,-2.05,0.0,0.063,0.017
CALABAR_BASE_TANK_1693444500,2023-08-31 00:15:00,2023-08-31 00:30:00,1693440900,45.36,89.45,0,0,2.75,2.85,-2.3,0.0,0.073,0.0
CALABAR_BASE_TANK_1693445400,2023-08-31 00:30:00,2023-08-31 00:45:00,1693441800,45.02,89.45,0,0,3.0,2.85,-2.55,0.0,0.066,0.001
CALABAR_BASE_TANK_1693446300,2023-08-31 00:45:00,2023-08-31 01:00:00,1693442700,44.34,89.45,0,0,3.25,2.85,-2.8,0.0,0.077,0.0
CALABAR_BASE_TANK_1693447200,2023-08-31 01:00:00,2023-08-31 01:15:00,1693443600,43.65,89.45,0,0,3.5,2.85,-3.05,0.0,0.077,0.001
CALABAR_BASE_TANK_1693448100,2023-08-31 01:15:00,2023-08-31 01:30:00,1693444500,43.31,89.45,0,0,3.75,2.85,-3.3,0.0,0.066,0.0
CALABAR_BASE_TANK_1693449000,2023-08-31 01:30:00,2023-08-31 01:45:00,1693445400,42.62,89.45,0,0,4.0,2.85,-3.55,0.0,0.079,0.0
CALABAR_BASE_TANK_1693449900,2023-08-31 01:45:00,2023-08-31 02:00:00,1693446300,41.93,89.45,0,0,4.25,2.85,-3.8,0.0,0.073,0.0
CALABAR_BASE_TANK_1693450800,2023-08-31 02:00:00,2023-08-31 02:15:00,1693447200,41.59,89.45,0,0,4.5,2.85,-4.05,0.0,0.07,0.0
CALABAR_BASE_TANK_1693451700,2023-08-31 02:15:00,2023-08-31 02:30:00,1693448100,41.25,89.45,0,0,4.66,2.85,-4.21,0.0,0.056,0.032
CALABAR_BASE_TANK_1693452600,2023-08-31 02:30:00,2023-08-31 02:45:00,1693449000,41.25,89.45,0.0,0.0,4.66,2.85,-4.21,0.0,0.003,0.122
CALABAR_BASE_TANK_1693453500,2023-08-31 02:45:00,2023-08-31 03:00:00,1693449900,41.25,89.45,0.0,0.0,4.66,2.85,-4.21,0.0,0.001,0.106
CALABAR_BASE_TANK_1693454400,2023-08-31 03:00:00,2023-08-31 03:15:00,1693450800,41.25,89.45,0.0,0.0,4.66,2.85,-4.21,0.0,0.002,0.126
CALABAR_BASE_TANK_1693455300,2023-08-31 03:15:00,2023-08-31 03:30:00,1693451700,41.25,89.45,0.0,0.0,4.66,2.85,-4.21,0.0,0.001,0.109
CALABAR_BASE_TANK_1693456200,2023-08-31 03:30:00,2023-08-31 03:45:00,1693452600,41.25,89.45,0.0,0.0,4.66,2.85,-4.21,0.0,0.001,0.156
CALABAR_BASE_TANK_1693457100,2023-08-31 03:45:00,2023-08-31 04:00:00,1693453500,41.25,89.45,0.0,0.0,4.66,2.85,-4.21,0.0,0.002,0.21
CALABAR_BASE_TANK_1693458000,2023-08-31 04:00:00,2023-08-31 04:15:00,1693454400,41.25,89.45,0.0,0.0,4.66,2.85,-4.21,0.0,0.001,0.165
CALABAR_BASE_TANK_1693458900,2023-08-31 04:15:00,2023-08-31 04:30:00,1693455300,41.25,89.45,0.0,0.0,4.66,2.85,-4.21,0.0,0.001,0.204
