key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
ADIKPO_1693875600,2023-09-05 00:00:00,2023-09-05 00:15:00,1693872000,43.0,123.82,0,0,6.89,0.0,0.0,0.0,0.861
ADIKPO_1693876500,2023-09-05 00:15:00,2023-09-05 00:30:00,1693872900,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.814
ADIKPO_1693877400,2023-09-05 00:30:00,2023-09-05 00:45:00,1693873800,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.867
ADIKPO_1693878300,2023-09-05 00:45:00,2023-09-05 01:00:00,1693874700,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.825
ADIKPO_1693879200,2023-09-05 01:00:00,2023-09-05 01:15:00,1693875600,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.804
ADIKPO_1693880100,2023-09-05 01:15:00,2023-09-05 01:30:00,1693876500,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.825
ADIKPO_1693881000,2023-09-05 01:30:00,2023-09-05 01:45:00,1693877400,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.817
ADIKPO_1693881900,2023-09-05 01:45:00,2023-09-05 02:00:00,1693878300,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.864
ADIKPO_1693882800,2023-09-05 02:00:00,2023-09-05 02:15:00,1693879200,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.845
ADIKPO_1693883700,2023-09-05 02:15:00,2023-09-05 02:30:00,1693880100,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.8
ADIKPO_1693884600,2023-09-05 02:30:00,2023-09-05 02:45:00,1693881000,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.818
ADIKPO_1693885500,2023-09-05 02:45:00,2023-09-05 03:00:00,1693881900,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.793
ADIKPO_1693886400,2023-09-05 03:00:00,2023-09-05 03:15:00,1693882800,43.0,123.82,0.0,0.0,6.89,0.0,0.0,0.0,0.843
