key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692493200,2023-08-20 00:00:00,2023-08-20 00:15:00,1692489600,124.73,134.92,0,0,19156.11,8454.7,0.0,0.0,0.958
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692494100,2023-08-20 00:15:00,2023-08-20 00:30:00,1692490500,123.28,134.92,1.45,0.0,19156.11,8454.7,0.0,0.0,0.851
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692495000,2023-08-20 00:30:00,2023-08-20 00:45:00,1692491400,121.83,134.92,1.45,0.0,19156.11,8454.7,0.0,0.0,0.859
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692495900,2023-08-20 00:45:00,2023-08-20 01:00:00,1692492300,120.74,134.92,1.08,0.0,19156.11,8454.7,0.0,0.0,0.908
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692496800,2023-08-20 01:00:00,2023-08-20 01:15:00,1692493200,119.65,134.92,1.08,0.0,19156.11,8454.7,0.0,0.0,0.959
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692497700,2023-08-20 01:15:00,2023-08-20 01:30:00,1692494100,118.56,134.92,1.08,0.0,19156.11,8454.7,0.0,0.0,0.944
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692498600,2023-08-20 01:30:00,2023-08-20 01:45:00,1692495000,117.11,134.92,1.45,0.0,19156.11,8454.7,0.0,0.0,0.911
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692499500,2023-08-20 01:45:00,2023-08-20 02:00:00,1692495900,116.39,134.92,0.72,0.0,19156.11,8454.7,0.0,0.0,0.914
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692500400,2023-08-20 02:00:00,2023-08-20 02:15:00,1692496800,115.3,134.92,1.08,0.0,19156.11,8454.7,0.0,0.0,0.94
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692501300,2023-08-20 02:15:00,2023-08-20 02:30:00,1692497700,113.12,134.92,1.81,0.0,19156.11,8454.7,0.0,0.0,0.911
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692502200,2023-08-20 02:30:00,2023-08-20 02:45:00,1692498600,112.76,134.92,0.72,0.0,19156.11,8454.7,0.0,0.0,0.963
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692503100,2023-08-20 02:45:00,2023-08-20 03:00:00,1692499500,112.03,134.92,0.73,0.0,19156.11,8454.7,0.0,0.0,0.966
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692504000,2023-08-20 03:00:00,2023-08-20 03:15:00,1692500400,110.58,134.92,1.44,0.0,19156.11,8454.7,0.0,0.0,0.905
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692504900,2023-08-20 03:15:00,2023-08-20 03:30:00,1692501300,109.49,134.92,1.08,0.0,19156.11,8454.7,0.0,0.0,0.908
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692505800,2023-08-20 03:30:00,2023-08-20 03:45:00,1692502200,107.68,134.92,1.80,0.0,19156.11,8454.7,0.0,0.0,0.867
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692506700,2023-08-20 03:45:00,2023-08-20 04:00:00,1692503100,107.31,134.92,0.37,0.0,19156.11,8454.7,0.0,0.0,0.866
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692507600,2023-08-20 04:00:00,2023-08-20 04:15:00,1692504000,106.23,134.92,1.08,0.0,19156.11,8454.7,0.0,0.0,0.891
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692508500,2023-08-20 04:15:00,2023-08-20 04:30:00,1692504900,104.05,134.92,2.17,0.0,19156.11,8454.7,0.0,0.0,0.904
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692509400,2023-08-20 04:30:00,2023-08-20 04:45:00,1692505800,102.96,134.92,0.73,0.0,19156.11,8454.7,0.0,0.0,0.889
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692510300,2023-08-20 04:45:00,2023-08-20 05:00:00,1692506700,101.87,134.92,1.44,0.0,19156.11,8454.7,0.0,0.0,0.909
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692511200,2023-08-20 05:00:00,2023-08-20 05:15:00,1692507600,100.42,134.92,1.08,0.0,19156.11,8454.7,0.0,0.0,1.012
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692512100,2023-08-20 05:15:00,2023-08-20 05:30:00,1692508500,98.97,134.92,1.80,0.0,19156.11,8454.7,0.0,0.0,1.095
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692513000,2023-08-20 05:30:00,2023-08-20 05:45:00,1692509400,98.24,134.92,0.73,0.0,19156.11,8454.7,0.0,0.0,1.075
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692513900,2023-08-20 05:45:00,2023-08-20 06:00:00,1692510300,97.52,134.92,0.72,0.0,19156.11,8454.7,0.0,0.0,1.029
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692514800,2023-08-20 06:00:00,2023-08-20 06:15:00,1692511200,96.06,134.92,1.46,0.0,19156.11,8454.7,0.0,0.0,0.924
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692515700,2023-08-20 06:15:00,2023-08-20 06:30:00,1692512100,94.61,134.92,1.45,0.0,19156.11,8454.7,0.0,0.0,0.943
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692516600,2023-08-20 06:30:00,2023-08-20 06:45:00,1692513000,93.16,134.92,1.44,0.0,19156.11,8454.7,0.0,0.0,0.91
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1692517500,2023-08-20 06:45:00,2023-08-20 07:00:00,1692513900,91.71,134.92,1.44,0.0,19156.11,8454.7,0.0,0.0,0.93
