key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
ABUJA_OFFICE_DG1_and_DG2_1693357200,2023-08-30 00:00:00,2023-08-30 00:15:00,1693353600,275.36,311.36,0,0,8457.0,8427.0,0.0,0.0,2.503
ABUJA_OFFICE_DG1_and_DG2_1693358100,2023-08-30 00:15:00,2023-08-30 00:30:00,1693354500,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.372
ABUJA_OFFICE_DG1_and_DG2_1693359000,2023-08-30 00:30:00,2023-08-30 00:45:00,1693355400,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.448
ABUJA_OFFICE_DG1_and_DG2_1693359900,2023-08-30 00:45:00,2023-08-30 01:00:00,1693356300,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.356
ABUJA_OFFICE_DG1_and_DG2_1693360800,2023-08-30 01:00:00,2023-08-30 01:15:00,1693357200,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.333
ABUJA_OFFICE_DG1_and_DG2_1693361700,2023-08-30 01:15:00,2023-08-30 01:30:00,1693358100,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.361
ABUJA_OFFICE_DG1_and_DG2_1693362600,2023-08-30 01:30:00,2023-08-30 01:45:00,1693359000,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.512
ABUJA_OFFICE_DG1_and_DG2_1693363500,2023-08-30 01:45:00,2023-08-30 02:00:00,1693359900,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.545
ABUJA_OFFICE_DG1_and_DG2_1693364400,2023-08-30 02:00:00,2023-08-30 02:15:00,1693360800,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.475
ABUJA_OFFICE_DG1_and_DG2_1693365300,2023-08-30 02:15:00,2023-08-30 02:30:00,1693361700,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.412
ABUJA_OFFICE_DG1_and_DG2_1693366200,2023-08-30 02:30:00,2023-08-30 02:45:00,1693362600,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.423
ABUJA_OFFICE_DG1_and_DG2_1693367100,2023-08-30 02:45:00,2023-08-30 03:00:00,1693363500,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.407
ABUJA_OFFICE_DG1_and_DG2_1693368000,2023-08-30 03:00:00,2023-08-30 03:15:00,1693364400,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.417
ABUJA_OFFICE_DG1_and_DG2_1693368900,2023-08-30 03:15:00,2023-08-30 03:30:00,1693365300,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.328
ABUJA_OFFICE_DG1_and_DG2_1693369800,2023-08-30 03:30:00,2023-08-30 03:45:00,1693366200,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.519
ABUJA_OFFICE_DG1_and_DG2_1693370700,2023-08-30 03:45:00,2023-08-30 04:00:00,1693367100,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.445
ABUJA_OFFICE_DG1_and_DG2_1693371600,2023-08-30 04:00:00,2023-08-30 04:15:00,1693368000,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.47
ABUJA_OFFICE_DG1_and_DG2_1693372500,2023-08-30 04:15:00,2023-08-30 04:30:00,1693368900,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.431
ABUJA_OFFICE_DG1_and_DG2_1693373400,2023-08-30 04:30:00,2023-08-30 04:45:00,1693369800,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.359
ABUJA_OFFICE_DG1_and_DG2_1693374300,2023-08-30 04:45:00,2023-08-30 05:00:00,1693370700,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.495
ABUJA_OFFICE_DG1_and_DG2_1693375200,2023-08-30 05:00:00,2023-08-30 05:15:00,1693371600,275.36,311.36,0.0,0.0,8457.0,8427.0,0.0,0.0,2.477
