key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
OGOJA_GUEST_HOUSE_1693875600,2023-09-05 00:00:00,2023-09-05 00:15:00,1693872000,134.64,190.14,0,0,60.47,8974.5,0.0,0.0,1.766
OGOJA_GUEST_HOUSE_1693876500,2023-09-05 00:15:00,2023-09-05 00:30:00,1693872900,133.57,190.14,1.06,0.0,60.72,8974.5,-0.25,0.0,1.445
OGOJA_GUEST_HOUSE_1693877400,2023-09-05 00:30:00,2023-09-05 00:45:00,1693873800,132.86,190.14,0.71,0.0,60.98,8974.5,-0.509999999999998,0.0,1.523
OGOJA_GUEST_HOUSE_1693878300,2023-09-05 00:45:00,2023-09-05 01:00:00,1693874700,131.79,190.14,1.06,0.0,61.22,8974.5,-0.75,0.0,1.339
OGOJA_GUEST_HOUSE_1693879200,2023-09-05 01:00:00,2023-09-05 01:15:00,1693875600,130.36,190.14,1.42,0.0,61.48,8974.5,-1.009999999999998,0.0,1.439
OGOJA_GUEST_HOUSE_1693880100,2023-09-05 01:15:00,2023-09-05 01:30:00,1693876500,128.93,190.14,1.06,0.0,61.73,8974.5,-1.259999999999998,0.0,1.281
OGOJA_GUEST_HOUSE_1693881000,2023-09-05 01:30:00,2023-09-05 01:45:00,1693877400,127.86,190.14,1.06,0.0,61.98,8974.5,-1.509999999999998,0.0,1.504
OGOJA_GUEST_HOUSE_1693881900,2023-09-05 01:45:00,2023-09-05 02:00:00,1693878300,126.79,190.14,1.42,0.0,62.23,8974.5,-1.759999999999998,0.0,1.355
OGOJA_GUEST_HOUSE_1693882800,2023-09-05 02:00:00,2023-09-05 02:15:00,1693879200,125.36,190.14,1.42,0.0,62.48,8974.5,-2.009999999999998,0.0,1.301
OGOJA_GUEST_HOUSE_1693883700,2023-09-05 02:15:00,2023-09-05 02:30:00,1693880100,124.29,190.14,1.06,0.0,62.73,8974.5,-2.259999999999998,0.0,1.461
OGOJA_GUEST_HOUSE_1693884600,2023-09-05 02:30:00,2023-09-05 02:45:00,1693881000,123.22,190.14,1.06,0.0,62.98,8974.5,-2.509999999999998,0.0,1.295
OGOJA_GUEST_HOUSE_1693885500,2023-09-05 02:45:00,2023-09-05 03:00:00,1693881900,121.79,190.14,1.42,0.0,63.23,8974.5,-2.759999999999998,0.0,1.505
OGOJA_GUEST_HOUSE_1693886400,2023-09-05 03:00:00,2023-09-05 03:15:00,1693882800,121.08,190.14,0.71,0.0,63.48,8974.5,-3.009999999999998,0.0,1.31
OGOJA_GUEST_HOUSE_1693887300,2023-09-05 03:15:00,2023-09-05 03:30:00,1693883700,119.65,190.14,1.42,0.0,63.73,8974.5,-3.259999999999998,0.0,1.464
OGOJA_GUEST_HOUSE_1693888200,2023-09-05 03:30:00,2023-09-05 03:45:00,1693884600,118.58,190.14,0.71,0.0,63.98,8974.5,-3.509999999999998,0.0,1.589
OGOJA_GUEST_HOUSE_1693889100,2023-09-05 03:45:00,2023-09-05 04:00:00,1693885500,116.8,190.14,2.13,0.0,64.23,8974.5,-3.760000000000005,0.0,1.402
OGOJA_GUEST_HOUSE_1693890000,2023-09-05 04:00:00,2023-09-05 04:15:00,1693886400,116.08,190.14,0.72,0.0,64.48,8974.5,-4.010000000000005,0.0,1.294
OGOJA_GUEST_HOUSE_1693890900,2023-09-05 04:15:00,2023-09-05 04:30:00,1693887300,115.01,190.14,1.06,0.0,64.73,8974.5,-4.260000000000005,0.0,1.284
OGOJA_GUEST_HOUSE_1693891800,2023-09-05 04:30:00,2023-09-05 04:45:00,1693888200,113.59,190.14,1.42,0.0,64.98,8974.5,-4.510000000000005,0.0,1.449
OGOJA_GUEST_HOUSE_1693892700,2023-09-05 04:45:00,2023-09-05 05:00:00,1693889100,112.52,190.14,0.72,0.0,65.23,8974.5,-4.760000000000005,0.0,1.526
OGOJA_GUEST_HOUSE_1693893600,2023-09-05 05:00:00,2023-09-05 05:15:00,1693890000,111.09,190.14,1.77,0.0,65.48,8974.5,-5.010000000000005,0.0,1.534
OGOJA_GUEST_HOUSE_1693894500,2023-09-05 05:15:00,2023-09-05 05:30:00,1693890900,110.02,190.14,1.06,0.0,65.73,8974.5,-5.260000000000005,0.0,1.757
OGOJA_GUEST_HOUSE_1693895400,2023-09-05 05:30:00,2023-09-05 05:45:00,1693891800,108.23,190.14,1.78,0.0,65.98,8974.5,-5.510000000000005,0.0,1.747
OGOJA_GUEST_HOUSE_1693896300,2023-09-05 05:45:00,2023-09-05 06:00:00,1693892700,158.55,190.14,0.35,0.0,66.23,8974.5,-5.760000000000005,0.0,1.461
OGOJA_GUEST_HOUSE_1693897200,2023-09-05 06:00:00,2023-09-05 06:15:00,1693893600,178.89,190.14,1.78,0.0,66.48,8974.5,-6.010000000000005,0.0,1.421
OGOJA_GUEST_HOUSE_1693898100,2023-09-05 06:15:00,2023-09-05 06:30:00,1693894500,177.82,190.14,1.42,0.0,66.73,8974.5,-6.260000000000005,0.0,1.977
OGOJA_GUEST_HOUSE_1693899000,2023-09-05 06:30:00,2023-09-05 06:45:00,1693895400,176.39,190.14,1.78,0.0,66.98,8974.5,-6.510000000000005,0.0,2.815
