key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
OGOJA_GUEST_HOUSE_1694048400,2023-09-07 00:00:00,2023-09-07 00:15:00,1694044800,130.0,187.52,0,0,20108.05,8974.66,0.0,0.0,2.311
OGOJA_GUEST_HOUSE_1694049300,2023-09-07 00:15:00,2023-09-07 00:30:00,1694045700,128.22,187.52,1.77,0.0,20108.3,8974.66,-0.25,0.0,2.113
OGOJA_GUEST_HOUSE_1694050200,2023-09-07 00:30:00,2023-09-07 00:45:00,1694046600,126.43,187.52,1.78,0.0,20108.55,8974.66,-0.5,0.0,2.049
OGOJA_GUEST_HOUSE_1694051100,2023-09-07 00:45:00,2023-09-07 01:00:00,1694047500,125.36,187.52,0.71,0.0,20108.8,8974.66,-0.75,0.0,2.051
OGOJA_GUEST_HOUSE_1694052000,2023-09-07 01:00:00,2023-09-07 01:15:00,1694048400,124.65,187.52,1.06,0.0,20109.05,8974.66,-1.0,0.0,2.046
OGOJA_GUEST_HOUSE_1694052900,2023-09-07 01:15:00,2023-09-07 01:30:00,1694049300,122.51,187.52,2.13,0.0,20109.3,8974.66,-1.25,0.0,2.329
OGOJA_GUEST_HOUSE_1694053800,2023-09-07 01:30:00,2023-09-07 01:45:00,1694050200,121.08,187.52,1.42,0.0,20109.55,8974.66,-1.5,0.0,2.119
OGOJA_GUEST_HOUSE_1694054700,2023-09-07 01:45:00,2023-09-07 02:00:00,1694051100,120.01,187.52,0.71,0.0,20109.8,8974.66,-1.75,0.0,1.989
OGOJA_GUEST_HOUSE_1694055600,2023-09-07 02:00:00,2023-09-07 02:15:00,1694052000,118.23,187.52,2.13,0.0,20110.05,8974.66,-2.0,0.0,2.033
OGOJA_GUEST_HOUSE_1694056500,2023-09-07 02:15:00,2023-09-07 02:30:00,1694052900,117.16,187.52,0.72,0.0,20110.3,8974.66,-2.25,0.0,2.147
OGOJA_GUEST_HOUSE_1694057400,2023-09-07 02:30:00,2023-09-07 02:45:00,1694053800,116.08,187.52,1.06,0.0,20110.55,8974.66,-2.5,0.0,2.168
OGOJA_GUEST_HOUSE_1694058300,2023-09-07 02:45:00,2023-09-07 03:00:00,1694054700,114.3,187.52,1.77,0.0,20110.8,8974.66,-2.75,0.0,2.298
OGOJA_GUEST_HOUSE_1694059200,2023-09-07 03:00:00,2023-09-07 03:15:00,1694055600,112.52,187.52,2.13,0.0,20111.05,8974.66,-3.0,0.0,2.087
OGOJA_GUEST_HOUSE_1694060100,2023-09-07 03:15:00,2023-09-07 03:30:00,1694056500,111.8,187.52,0.72,0.0,20111.3,8974.66,-3.25,0.0,2.445
OGOJA_GUEST_HOUSE_1694061000,2023-09-07 03:30:00,2023-09-07 03:45:00,1694057400,110.37,187.52,1.42,0.0,20111.55,8974.66,-3.5,0.0,2.368
OGOJA_GUEST_HOUSE_1694061900,2023-09-07 03:45:00,2023-09-07 04:00:00,1694058300,108.95,187.52,1.06,0.0,20111.8,8974.66,-3.75,0.0,2.482
OGOJA_GUEST_HOUSE_1694062800,2023-09-07 04:00:00,2023-09-07 04:15:00,1694059200,107.16,187.52,1.77,0.0,20112.05,8974.66,-4.0,0.0,2.401
OGOJA_GUEST_HOUSE_1694063700,2023-09-07 04:15:00,2023-09-07 04:30:00,1694060100,106.81,187.52,0.71,0.0,20112.3,8974.66,-4.25,0.0,2.499
OGOJA_GUEST_HOUSE_1694064600,2023-09-07 04:30:00,2023-09-07 04:45:00,1694061000,104.31,187.52,2.13,0.0,20112.55,8974.66,-4.5,0.0,2.405
OGOJA_GUEST_HOUSE_1694065500,2023-09-07 04:45:00,2023-09-07 05:00:00,1694061900,102.88,187.52,1.43,0.0,20112.8,8974.66,-4.75,0.0,2.385
OGOJA_GUEST_HOUSE_1694066400,2023-09-07 05:00:00,2023-09-07 05:15:00,1694062800,101.81,187.52,1.06,0.0,20113.06,8974.66,-5.010000000002037,0.0,2.448
