key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
ABUJA_OFFICE_DG1_and_DG2_1692838800,2023-08-24 00:00:00,2023-08-24 00:15:00,1692835200,188.18,219.04,0,0,8457.0,8427.0,0.0,0.0,2.467
ABUJA_OFFICE_DG1_and_DG2_1692839700,2023-08-24 00:15:00,2023-08-24 00:30:00,1692836100,187.36,219.04,0.82,0.0,8457.0,8427.0,0.0,0.0,2.322
ABUJA_OFFICE_DG1_and_DG2_1692840600,2023-08-24 00:30:00,2023-08-24 00:45:00,1692837000,185.29,219.04,2.07,0.0,8457.0,8427.0,0.0,0.0,2.33
ABUJA_OFFICE_DG1_and_DG2_1692841500,2023-08-24 00:45:00,2023-08-24 01:00:00,1692837900,184.05,219.04,1.24,0.0,8457.0,8427.0,0.0,0.0,2.409
ABUJA_OFFICE_DG1_and_DG2_1692842400,2023-08-24 01:00:00,2023-08-24 01:15:00,1692838800,181.16,219.04,2.48,0.0,8457.0,8427.0,0.0,0.0,2.315
ABUJA_OFFICE_DG1_and_DG2_1692843300,2023-08-24 01:15:00,2023-08-24 01:30:00,1692839700,180.33,219.04,1.24,0.0,8457.0,8427.0,0.0,0.0,2.322
ABUJA_OFFICE_DG1_and_DG2_1692844200,2023-08-24 01:30:00,2023-08-24 01:45:00,1692840600,179.1,219.04,1.23,0.0,8457.0,8427.0,0.0,0.0,2.412
ABUJA_OFFICE_DG1_and_DG2_1692845100,2023-08-24 01:45:00,2023-08-24 02:00:00,1692841500,176.62,219.04,2.48,0.0,8457.0,8427.0,0.0,0.0,2.378
ABUJA_OFFICE_DG1_and_DG2_1692846000,2023-08-24 02:00:00,2023-08-24 02:15:00,1692842400,175.38,219.04,1.24,0.0,8457.0,8427.0,0.0,0.0,2.552
ABUJA_OFFICE_DG1_and_DG2_1692846900,2023-08-24 02:15:00,2023-08-24 02:30:00,1692843300,175.38,219.04,0.0,0.0,8457.0,8427.0,0.0,0.0,2.301
ABUJA_OFFICE_DG1_and_DG2_1692847800,2023-08-24 02:30:00,2023-08-24 02:45:00,1692844200,175.38,219.04,0.0,0.0,8457.0,8427.0,0.0,0.0,2.284
ABUJA_OFFICE_DG1_and_DG2_1692848700,2023-08-24 02:45:00,2023-08-24 03:00:00,1692845100,175.38,218.24,0.0,0.8,8457.0,8427.0,0.0,0.0,2.321
ABUJA_OFFICE_DG1_and_DG2_1692849600,2023-08-24 03:00:00,2023-08-24 03:15:00,1692846000,175.38,216.53,0.0,1.71,8457.0,8427.0,0.0,0.0,2.32
ABUJA_OFFICE_DG1_and_DG2_1692850500,2023-08-24 03:15:00,2023-08-24 03:30:00,1692846900,175.38,215.09,0.0,1.44,8457.0,8427.0,0.0,0.0,2.357
ABUJA_OFFICE_DG1_and_DG2_1692851400,2023-08-24 03:30:00,2023-08-24 03:45:00,1692847800,175.38,213.82,0.0,1.27,8457.0,8427.0,0.0,0.0,2.353
ABUJA_OFFICE_DG1_and_DG2_1692852300,2023-08-24 03:45:00,2023-08-24 04:00:00,1692848700,175.38,211.91,0.0,1.87,8457.0,8427.0,0.0,0.0,2.401
ABUJA_OFFICE_DG1_and_DG2_1692853200,2023-08-24 04:00:00,2023-08-24 04:15:00,1692849600,175.38,210.63,0.0,1.31,8457.0,8427.0,0.0,0.0,2.465
ABUJA_OFFICE_DG1_and_DG2_1692854100,2023-08-24 04:15:00,2023-08-24 04:30:00,1692850500,175.38,208.96,0.0,1.67,8457.0,8427.0,0.0,0.0,2.37
