key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_1699228800_GEN-00980B76_GRID-00980A9C,2023-11-06 00:00:00,2023-11-06 00:15:00,1699228800,47.08,26.69,0.0,0.55,14806.2,13689.09,-14806.2,-13689.09,0.129,0.0
CALABAR_1699229700_GEN-00980B76_GRID-00980A9C,2023-11-06 00:15:00,2023-11-06 00:30:00,1699229700,47.08,26.04,0.0,0.74,14806.2,13689.34,-14806.2,-13689.34,0.129,0.0
CALABAR_1699230600_GEN-00980B76_GRID-00980A9C,2023-11-06 00:30:00,2023-11-06 00:45:00,1699230600,47.08,25.29,0.0,0.64,14806.2,13689.59,-14806.2,-13689.59,0.129,0.0
CALABAR_1699231500_GEN-00980B76_GRID-00980A9C,2023-11-06 00:45:00,2023-11-06 01:00:00,1699231500,47.08,24.92,0.0,0.47,14806.2,13689.84,-14806.2,-13689.84,0.117,0.0
CALABAR_1699232400_GEN-00980B76_GRID-00980A9C,2023-11-06 01:00:00,2023-11-06 01:15:00,1699232400,47.08,24.17,0.0,0.74,14806.2,13690.09,-14806.2,-13690.09,0.129,0.0
CALABAR_1699233300_GEN-00980B76_GRID-00980A9C,2023-11-06 01:15:00,2023-11-06 01:30:00,1699233300,47.08,23.43,0.0,0.64,14806.2,13690.34,-14806.2,-13690.34,0.129,0.0
CALABAR_1699234200_GEN-00980B76_GRID-00980A9C,2023-11-06 01:30:00,2023-11-06 01:45:00,1699234200,47.08,23.06,0.0,0.45,14806.2,13690.59,-14806.2,-13690.59,0.123,0.0
CALABAR_1699235100_GEN-00980B76_GRID-00980A9C,2023-11-06 01:45:00,2023-11-06 02:00:00,1699235100,47.08,22.31,0.0,0.74,14806.2,13690.84,-14806.2,-13690.84,0.123,0.0
CALABAR_1699236000_GEN-00980B76_GRID-00980A9C,2023-11-06 02:00:00,2023-11-06 02:15:00,1699236000,47.08,21.84,0.0,0.37,14806.2,13691.1,-14806.2,-13691.1,0.13,0.0
CALABAR_1699236900_GEN-00980B76_GRID-00980A9C,2023-11-06 02:15:00,2023-11-06 02:30:00,1699236900,47.08,21.19,0.0,0.74,14806.2,13691.34,-14806.2,-13691.34,0.126,0.0
CALABAR_1699237800_GEN-00980B76_GRID-00980A9C,2023-11-06 02:30:00,2023-11-06 02:45:00,1699237800,47.08,20.54,0.0,0.64,14806.2,13691.58,-14806.2,-13691.58,0.12,0.0
CALABAR_1699238700_GEN-00980B76_GRID-00980A9C,2023-11-06 02:45:00,2023-11-06 03:00:00,1699238700,47.08,19.79,0.0,0.65,14806.2,13691.83,-14806.2,-13691.83,0.13,0.0
CALABAR_1699239600_GEN-00980B76_GRID-00980A9C,2023-11-06 03:00:00,2023-11-06 03:15:00,1699239600,47.08,19.33,0.0,0.54,14806.2,13692.08,-14806.2,-13692.08,0.129,0.0
