key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693702800,2023-09-03 00:00:00,2023-09-03 00:15:00,1693699200,77.01,33.49,0,0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693703700,2023-09-03 00:15:00,2023-09-03 00:30:00,1693700100,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693704600,2023-09-03 00:30:00,2023-09-03 00:45:00,1693701000,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693705500,2023-09-03 00:45:00,2023-09-03 01:00:00,1693701900,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693706400,2023-09-03 01:00:00,2023-09-03 01:15:00,1693702800,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693707300,2023-09-03 01:15:00,2023-09-03 01:30:00,1693703700,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693708200,2023-09-03 01:30:00,2023-09-03 01:45:00,1693704600,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693709100,2023-09-03 01:45:00,2023-09-03 02:00:00,1693705500,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693710000,2023-09-03 02:00:00,2023-09-03 02:15:00,1693706400,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693710900,2023-09-03 02:15:00,2023-09-03 02:30:00,1693707300,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693711800,2023-09-03 02:30:00,2023-09-03 02:45:00,1693708200,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693712700,2023-09-03 02:45:00,2023-09-03 03:00:00,1693709100,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693713600,2023-09-03 03:00:00,2023-09-03 03:15:00,1693710000,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693714500,2023-09-03 03:15:00,2023-09-03 03:30:00,1693710900,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693715400,2023-09-03 03:30:00,2023-09-03 03:45:00,1693711800,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693716300,2023-09-03 03:45:00,2023-09-03 04:00:00,1693712700,77.01,33.49,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693717200,2023-09-03 04:00:00,2023-09-03 04:15:00,1693713600,77.01,33.32,0.0,0.16,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693718100,2023-09-03 04:15:00,2023-09-03 04:30:00,1693714500,77.01,33.24,0.0,0.08,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693719000,2023-09-03 04:30:00,2023-09-03 04:45:00,1693715400,77.01,33.24,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693719900,2023-09-03 04:45:00,2023-09-03 05:00:00,1693716300,77.01,33.24,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693720800,2023-09-03 05:00:00,2023-09-03 05:15:00,1693717200,77.01,33.24,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693721700,2023-09-03 05:15:00,2023-09-03 05:30:00,1693718100,77.01,33.24,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693722600,2023-09-03 05:30:00,2023-09-03 05:45:00,1693719000,77.01,33.24,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693723500,2023-09-03 05:45:00,2023-09-03 06:00:00,1693719900,77.01,33.24,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693724400,2023-09-03 06:00:00,2023-09-03 06:15:00,1693720800,77.01,33.24,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693725300,2023-09-03 06:15:00,2023-09-03 06:30:00,1693721700,77.01,33.24,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693726200,2023-09-03 06:30:00,2023-09-03 06:45:00,1693722600,77.01,33.24,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693727100,2023-09-03 06:45:00,2023-09-03 07:00:00,1693723500,77.01,33.16,0.0,0.08,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693728000,2023-09-03 07:00:00,2023-09-03 07:15:00,1693724400,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693728900,2023-09-03 07:15:00,2023-09-03 07:30:00,1693725300,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693729800,2023-09-03 07:30:00,2023-09-03 07:45:00,1693726200,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693730700,2023-09-03 07:45:00,2023-09-03 08:00:00,1693727100,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693731600,2023-09-03 08:00:00,2023-09-03 08:15:00,1693728000,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693732500,2023-09-03 08:15:00,2023-09-03 08:30:00,1693728900,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693733400,2023-09-03 08:30:00,2023-09-03 08:45:00,1693729800,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693734300,2023-09-03 08:45:00,2023-09-03 09:00:00,1693730700,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693735200,2023-09-03 09:00:00,2023-09-03 09:15:00,1693731600,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693736100,2023-09-03 09:15:00,2023-09-03 09:30:00,1693732500,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693737000,2023-09-03 09:30:00,2023-09-03 09:45:00,1693733400,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693737900,2023-09-03 09:45:00,2023-09-03 10:00:00,1693734300,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693738800,2023-09-03 10:00:00,2023-09-03 10:15:00,1693735200,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693739700,2023-09-03 10:15:00,2023-09-03 10:30:00,1693736100,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693740600,2023-09-03 10:30:00,2023-09-03 10:45:00,1693737000,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693741500,2023-09-03 10:45:00,2023-09-03 11:00:00,1693737900,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693742400,2023-09-03 11:00:00,2023-09-03 11:15:00,1693738800,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693743300,2023-09-03 11:15:00,2023-09-03 11:30:00,1693739700,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693744200,2023-09-03 11:30:00,2023-09-03 11:45:00,1693740600,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693745100,2023-09-03 11:45:00,2023-09-03 12:00:00,1693741500,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693746000,2023-09-03 12:00:00,2023-09-03 12:15:00,1693742400,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693746900,2023-09-03 12:15:00,2023-09-03 12:30:00,1693743300,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693747800,2023-09-03 12:30:00,2023-09-03 12:45:00,1693744200,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693748700,2023-09-03 12:45:00,2023-09-03 13:00:00,1693745100,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693749600,2023-09-03 13:00:00,2023-09-03 13:15:00,1693746000,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693750500,2023-09-03 13:15:00,2023-09-03 13:30:00,1693746900,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693751400,2023-09-03 13:30:00,2023-09-03 13:45:00,1693747800,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693752300,2023-09-03 13:45:00,2023-09-03 14:00:00,1693748700,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693753200,2023-09-03 14:00:00,2023-09-03 14:15:00,1693749600,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693754100,2023-09-03 14:15:00,2023-09-03 14:30:00,1693750500,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693755000,2023-09-03 14:30:00,2023-09-03 14:45:00,1693751400,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693755900,2023-09-03 14:45:00,2023-09-03 15:00:00,1693752300,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693756800,2023-09-03 15:00:00,2023-09-03 15:15:00,1693753200,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693757700,2023-09-03 15:15:00,2023-09-03 15:30:00,1693754100,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693758600,2023-09-03 15:30:00,2023-09-03 15:45:00,1693755000,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693759500,2023-09-03 15:45:00,2023-09-03 16:00:00,1693755900,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693760400,2023-09-03 16:00:00,2023-09-03 16:15:00,1693756800,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693761300,2023-09-03 16:15:00,2023-09-03 16:30:00,1693757700,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693762200,2023-09-03 16:30:00,2023-09-03 16:45:00,1693758600,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693763100,2023-09-03 16:45:00,2023-09-03 17:00:00,1693759500,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693764000,2023-09-03 17:00:00,2023-09-03 17:15:00,1693760400,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693764900,2023-09-03 17:15:00,2023-09-03 17:30:00,1693761300,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693765800,2023-09-03 17:30:00,2023-09-03 17:45:00,1693762200,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693766700,2023-09-03 17:45:00,2023-09-03 18:00:00,1693763100,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693767600,2023-09-03 18:00:00,2023-09-03 18:15:00,1693764000,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693768500,2023-09-03 18:15:00,2023-09-03 18:30:00,1693764900,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693769400,2023-09-03 18:30:00,2023-09-03 18:45:00,1693765800,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693770300,2023-09-03 18:45:00,2023-09-03 19:00:00,1693766700,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693771200,2023-09-03 19:00:00,2023-09-03 19:15:00,1693767600,77.01,33.16,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693772100,2023-09-03 19:15:00,2023-09-03 19:30:00,1693768500,77.01,32.83,0.0,0.33,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693773000,2023-09-03 19:30:00,2023-09-03 19:45:00,1693769400,77.01,32.17,0.0,0.65,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693773900,2023-09-03 19:45:00,2023-09-03 20:00:00,1693770300,77.01,31.75,0.0,0.33,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693774800,2023-09-03 20:00:00,2023-09-03 20:15:00,1693771200,77.01,31.17,0.0,0.65,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693775700,2023-09-03 20:15:00,2023-09-03 20:30:00,1693772100,77.01,30.76,0.0,0.33,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693776600,2023-09-03 20:30:00,2023-09-03 20:45:00,1693773000,77.01,30.18,0.0,0.66,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693777500,2023-09-03 20:45:00,2023-09-03 21:00:00,1693773900,77.01,29.77,0.0,0.41,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693778400,2023-09-03 21:00:00,2023-09-03 21:15:00,1693774800,77.01,29.19,0.0,0.58,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693779300,2023-09-03 21:15:00,2023-09-03 21:30:00,1693775700,77.01,28.77,0.0,0.33,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693780200,2023-09-03 21:30:00,2023-09-03 21:45:00,1693776600,77.01,28.19,0.0,0.58,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693781100,2023-09-03 21:45:00,2023-09-03 22:00:00,1693777500,77.01,27.78,0.0,0.42,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693782000,2023-09-03 22:00:00,2023-09-03 22:15:00,1693778400,77.01,27.2,0.0,0.65,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693782900,2023-09-03 22:15:00,2023-09-03 22:30:00,1693779300,77.01,26.62,0.0,0.49,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693783800,2023-09-03 22:30:00,2023-09-03 22:45:00,1693780200,77.01,26.21,0.0,0.5,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693784700,2023-09-03 22:45:00,2023-09-03 23:00:00,1693781100,77.01,25.88,0.0,0.33,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693785600,2023-09-03 23:00:00,2023-09-03 23:15:00,1693782000,77.01,25.22,0.0,0.58,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693786500,2023-09-03 23:15:00,2023-09-03 23:30:00,1693782900,77.01,24.88,0.0,0.42,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693787400,2023-09-03 23:30:00,2023-09-03 23:45:00,1693783800,77.01,24.22,0.0,0.57,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693788300,2023-09-03 23:45:00,2023-09-04 00:00:00,1693784700,77.01,23.89,0.0,0.42,2094.0,9946.0,0.0,0.0,0.0
