key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_1699142400_GEN-00980B76_GRID-00980A9C,2023-11-05 00:00:00,2023-11-05 00:15:00,1699142400,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699143300_GEN-00980B76_GRID-00980A9C,2023-11-05 00:15:00,2023-11-05 00:30:00,1699143300,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699144200_GEN-00980B76_GRID-00980A9C,2023-11-05 00:30:00,2023-11-05 00:45:00,1699144200,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699145100_GEN-00980B76_GRID-00980A9C,2023-11-05 00:45:00,2023-11-05 01:00:00,1699145100,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699146000_GEN-00980B76_GRID-00980A9C,2023-11-05 01:00:00,2023-11-05 01:15:00,1699146000,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699146900_GEN-00980B76_GRID-00980A9C,2023-11-05 01:15:00,2023-11-05 01:30:00,1699146900,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699147800_GEN-00980B76_GRID-00980A9C,2023-11-05 01:30:00,2023-11-05 01:45:00,1699147800,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699148700_GEN-00980B76_GRID-00980A9C,2023-11-05 01:45:00,2023-11-05 02:00:00,1699148700,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699149600_GEN-00980B76_GRID-00980A9C,2023-11-05 02:00:00,2023-11-05 02:15:00,1699149600,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699150500_GEN-00980B76_GRID-00980A9C,2023-11-05 02:15:00,2023-11-05 02:30:00,1699150500,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699151400_GEN-00980B76_GRID-00980A9C,2023-11-05 02:30:00,2023-11-05 02:45:00,1699151400,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699152300_GEN-00980B76_GRID-00980A9C,2023-11-05 02:45:00,2023-11-05 03:00:00,1699152300,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699153200_GEN-00980B76_GRID-00980A9C,2023-11-05 03:00:00,2023-11-05 03:15:00,1699153200,56,40.96,0.0,0.0,14801.38,13683.3,-14801.38,-13683.3,0.0,0.0
CALABAR_1699154100_GEN-00980B76_GRID-00980A9C,2023-11-05 03:15:00,2023-11-05 03:30:00,1699154100,56,40.49,0.0,0.37,14801.38,13683.55,-14801.38,-13683.55,0.0,0.0
CALABAR_1699155000_GEN-00980B76_GRID-00980A9C,2023-11-05 03:30:00,2023-11-05 03:45:00,1699155000,56,39.84,0.0,0.65,14801.38,13683.8,-14801.38,-13683.8,0.0,0.0
CALABAR_1699155900_GEN-00980B76_GRID-00980A9C,2023-11-05 03:45:00,2023-11-05 04:00:00,1699155900,56,39.28,0.0,0.64,14801.38,13684.05,-14801.38,-13684.05,0.0,0.0
CALABAR_1699156800_GEN-00980B76_GRID-00980A9C,2023-11-05 04:00:00,2023-11-05 04:15:00,1699156800,56,38.72,0.0,0.55,14801.38,13684.3,-14801.38,-13684.3,0.0,0.0
CALABAR_1699157700_GEN-00980B76_GRID-00980A9C,2023-11-05 04:15:00,2023-11-05 04:30:00,1699157700,56,38.16,0.0,0.45,14801.38,13684.55,-14801.38,-13684.55,0.0,0.0
CALABAR_1699158600_GEN-00980B76_GRID-00980A9C,2023-11-05 04:30:00,2023-11-05 04:45:00,1699158600,56,37.6,0.0,0.65,14801.38,13684.8,-14801.38,-13684.8,0.0,0.0
CALABAR_1699159500_GEN-00980B76_GRID-00980A9C,2023-11-05 04:45:00,2023-11-05 05:00:00,1699159500,56,36.95,0.0,0.64,14801.38,13685.05,-14801.38,-13685.05,0.0,0.0
CALABAR_1699160400_GEN-00980B76_GRID-00980A9C,2023-11-05 05:00:00,2023-11-05 05:15:00,1699160400,56,36.39,0.0,0.47,14801.38,13685.3,-14801.38,-13685.3,0.0,0.0
CALABAR_1699161300_GEN-00980B76_GRID-00980A9C,2023-11-05 05:15:00,2023-11-05 05:30:00,1699161300,56,35.74,0.0,0.73,14801.38,13685.55,-14801.38,-13685.55,0.0,0.0
CALABAR_1699162200_GEN-00980B76_GRID-00980A9C,2023-11-05 05:30:00,2023-11-05 05:45:00,1699162200,56,35.37,0.0,0.37,14801.38,13685.8,-14801.38,-13685.8,0.0,0.0
CALABAR_1699163100_GEN-00980B76_GRID-00980A9C,2023-11-05 05:45:00,2023-11-05 06:00:00,1699163100,56,34.62,0.0,0.65,14801.38,13686.05,-14801.38,-13686.05,0.0,0.0
CALABAR_1699164000_GEN-00980B76_GRID-00980A9C,2023-11-05 06:00:00,2023-11-05 06:15:00,1699164000,56,34.15,0.0,0.45,14801.38,13686.29,-14801.38,-13686.29,0.13,0.0
CALABAR_1699164900_GEN-00980B76_GRID-00980A9C,2023-11-05 06:15:00,2023-11-05 06:30:00,1699164900,56,33.5,0.0,0.74,14801.38,13686.54,-14801.38,-13686.54,0.097,0.0
CALABAR_1699165800_GEN-00980B76_GRID-00980A9C,2023-11-05 06:30:00,2023-11-05 06:45:00,1699165800,56,32.85,0.0,0.55,14801.38,13686.8,-14801.38,-13686.8,0.099,0.0
CALABAR_1699166700_GEN-00980B76_GRID-00980A9C,2023-11-05 06:45:00,2023-11-05 07:00:00,1699166700,56,32.38,0.0,0.55,14801.41,13686.98,-14801.41,-13686.98,0.245,0.0
CALABAR_1699167600_GEN-00980B76_GRID-00980A9C,2023-11-05 07:00:00,2023-11-05 07:15:00,1699167600,56,32.38,0.0,0.0,14801.66,13686.98,-14801.66,-13686.98,0.098,0.0
CALABAR_1699168500_GEN-00980B76_GRID-00980A9C,2023-11-05 07:15:00,2023-11-05 07:30:00,1699168500,56,32.38,0.0,0.0,14801.91,13686.98,-14801.91,-13686.98,0.227,0.004
CALABAR_1699169400_GEN-00980B76_GRID-00980A9C,2023-11-05 07:30:00,2023-11-05 07:45:00,1699169400,56,32.38,0.0,0.0,14801.91,13686.98,-14801.91,-13686.98,0.001,0.373
CALABAR_1699170300_GEN-00980B76_GRID-00980A9C,2023-11-05 07:45:00,2023-11-05 08:00:00,1699170300,56,32.38,0.0,0.0,14801.91,13686.98,-14801.91,-13686.98,0.001,0.463
CALABAR_1699171200_GEN-00980B76_GRID-00980A9C,2023-11-05 08:00:00,2023-11-05 08:15:00,1699171200,56,32.38,0.0,0.0,14801.91,13686.98,-14801.91,-13686.98,0.0,0.363
