key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693962000,2023-09-06 00:00:00,2023-09-06 00:15:00,1693958400,143.33,39.12,0,0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693962900,2023-09-06 00:15:00,2023-09-06 00:30:00,1693959300,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693963800,2023-09-06 00:30:00,2023-09-06 00:45:00,1693960200,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693964700,2023-09-06 00:45:00,2023-09-06 01:00:00,1693961100,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693965600,2023-09-06 01:00:00,2023-09-06 01:15:00,1693962000,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693966500,2023-09-06 01:15:00,2023-09-06 01:30:00,1693962900,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693967400,2023-09-06 01:30:00,2023-09-06 01:45:00,1693963800,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693968300,2023-09-06 01:45:00,2023-09-06 02:00:00,1693964700,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693969200,2023-09-06 02:00:00,2023-09-06 02:15:00,1693965600,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693970100,2023-09-06 02:15:00,2023-09-06 02:30:00,1693966500,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693971000,2023-09-06 02:30:00,2023-09-06 02:45:00,1693967400,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693971900,2023-09-06 02:45:00,2023-09-06 03:00:00,1693968300,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693972800,2023-09-06 03:00:00,2023-09-06 03:15:00,1693969200,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693973700,2023-09-06 03:15:00,2023-09-06 03:30:00,1693970100,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693974600,2023-09-06 03:30:00,2023-09-06 03:45:00,1693971000,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693975500,2023-09-06 03:45:00,2023-09-06 04:00:00,1693971900,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693976400,2023-09-06 04:00:00,2023-09-06 04:15:00,1693972800,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693977300,2023-09-06 04:15:00,2023-09-06 04:30:00,1693973700,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693978200,2023-09-06 04:30:00,2023-09-06 04:45:00,1693974600,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693979100,2023-09-06 04:45:00,2023-09-06 05:00:00,1693975500,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693980000,2023-09-06 05:00:00,2023-09-06 05:15:00,1693976400,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693980900,2023-09-06 05:15:00,2023-09-06 05:30:00,1693977300,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693981800,2023-09-06 05:30:00,2023-09-06 05:45:00,1693978200,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693982700,2023-09-06 05:45:00,2023-09-06 06:00:00,1693979100,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693983600,2023-09-06 06:00:00,2023-09-06 06:15:00,1693980000,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693984500,2023-09-06 06:15:00,2023-09-06 06:30:00,1693980900,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693985400,2023-09-06 06:30:00,2023-09-06 06:45:00,1693981800,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693986300,2023-09-06 06:45:00,2023-09-06 07:00:00,1693982700,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693987200,2023-09-06 07:00:00,2023-09-06 07:15:00,1693983600,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693988100,2023-09-06 07:15:00,2023-09-06 07:30:00,1693984500,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693989000,2023-09-06 07:30:00,2023-09-06 07:45:00,1693985400,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693989900,2023-09-06 07:45:00,2023-09-06 08:00:00,1693986300,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693990800,2023-09-06 08:00:00,2023-09-06 08:15:00,1693987200,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693991700,2023-09-06 08:15:00,2023-09-06 08:30:00,1693988100,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693992600,2023-09-06 08:30:00,2023-09-06 08:45:00,1693989000,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693993500,2023-09-06 08:45:00,2023-09-06 09:00:00,1693989900,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693994400,2023-09-06 09:00:00,2023-09-06 09:15:00,1693990800,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693995300,2023-09-06 09:15:00,2023-09-06 09:30:00,1693991700,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693996200,2023-09-06 09:30:00,2023-09-06 09:45:00,1693992600,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693997100,2023-09-06 09:45:00,2023-09-06 10:00:00,1693993500,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693998000,2023-09-06 10:00:00,2023-09-06 10:15:00,1693994400,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693998900,2023-09-06 10:15:00,2023-09-06 10:30:00,1693995300,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1693999800,2023-09-06 10:30:00,2023-09-06 10:45:00,1693996200,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1694000700,2023-09-06 10:45:00,2023-09-06 11:00:00,1693997100,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1694001600,2023-09-06 11:00:00,2023-09-06 11:15:00,1693998000,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1694002500,2023-09-06 11:15:00,2023-09-06 11:30:00,1693998900,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1694003400,2023-09-06 11:30:00,2023-09-06 11:45:00,1693999800,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1694004300,2023-09-06 11:45:00,2023-09-06 12:00:00,1694000700,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1694005200,2023-09-06 12:00:00,2023-09-06 12:15:00,1694001600,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1694006100,2023-09-06 12:15:00,2023-09-06 12:30:00,1694002500,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
UNHCR_LAGOS_OFFICE_DG1_and_DG2_1694007000,2023-09-06 12:30:00,2023-09-06 12:45:00,1694003400,143.33,39.12,0.0,0.0,2094.0,9946.0,0.0,0.0,0.0
