key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
ABUJA_OFFICE_DG1_and_DG2_1692493200,2023-08-20 00:00:00,2023-08-20 00:15:00,1692489600,197.69,246.01,0,0,8457.0,8427.0,0.0,0.0,2.52
ABUJA_OFFICE_DG1_and_DG2_1692494100,2023-08-20 00:15:00,2023-08-20 00:30:00,1692490500,197.69,244.86,0.0,0.52,8457.0,8427.0,0.0,0.0,2.342
ABUJA_OFFICE_DG1_and_DG2_1692495000,2023-08-20 00:30:00,2023-08-20 00:45:00,1692491400,197.69,243.62,0.0,1.86,8457.0,8427.0,0.0,0.0,2.426
ABUJA_OFFICE_DG1_and_DG2_1692495900,2023-08-20 00:45:00,2023-08-20 01:00:00,1692492300,197.69,241.99,0.0,1.55,8457.0,8427.0,0.0,0.0,2.42
ABUJA_OFFICE_DG1_and_DG2_1692496800,2023-08-20 01:00:00,2023-08-20 01:15:00,1692493200,197.69,240.16,0.0,1.91,8457.0,8427.0,0.0,0.0,2.381
ABUJA_OFFICE_DG1_and_DG2_1692497700,2023-08-20 01:15:00,2023-08-20 01:30:00,1692494100,197.69,239.76,0.0,0.4,8457.0,8427.0,0.0,0.0,2.471
ABUJA_OFFICE_DG1_and_DG2_1692498600,2023-08-20 01:30:00,2023-08-20 01:45:00,1692495000,197.69,238.08,0.0,1.67,8457.0,8427.0,0.0,0.0,2.432
ABUJA_OFFICE_DG1_and_DG2_1692499500,2023-08-20 01:45:00,2023-08-20 02:00:00,1692495900,197.69,235.33,0.0,2.75,8457.0,8427.0,0.0,0.0,2.416
ABUJA_OFFICE_DG1_and_DG2_1692500400,2023-08-20 02:00:00,2023-08-20 02:15:00,1692496800,197.69,235.06,0.0,0.27,8457.0,8427.0,0.0,0.0,2.444
ABUJA_OFFICE_DG1_and_DG2_1692501300,2023-08-20 02:15:00,2023-08-20 02:30:00,1692497700,197.69,233.82,0.0,1.24,8457.0,8427.0,0.0,0.0,2.427
ABUJA_OFFICE_DG1_and_DG2_1692502200,2023-08-20 02:30:00,2023-08-20 02:45:00,1692498600,197.69,232.03,0.0,1.79,8457.0,8427.0,0.0,0.0,2.445
ABUJA_OFFICE_DG1_and_DG2_1692503100,2023-08-20 02:45:00,2023-08-20 03:00:00,1692499500,197.69,230.79,0.0,1.24,8457.0,8427.0,0.0,0.0,2.364
