key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
ADIKPO_1693702800,2023-09-03 00:00:00,2023-09-03 00:15:00,1693699200,87.19,125.18,0,0,0.0,0.0,0.0,0.0,0.842
ADIKPO_1693703700,2023-09-03 00:15:00,2023-09-03 00:30:00,1693700100,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.897
ADIKPO_1693704600,2023-09-03 00:30:00,2023-09-03 00:45:00,1693701000,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.803
ADIKPO_1693705500,2023-09-03 00:45:00,2023-09-03 01:00:00,1693701900,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.875
ADIKPO_1693706400,2023-09-03 01:00:00,2023-09-03 01:15:00,1693702800,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.827
ADIKPO_1693707300,2023-09-03 01:15:00,2023-09-03 01:30:00,1693703700,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.839
ADIKPO_1693708200,2023-09-03 01:30:00,2023-09-03 01:45:00,1693704600,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.829
ADIKPO_1693709100,2023-09-03 01:45:00,2023-09-03 02:00:00,1693705500,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.84
ADIKPO_1693710000,2023-09-03 02:00:00,2023-09-03 02:15:00,1693706400,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.863
ADIKPO_1693710900,2023-09-03 02:15:00,2023-09-03 02:30:00,1693707300,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.841
ADIKPO_1693711800,2023-09-03 02:30:00,2023-09-03 02:45:00,1693708200,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.805
ADIKPO_1693712700,2023-09-03 02:45:00,2023-09-03 03:00:00,1693709100,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.869
ADIKPO_1693713600,2023-09-03 03:00:00,2023-09-03 03:15:00,1693710000,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.784
ADIKPO_1693714500,2023-09-03 03:15:00,2023-09-03 03:30:00,1693710900,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.82
ADIKPO_1693715400,2023-09-03 03:30:00,2023-09-03 03:45:00,1693711800,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.82
ADIKPO_1693716300,2023-09-03 03:45:00,2023-09-03 04:00:00,1693712700,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.993
ADIKPO_1693717200,2023-09-03 04:00:00,2023-09-03 04:15:00,1693713600,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.949
ADIKPO_1693718100,2023-09-03 04:15:00,2023-09-03 04:30:00,1693714500,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.776
ADIKPO_1693719000,2023-09-03 04:30:00,2023-09-03 04:45:00,1693715400,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.89
ADIKPO_1693719900,2023-09-03 04:45:00,2023-09-03 05:00:00,1693716300,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.859
ADIKPO_1693720800,2023-09-03 05:00:00,2023-09-03 05:15:00,1693717200,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.714
ADIKPO_1693721700,2023-09-03 05:15:00,2023-09-03 05:30:00,1693718100,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.686
ADIKPO_1693722600,2023-09-03 05:30:00,2023-09-03 05:45:00,1693719000,87.19,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.677
