key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
ADIKPO_1693962000,2023-09-06 00:00:00,2023-09-06 00:15:00,1693958400,64.73,159.27,0,0,11178.64,10063.05,0.0,0.0,1.213
ADIKPO_1693962900,2023-09-06 00:15:00,2023-09-06 00:30:00,1693959300,64.73,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.142
ADIKPO_1693963800,2023-09-06 00:30:00,2023-09-06 00:45:00,1693960200,64.73,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.141
ADIKPO_1693964700,2023-09-06 00:45:00,2023-09-06 01:00:00,1693961100,64.73,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.142
ADIKPO_1693965600,2023-09-06 01:00:00,2023-09-06 01:15:00,1693962000,64.73,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.113
ADIKPO_1693966500,2023-09-06 01:15:00,2023-09-06 01:30:00,1693962900,64.73,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.257
ADIKPO_1693967400,2023-09-06 01:30:00,2023-09-06 01:45:00,1693963800,66.57,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.117
ADIKPO_1693968300,2023-09-06 01:45:00,2023-09-06 02:00:00,1693964700,66.2,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.096
ADIKPO_1693969200,2023-09-06 02:00:00,2023-09-06 02:15:00,1693965600,66.2,159.27,0.37,0.0,11178.64,10063.05,0.0,0.0,1.129
ADIKPO_1693970100,2023-09-06 02:15:00,2023-09-06 02:30:00,1693966500,66.2,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.061
ADIKPO_1693971000,2023-09-06 02:30:00,2023-09-06 02:45:00,1693967400,66.2,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.129
ADIKPO_1693971900,2023-09-06 02:45:00,2023-09-06 03:00:00,1693968300,66.2,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.114
ADIKPO_1693972800,2023-09-06 03:00:00,2023-09-06 03:15:00,1693969200,66.2,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.07
ADIKPO_1693973700,2023-09-06 03:15:00,2023-09-06 03:30:00,1693970100,66.2,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.121
ADIKPO_1693974600,2023-09-06 03:30:00,2023-09-06 03:45:00,1693971000,66.2,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.078
ADIKPO_1693975500,2023-09-06 03:45:00,2023-09-06 04:00:00,1693971900,66.2,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.105
ADIKPO_1693976400,2023-09-06 04:00:00,2023-09-06 04:15:00,1693972800,66.2,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.1
ADIKPO_1693977300,2023-09-06 04:15:00,2023-09-06 04:30:00,1693973700,66.2,159.27,0.0,0.0,11178.64,10063.05,0.0,0.0,1.015
ADIKPO_1693978200,2023-09-06 04:30:00,2023-09-06 04:45:00,1693974600,65.83,159.27,3.68,0.0,11178.72,10063.05,-0.07999999999992724,0.0,0.824
ADIKPO_1693979100,2023-09-06 04:45:00,2023-09-06 05:00:00,1693975500,65.1,159.27,1.1,0.0,11178.98,10063.05,-0.3400000000001455,0.0,0.836
ADIKPO_1693980000,2023-09-06 05:00:00,2023-09-06 05:15:00,1693976400,63.62,159.27,1.48,0.0,11179.11,10063.05,-0.47000000000116415,0.0,1.029
ADIKPO_1693980900,2023-09-06 05:15:00,2023-09-06 05:30:00,1693977300,63.62,159.27,0.0,0.0,11179.11,10063.05,-0.47000000000116415,0.0,1.256
ADIKPO_1693981800,2023-09-06 05:30:00,2023-09-06 05:45:00,1693978200,63.62,159.27,0.0,0.0,11179.11,10063.05,-0.47000000000116415,0.0,1.244
ADIKPO_1693982700,2023-09-06 05:45:00,2023-09-06 06:00:00,1693979100,63.62,159.27,0.0,0.0,11179.11,10063.05,-0.47000000000116415,0.0,1.36
ADIKPO_1693983600,2023-09-06 06:00:00,2023-09-06 06:15:00,1693980000,63.62,159.27,0.0,0.0,11179.11,10063.05,-0.47000000000116415,0.0,1.751
ADIKPO_1693984500,2023-09-06 06:15:00,2023-09-06 06:30:00,1693980900,63.62,159.27,0.0,0.0,11179.11,10063.05,-0.47000000000116415,0.0,2.212
ADIKPO_1693985400,2023-09-06 06:30:00,2023-09-06 06:45:00,1693981800,63.62,159.27,0.0,0.0,11179.11,10063.05,-0.47000000000116415,0.0,2.412
ADIKPO_1693986300,2023-09-06 06:45:00,2023-09-06 07:00:00,1693982700,63.62,159.27,0.0,0.0,11179.11,10063.05,-0.47000000000116415,0.0,2.351
ADIKPO_1693987200,2023-09-06 07:00:00,2023-09-06 07:15:00,1693983600,63.62,159.27,0.0,0.0,11179.11,10063.05,-0.47000000000116415,0.0,2.386
ADIKPO_1693988100,2023-09-06 07:15:00,2023-09-06 07:30:00,1693984500,63.62,159.27,0.0,0.0,11179.15,10063.05,-0.5100000000002183,0.0,2.448
ADIKPO_1693989000,2023-09-06 07:30:00,2023-09-06 07:45:00,1693985400,74.67,159.27,0.0,0.0,11179.15,10063.05,-0.5100000000002183,0.0,2.396
ADIKPO_1693989900,2023-09-06 07:45:00,2023-09-06 08:00:00,1693986300,82.77,159.27,0.0,0.0,11179.15,10063.05,-0.5100000000002183,0.0,2.753
ADIKPO_1693990800,2023-09-06 08:00:00,2023-09-06 08:15:00,1693987200,82.77,159.27,0.0,0.0,11179.15,10063.05,-0.5100000000002183,0.0,3.442
ADIKPO_1693991700,2023-09-06 08:15:00,2023-09-06 08:30:00,1693988100,82.77,159.27,0.0,0.0,11179.15,10063.05,-0.5100000000002183,0.0,3.573
ADIKPO_1693992600,2023-09-06 08:30:00,2023-09-06 08:45:00,1693989000,82.77,159.27,0.0,0.0,11179.15,10063.05,-0.5100000000002183,0.0,3.845
ADIKPO_1693993500,2023-09-06 08:45:00,2023-09-06 09:00:00,1693989900,82.77,159.27,0.0,0.0,11179.15,10063.05,-0.5100000000002183,0.0,3.903
ADIKPO_1693994400,2023-09-06 09:00:00,2023-09-06 09:15:00,1693990800,82.77,159.27,0.0,0.0,11179.15,10063.05,-0.5100000000002183,0.0,3.534
ADIKPO_1693995300,2023-09-06 09:15:00,2023-09-06 09:30:00,1693991700,82.77,159.27,0.0,0.0,11179.15,10063.05,-0.5100000000002183,0.0,3.685
ADIKPO_1693996200,2023-09-06 09:30:00,2023-09-06 09:45:00,1693992600,82.77,159.27,0.0,0.0,11179.15,10063.05,-0.5100000000002183,0.0,4.065
ADIKPO_1693997100,2023-09-06 09:45:00,2023-09-06 10:00:00,1693993500,82.77,159.27,0.0,0.0,11179.15,10063.05,-0.5100000000002183,0.0,3.867
ADIKPO_1693998000,2023-09-06 10:00:00,2023-09-06 10:15:00,1693994400,82.77,159.27,0.0,0.0,11179.17,10063.05,-0.5300000000006548,0.0,3.232
ADIKPO_1693998900,2023-09-06 10:15:00,2023-09-06 10:30:00,1693995300,82.77,159.27,0.0,0.0,11179.2,10063.05,-0.5600000000013097,0.0,3.567
ADIKPO_1693999800,2023-09-06 10:30:00,2023-09-06 10:45:00,1693996200,82.77,159.27,0.0,0.0,11179.2,10063.05,-0.5600000000013097,0.0,3.554
ADIKPO_1694000700,2023-09-06 10:45:00,2023-09-06 11:00:00,1693997100,82.77,159.27,0.0,0.0,11179.2,10063.05,-0.5600000000013097,0.0,3.707
ADIKPO_1694001600,2023-09-06 11:00:00,2023-09-06 11:15:00,1693998000,82.77,159.27,0.0,0.0,11179.2,10063.05,-0.5600000000013097,0.0,3.974
ADIKPO_1694002500,2023-09-06 11:15:00,2023-09-06 11:30:00,1693998900,82.77,159.27,0.0,0.0,11179.2,10063.05,-0.5600000000013097,0.0,4.21
ADIKPO_1694003400,2023-09-06 11:30:00,2023-09-06 11:45:00,1693999800,82.77,159.27,0.0,0.0,11179.2,10063.05,-0.5600000000013097,0.0,1.127
