key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
ADIKPO_1693789200,2023-09-04 00:00:00,2023-09-04 00:15:00,1693785600,68.04,125.18,0,0,0.0,0.0,0.0,0.0,0.927
ADIKPO_1693790100,2023-09-04 00:15:00,2023-09-04 00:30:00,1693786500,68.04,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.972
ADIKPO_1693791000,2023-09-04 00:30:00,2023-09-04 00:45:00,1693787400,68.04,125.18,0.0,0.0,0.0,0.0,0.0,0.0,1.018
ADIKPO_1693791900,2023-09-04 00:45:00,2023-09-04 01:00:00,1693788300,66.57,125.18,1.47,0.0,0.0,0.0,0.0,0.0,0.987
ADIKPO_1693792800,2023-09-04 01:00:00,2023-09-04 01:15:00,1693789200,65.83,125.18,0.74,0.0,0.0,0.0,0.0,0.0,0.942
ADIKPO_1693793700,2023-09-04 01:15:00,2023-09-04 01:30:00,1693790100,65.1,125.18,0.36,0.0,0.0,0.0,0.0,0.0,1.036
ADIKPO_1693794600,2023-09-04 01:30:00,2023-09-04 01:45:00,1693791000,65.1,125.18,0.37,0.0,0.0,0.0,0.0,0.0,0.877
ADIKPO_1693795500,2023-09-04 01:45:00,2023-09-04 02:00:00,1693791900,64.73,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.935
ADIKPO_1693796400,2023-09-04 02:00:00,2023-09-04 02:15:00,1693792800,63.99,125.18,1.10,0.0,0.0,0.0,0.0,0.0,0.983
ADIKPO_1693797300,2023-09-04 02:15:00,2023-09-04 02:30:00,1693793700,63.26,125.18,0.73,0.0,0.0,0.0,0.0,0.0,1.037
ADIKPO_1693798200,2023-09-04 02:30:00,2023-09-04 02:45:00,1693794600,62.15,125.18,1.10,0.0,0.0,0.0,0.0,0.0,1.055
ADIKPO_1693799100,2023-09-04 02:45:00,2023-09-04 03:00:00,1693795500,61.78,125.18,0.37,0.0,0.0,0.0,0.0,0.0,1.016
ADIKPO_1693800000,2023-09-04 03:00:00,2023-09-04 03:15:00,1693796400,60.68,125.18,1.1,0.0,0.0,0.0,0.0,0.0,1.002
ADIKPO_1693800900,2023-09-04 03:15:00,2023-09-04 03:30:00,1693797300,59.94,125.18,0.74,0.0,0.0,0.0,0.0,0.0,1.038
ADIKPO_1693801800,2023-09-04 03:30:00,2023-09-04 03:45:00,1693798200,58.47,125.18,1.1,0.0,0.0,0.0,0.0,0.0,1.043
ADIKPO_1693802700,2023-09-04 03:45:00,2023-09-04 04:00:00,1693799100,57.73,125.18,0.74,0.0,0.0,0.0,0.0,0.0,1.066
ADIKPO_1693803600,2023-09-04 04:00:00,2023-09-04 04:15:00,1693800000,57.73,125.18,0.37,0.0,0.0,0.0,0.0,0.0,1.033
ADIKPO_1693804500,2023-09-04 04:15:00,2023-09-04 04:30:00,1693800900,57.73,125.18,0.0,0.0,0.0,0.0,0.0,0.0,1.03
ADIKPO_1693805400,2023-09-04 04:30:00,2023-09-04 04:45:00,1693801800,57.73,125.18,0.0,0.0,0.0,0.0,0.0,0.0,1.037
ADIKPO_1693806300,2023-09-04 04:45:00,2023-09-04 05:00:00,1693802700,57.73,125.18,0.0,0.0,0.0,0.0,0.0,0.0,1.007
ADIKPO_1693807200,2023-09-04 05:00:00,2023-09-04 05:15:00,1693803600,57.73,125.18,0.0,0.0,0.0,0.0,0.0,0.0,1.034
ADIKPO_1693808100,2023-09-04 05:15:00,2023-09-04 05:30:00,1693804500,57.73,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.992
ADIKPO_1693809000,2023-09-04 05:30:00,2023-09-04 05:45:00,1693805400,57.73,125.18,0.0,0.0,0.0,0.0,0.0,0.0,0.85
ADIKPO_1693809900,2023-09-04 05:45:00,2023-09-04 06:00:00,1693806300,56.99,125.18,0.74,0.0,0.0,0.0,0.0,0.0,0.884
ADIKPO_1693810800,2023-09-04 06:00:00,2023-09-04 06:15:00,1693807200,55.89,125.18,1.1,0.0,0.0,0.0,0.0,0.0,0.907
ADIKPO_1693811700,2023-09-04 06:15:00,2023-09-04 06:30:00,1693808100,55.15,125.18,0.37,0.0,0.0,0.0,0.0,0.0,1.395
ADIKPO_1693812600,2023-09-04 06:30:00,2023-09-04 06:45:00,1693809000,54.42,125.18,1.1,0.0,0.0,0.0,0.0,0.0,2.576
