key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,kwh
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693270800,2023-08-29 00:00:00,2023-08-29 00:15:00,1693267200,80.46,200.0,0,0,19156.11,8454.7,0.0,0.0,1.697
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693271700,2023-08-29 00:15:00,2023-08-29 00:30:00,1693268100,78.65,200.0,1.80,0.0,19156.11,8454.7,0.0,0.0,1.694
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693272600,2023-08-29 00:30:00,2023-08-29 00:45:00,1693269000,77.19,200.0,1.46,0.0,19156.11,8454.7,0.0,0.0,1.657
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693273500,2023-08-29 00:45:00,2023-08-29 01:00:00,1693269900,75.38,200.0,1.44,0.0,19156.11,8454.7,0.0,0.0,1.638
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693274400,2023-08-29 01:00:00,2023-08-29 01:15:00,1693270800,74.29,200.0,1.44,0.0,19156.11,8454.7,0.0,0.0,1.636
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693275300,2023-08-29 01:15:00,2023-08-29 01:30:00,1693271700,72.84,200.0,1.44,0.0,19156.11,8454.7,0.0,0.0,1.653
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693276200,2023-08-29 01:30:00,2023-08-29 01:45:00,1693272600,71.75,200.0,0.73,0.0,19156.11,8454.7,0.0,0.0,1.623
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693277100,2023-08-29 01:45:00,2023-08-29 02:00:00,1693273500,70.66,200.0,1.44,0.0,19156.11,8454.7,0.0,0.0,1.628
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693278000,2023-08-29 02:00:00,2023-08-29 02:15:00,1693274400,68.85,200.0,1.80,0.0,19156.11,8454.7,0.0,0.0,1.611
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693278900,2023-08-29 02:15:00,2023-08-29 02:30:00,1693275300,67.76,200.0,1.08,0.0,19156.11,8454.7,0.0,0.0,1.578
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693279800,2023-08-29 02:30:00,2023-08-29 02:45:00,1693276200,66.31,200.0,1.08,0.0,19156.11,8454.7,0.0,0.0,1.64
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693280700,2023-08-29 02:45:00,2023-08-29 03:00:00,1693277100,65.58,200.0,1.08,0.0,19156.11,8454.7,0.0,0.0,1.649
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693281600,2023-08-29 03:00:00,2023-08-29 03:15:00,1693278000,64.13,200.0,1.44,0.0,19156.11,8454.7,0.0,0.0,1.583
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693282500,2023-08-29 03:15:00,2023-08-29 03:30:00,1693278900,62.68,200.0,1.44,0.0,19156.11,8454.7,0.0,0.0,1.564
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693283400,2023-08-29 03:30:00,2023-08-29 03:45:00,1693279800,61.23,200.0,1.44,0.0,19156.11,8454.7,0.0,0.0,1.491
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693284300,2023-08-29 03:45:00,2023-08-29 04:00:00,1693280700,59.41,200.0,1.46,0.0,19156.11,8454.7,0.0,0.0,1.5
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693285200,2023-08-29 04:00:00,2023-08-29 04:15:00,1693281600,58.32,200.0,1.45,0.0,19156.11,8454.7,0.0,0.0,1.622
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693286100,2023-08-29 04:15:00,2023-08-29 04:30:00,1693282500,56.51,200.0,1.80,0.0,19156.11,8454.7,0.0,0.0,1.674
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693287000,2023-08-29 04:30:00,2023-08-29 04:45:00,1693283400,55.42,200.0,1.08,0.0,19156.11,8454.7,0.0,0.0,1.741
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693287900,2023-08-29 04:45:00,2023-08-29 05:00:00,1693284300,53.97,200.0,1.44,0.0,19156.11,8454.7,0.0,0.0,1.801
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693288800,2023-08-29 05:00:00,2023-08-29 05:15:00,1693285200,52.52,200.0,1.44,0.0,19156.11,8454.7,0.0,0.0,1.922
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693289700,2023-08-29 05:15:00,2023-08-29 05:30:00,1693286100,51.06,200.0,1.46,0.0,19156.11,8454.7,0.0,0.0,2.178
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693290600,2023-08-29 05:30:00,2023-08-29 05:45:00,1693287000,49.61,200.0,1.45,0.0,19156.11,8454.7,0.0,0.0,2.992
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693291500,2023-08-29 05:45:00,2023-08-29 06:00:00,1693287900,135.26,197.58,0.72,2.42,19156.11,8454.7,0.0,0.0,4.165
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693292400,2023-08-29 06:00:00,2023-08-29 06:15:00,1693288800,191.87,193.42,0.36,3.80,19156.11,8454.7,0.0,0.0,4.68
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693293300,2023-08-29 06:15:00,2023-08-29 06:30:00,1693289700,191.87,189.96,0.0,4.85,19156.11,8454.7,0.0,0.0,5.519
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693294200,2023-08-29 06:30:00,2023-08-29 06:45:00,1693290600,191.87,186.15,0.0,3.80,19156.11,8454.7,0.0,0.0,5.547
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693295100,2023-08-29 06:45:00,2023-08-29 07:00:00,1693291500,191.87,183.73,0.0,2.42,19156.11,8454.7,0.0,0.0,5.48
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693296000,2023-08-29 07:00:00,2023-08-29 07:15:00,1693292400,191.87,181.65,0.0,2.08,19156.11,8454.7,0.0,0.0,4.769
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693296900,2023-08-29 07:15:00,2023-08-29 07:30:00,1693293300,191.87,179.23,0.0,2.42,19156.11,8454.7,0.0,0.0,5.04
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693297800,2023-08-29 07:30:00,2023-08-29 07:45:00,1693294200,191.87,175.77,0.0,3.11,19156.11,8454.7,0.0,0.0,5.04
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693298700,2023-08-29 07:45:00,2023-08-29 08:00:00,1693295100,191.87,173.69,0.0,2.08,19156.11,8454.7,0.0,0.0,5.698
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693299600,2023-08-29 08:00:00,2023-08-29 08:15:00,1693296000,191.87,170.23,0.0,3.12,19156.11,8454.7,0.0,0.0,5.976
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693300500,2023-08-29 08:15:00,2023-08-29 08:30:00,1693296900,191.87,167.81,0.0,2.77,19156.11,8454.7,0.0,0.0,5.349
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693301400,2023-08-29 08:30:00,2023-08-29 08:45:00,1693297800,191.87,166.08,0.0,1.73,19156.11,8454.7,0.0,0.0,5.46
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693302300,2023-08-29 08:45:00,2023-08-29 09:00:00,1693298700,191.87,164.0,0.0,2.42,19156.11,8454.7,0.0,0.0,5.572
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693303200,2023-08-29 09:00:00,2023-08-29 09:15:00,1693299600,191.87,161.23,0.0,2.42,19156.11,8454.7,0.0,0.0,6.045
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693304100,2023-08-29 09:15:00,2023-08-29 09:30:00,1693300500,191.87,158.46,0.0,2.77,19156.11,8454.7,0.0,0.0,5.758
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693305000,2023-08-29 09:30:00,2023-08-29 09:45:00,1693301400,191.51,156.38,0.36,2.08,19156.11,8454.7,0.0,0.0,6.083
UNHCR_OGOJA_OFFICE_DG1_and_DG2_1693305900,2023-08-29 09:45:00,2023-08-29 10:00:00,1693302300,191.51,153.96,0.0,2.77,19156.11,8454.7,0.0,0.0,6.131
