key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_DG1_And_DG2_1705363200_GEN-00980B76_GRID-00980A9C,2024-01-15 23:00:00,2024-01-15 23:15:00,1705363200,56.00,32.75,0.0,0.47,15,410.51,0,-152.22,0.124,0.0
CALABAR_DG1_And_DG2_1705364100_GEN-00980B76_GRID-00980A9C,2024-01-15 23:15:00,2024-01-15 23:30:00,1705364100,56.00,32.01,0.0,0.73,15,410.51,0,-152.22,0.121,0.0
CALABAR_DG1_And_DG2_1705365000_GEN-00980B76_GRID-00980A9C,2024-01-15 23:30:00,2024-01-15 23:45:00,1705365000,56.00,31.63,0.0,0.38,15,410.51,0,-152.22,0.129,0.0
CALABAR_DG1_And_DG2_1705365900_GEN-00980B76_GRID-00980A9C,2024-01-15 23:45:00,2024-01-16 00:00:00,1705365900,56.00,30.98,0.0,0.54,15,410.51,0,-152.22,0.123,0.0
CALABAR_DG1_And_DG2_1705366800_GEN-00980B76_GRID-00980A9C,2024-01-16 00:00:00,2024-01-16 00:15:00,1705366800,56.00,30.52,0.0,0.55,15,410.51,0,-152.22,0.119,0.0
CALABAR_DG1_And_DG2_1705367700_GEN-00980B76_GRID-00980A9C,2024-01-16 00:15:00,2024-01-16 00:30:00,1705367700,56.00,29.77,0.0,0.65,15,410.51,0,-152.22,0.131,0.0
CALABAR_DG1_And_DG2_1705368600_GEN-00980B76_GRID-00980A9C,2024-01-16 00:30:00,2024-01-16 00:45:00,1705368600,56.00,29.40,0.0,0.45,15,410.51,0,-152.22,0.127,0.0
CALABAR_DG1_And_DG2_1705369500_GEN-00980B76_GRID-00980A9C,2024-01-16 00:45:00,2024-01-16 01:00:00,1705369500,56.00,28.65,0.0,0.65,15,410.51,0,-152.22,0.124,0.0
CALABAR_DG1_And_DG2_1705370400_GEN-00980B76_GRID-00980A9C,2024-01-16 01:00:00,2024-01-16 01:15:00,1705370400,56.00,28.28,0.0,0.45,15,410.51,0,-152.22,0.108,0.0
CALABAR_DG1_And_DG2_1705371300_GEN-00980B76_GRID-00980A9C,2024-01-16 01:15:00,2024-01-16 01:30:00,1705371300,56.00,27.53,0.0,0.64,15,410.51,0,-152.22,0.12,0.0
CALABAR_DG1_And_DG2_1705372200_GEN-00980B76_GRID-00980A9C,2024-01-16 01:30:00,2024-01-16 01:45:00,1705372200,56.00,27.16,0.0,0.47,15,410.51,0,-152.22,0.131,0.0
