key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_DG1_And_DG2_1704758400_GEN-00980B76_GRID-00980A9C,2024-01-08 23:00:00,2024-01-08 23:15:00,1704758400,46.03,28.46,0.0,0.64,15,340.48,0,-82.19,0.278,0.0
CALABAR_DG1_And_DG2_1704759300_GEN-00980B76_GRID-00980A9C,2024-01-08 23:15:00,2024-01-08 23:30:00,1704759300,46.03,27.90,0.0,0.65,15,340.48,0,-82.19,0.278,0.0
CALABAR_DG1_And_DG2_1704760200_GEN-00980B76_GRID-00980A9C,2024-01-08 23:30:00,2024-01-08 23:45:00,1704760200,46.03,27.16,0.0,0.74,15,340.48,0,-82.19,0.244,0.0
CALABAR_DG1_And_DG2_1704761100_GEN-00980B76_GRID-00980A9C,2024-01-08 23:45:00,2024-01-09 00:00:00,1704761100,46.03,26.23,0.0,0.92,15,340.48,0,-82.19,0.278,0.0
CALABAR_DG1_And_DG2_1704762000_GEN-00980B76_GRID-00980A9C,2024-01-09 00:00:00,2024-01-09 00:15:00,1704762000,46.03,25.48,0.0,0.83,15,340.48,0,-82.19,0.278,0.0
CALABAR_DG1_And_DG2_1704762900_GEN-00980B76_GRID-00980A9C,2024-01-09 00:15:00,2024-01-09 00:30:00,1704762900,46.03,24.73,0.0,0.75,15,340.48,0,-82.19,0.245,0.0
CALABAR_DG1_And_DG2_1704763800_GEN-00980B76_GRID-00980A9C,2024-01-09 00:30:00,2024-01-09 00:45:00,1704763800,46.03,23.89,0.0,0.73,15,340.48,0,-82.19,0.283,0.0
CALABAR_DG1_And_DG2_1704764700_GEN-00980B76_GRID-00980A9C,2024-01-09 00:45:00,2024-01-09 01:00:00,1704764700,46.03,23.15,0.0,0.84,15,340.48,0,-82.19,0.253,0.0
CALABAR_DG1_And_DG2_1704765600_GEN-00980B76_GRID-00980A9C,2024-01-09 01:00:00,2024-01-09 01:15:00,1704765600,46.03,22.31,0.0,0.83,15,340.48,0,-82.19,0.274,0.0
CALABAR_DG1_And_DG2_1704766500_GEN-00980B76_GRID-00980A9C,2024-01-09 01:15:00,2024-01-09 01:30:00,1704766500,46.03,21.56,0.0,0.65,15,340.48,0,-82.19,0.259,0.0
CALABAR_DG1_And_DG2_1704767400_GEN-00980B76_GRID-00980A9C,2024-01-09 01:30:00,2024-01-09 01:45:00,1704767400,46.03,20.63,0.0,1.03,15,340.48,0,-82.19,0.231,0.0
CALABAR_DG1_And_DG2_1704768300_GEN-00980B76_GRID-00980A9C,2024-01-09 01:45:00,2024-01-09 02:00:00,1704768300,46.03,19.88,0.0,0.74,15,340.48,0,-82.19,0.268,0.0
CALABAR_DG1_And_DG2_1704769200_GEN-00980B76_GRID-00980A9C,2024-01-09 02:00:00,2024-01-09 02:15:00,1704769200,46.03,19.05,0.0,0.73,15,340.48,0,-82.19,0.23,0.0
CALABAR_DG1_And_DG2_1704770100_GEN-00980B76_GRID-00980A9C,2024-01-09 02:15:00,2024-01-09 02:30:00,1704770100,46.03,18.30,0.0,0.83,15,340.48,0,-82.19,0.256,0.0
CALABAR_DG1_And_DG2_1704771000_GEN-00980B76_GRID-00980A9C,2024-01-09 02:30:00,2024-01-09 02:45:00,1704771000,46.03,17.46,0.0,0.83,15,340.48,0,-82.19,0.232,0.0
CALABAR_DG1_And_DG2_1704771900_GEN-00980B76_GRID-00980A9C,2024-01-09 02:45:00,2024-01-09 03:00:00,1704771900,46.03,16.71,0.0,0.74,15,340.48,0,-82.19,0.265,0.0
CALABAR_DG1_And_DG2_1704772800_GEN-00980B76_GRID-00980A9C,2024-01-09 03:00:00,2024-01-09 03:15:00,1704772800,46.03,15.97,0.0,0.73,15,340.48,0,-82.19,0.256,0.0
CALABAR_DG1_And_DG2_1704773700_GEN-00980B76_GRID-00980A9C,2024-01-09 03:15:00,2024-01-09 03:30:00,1704773700,46.03,15.22,0.0,0.74,15,340.48,0,-82.19,0.211,0.0
CALABAR_DG1_And_DG2_1704774600_GEN-00980B76_GRID-00980A9C,2024-01-09 03:30:00,2024-01-09 03:45:00,1704774600,46.03,14.38,0.0,0.73,15,340.48,0,-82.19,0.24,0.0
CALABAR_DG1_And_DG2_1704775500_GEN-00980B76_GRID-00980A9C,2024-01-09 03:45:00,2024-01-09 04:00:00,1704775500,46.03,13.54,0.0,0.83,15,340.48,0,-82.19,0.244,0.0
CALABAR_DG1_And_DG2_1704776400_GEN-00980B76_GRID-00980A9C,2024-01-09 04:00:00,2024-01-09 04:15:00,1704776400,46.03,12.70,0.0,0.83,15,340.48,0,-82.19,0.197,0.0
CALABAR_DG1_And_DG2_1704777300_GEN-00980B76_GRID-00980A9C,2024-01-09 04:15:00,2024-01-09 04:30:00,1704777300,46.03,11.96,0.0,0.74,15,340.48,0,-82.19,0.294,0.0
CALABAR_DG1_And_DG2_1704778200_GEN-00980B76_GRID-00980A9C,2024-01-09 04:30:00,2024-01-09 04:45:00,1704778200,46.03,11.12,0.0,0.83,15,340.48,0,-82.19,0.294,0.0
CALABAR_DG1_And_DG2_1704779100_GEN-00980B76_GRID-00980A9C,2024-01-09 04:45:00,2024-01-09 05:00:00,1704779100,46.03,10.37,0.0,0.73,15,340.48,0,-82.19,0.469,0.0
CALABAR_DG1_And_DG2_1704780000_GEN-00980B76_GRID-00980A9C,2024-01-09 05:00:00,2024-01-09 05:15:00,1704780000,46.03,10.00,0.0,0.47,15,340.48,0,-82.19,0.446,0.0
CALABAR_DG1_And_DG2_1704780900_GEN-00980B76_GRID-00980A9C,2024-01-09 05:15:00,2024-01-09 05:30:00,1704780900,46.03,10.00,0.0,0.0,15,340.48,0,-82.19,0.386,0.0
CALABAR_DG1_And_DG2_1704781800_GEN-00980B76_GRID-00980A9C,2024-01-09 05:30:00,2024-01-09 05:45:00,1704781800,46.03,10.00,0.0,0.0,15,340.48,0,-82.19,0.276,0.0
CALABAR_DG1_And_DG2_1704782700_GEN-00980B76_GRID-00980A9C,2024-01-09 05:45:00,2024-01-09 06:00:00,1704782700,46.03,10.00,0.0,0.0,15,340.48,0,-82.19,0.333,0.0
CALABAR_DG1_And_DG2_1704783600_GEN-00980B76_GRID-00980A9C,2024-01-09 06:00:00,2024-01-09 06:15:00,1704783600,46.03,10.00,0.0,0.0,15,340.48,0,-82.19,0.0,0.0
CALABAR_DG1_And_DG2_1704784500_GEN-00980B76_GRID-00980A9C,2024-01-09 06:15:00,2024-01-09 06:30:00,1704784500,46.03,10.00,0.0,0.0,15,340.61,0,-82.32,0.238,0.0
CALABAR_DG1_And_DG2_1704785400_GEN-00980B76_GRID-00980A9C,2024-01-09 06:30:00,2024-01-09 06:45:00,1704785400,46.03,10.00,0.0,0.0,15,340.86,0,-82.57,0.884,0.0
CALABAR_DG1_And_DG2_1704786300_GEN-00980B76_GRID-00980A9C,2024-01-09 06:45:00,2024-01-09 07:00:00,1704786300,46.03,10.00,0.0,0.0,15,341.12,0,-82.83,0.871,0.0
CALABAR_DG1_And_DG2_1704787200_GEN-00980B76_GRID-00980A9C,2024-01-09 07:00:00,2024-01-09 07:15:00,1704787200,46.03,10.00,0.0,0.0,15,341.37,0,-83.08,1.339,0.0
CALABAR_DG1_And_DG2_1704788100_GEN-00980B76_GRID-00980A9C,2024-01-09 07:15:00,2024-01-09 07:30:00,1704788100,46.03,10.00,0.0,0.0,15,341.62,0,-83.33,1.242,0.0
CALABAR_DG1_And_DG2_1704789000_GEN-00980B76_GRID-00980A9C,2024-01-09 07:30:00,2024-01-09 07:45:00,1704789000,46.03,10.00,0.0,0.0,15,341.87,0,-83.58,1.421,0.0
CALABAR_DG1_And_DG2_1704789900_GEN-00980B76_GRID-00980A9C,2024-01-09 07:45:00,2024-01-09 08:00:00,1704789900,46.03,10.00,0.0,0.0,15,342.12,0,-83.83,1.545,0.0
CALABAR_DG1_And_DG2_1704790800_GEN-00980B76_GRID-00980A9C,2024-01-09 08:00:00,2024-01-09 08:15:00,1704790800,46.03,10.00,0.0,0.0,15,342.37,0,-84.08,1.462,0.0
CALABAR_DG1_And_DG2_1704791700_GEN-00980B76_GRID-00980A9C,2024-01-09 08:15:00,2024-01-09 08:30:00,1704791700,46.03,10.00,0.0,0.0,15,342.62,0,-84.33,1.313,0.0
CALABAR_DG1_And_DG2_1704792600_GEN-00980B76_GRID-00980A9C,2024-01-09 08:30:00,2024-01-09 08:45:00,1704792600,46.03,10.00,0.0,0.0,15,342.87,0,-84.58,1.051,0.0
CALABAR_DG1_And_DG2_1704793500_GEN-00980B76_GRID-00980A9C,2024-01-09 08:45:00,2024-01-09 09:00:00,1704793500,46.03,10.00,0.0,0.0,15,343.12,0,-84.83,1.094,0.0
