key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_DG1_And_DG2_1705449600_GEN-00980B76_GRID-00980A9C,2024-01-16 23:00:00,2024-01-16 23:15:00,1705449600,56.00,30.52,0.0,0.73,15,420.04,0,-161.75,0.143,0.0
CALABAR_DG1_And_DG2_1705450500_GEN-00980B76_GRID-00980A9C,2024-01-16 23:15:00,2024-01-16 23:30:00,1705450500,56.00,30.05,0.0,0.38,15,420.04,0,-161.75,0.114,0.0
CALABAR_DG1_And_DG2_1705451400_GEN-00980B76_GRID-00980A9C,2024-01-16 23:30:00,2024-01-16 23:45:00,1705451400,56.00,29.40,0.0,0.73,15,420.04,0,-161.75,0.109,0.0
CALABAR_DG1_And_DG2_1705452300_GEN-00980B76_GRID-00980A9C,2024-01-16 23:45:00,2024-01-17 00:00:00,1705452300,56.00,28.84,0.0,0.47,15,420.04,0,-161.75,0.199,0.0
CALABAR_DG1_And_DG2_1705453200_GEN-00980B76_GRID-00980A9C,2024-01-17 00:00:00,2024-01-17 00:15:00,1705453200,56.00,28.28,0.0,0.64,15,420.04,0,-161.75,0.209,0.0
CALABAR_DG1_And_DG2_1705454100_GEN-00980B76_GRID-00980A9C,2024-01-17 00:15:00,2024-01-17 00:30:00,1705454100,56.00,27.63,0.0,0.55,15,420.04,0,-161.75,0.111,0.0
CALABAR_DG1_And_DG2_1705455000_GEN-00980B76_GRID-00980A9C,2024-01-17 00:30:00,2024-01-17 00:45:00,1705455000,56.00,27.16,0.0,0.55,15,420.04,0,-161.75,0.099,0.0
CALABAR_DG1_And_DG2_1705455900_GEN-00980B76_GRID-00980A9C,2024-01-17 00:45:00,2024-01-17 01:00:00,1705455900,56.00,26.51,0.0,0.55,15,420.04,0,-161.75,0.143,0.0
CALABAR_DG1_And_DG2_1705456800_GEN-00980B76_GRID-00980A9C,2024-01-17 01:00:00,2024-01-17 01:15:00,1705456800,56.00,25.95,0.0,0.55,15,420.04,0,-161.75,0.212,0.0
CALABAR_DG1_And_DG2_1705457700_GEN-00980B76_GRID-00980A9C,2024-01-17 01:15:00,2024-01-17 01:30:00,1705457700,56.00,25.29,0.0,0.74,15,420.04,0,-161.75,0.195,0.0
CALABAR_DG1_And_DG2_1705458600_GEN-00980B76_GRID-00980A9C,2024-01-17 01:30:00,2024-01-17 01:45:00,1705458600,56.00,24.92,0.0,0.37,15,420.04,0,-161.75,0.17,0.0
CALABAR_DG1_And_DG2_1705459500_GEN-00980B76_GRID-00980A9C,2024-01-17 01:45:00,2024-01-17 02:00:00,1705459500,56.00,24.17,0.0,0.74,15,420.04,0,-161.75,0.113,0.0
CALABAR_DG1_And_DG2_1705460400_GEN-00980B76_GRID-00980A9C,2024-01-17 02:00:00,2024-01-17 02:15:00,1705460400,56.00,23.71,0.0,0.37,15,420.04,0,-161.75,0.097,0.0
CALABAR_DG1_And_DG2_1705461300_GEN-00980B76_GRID-00980A9C,2024-01-17 02:15:00,2024-01-17 02:30:00,1705461300,56.00,23.06,0.0,0.73,15,420.04,0,-161.75,0.159,0.0
CALABAR_DG1_And_DG2_1705462200_GEN-00980B76_GRID-00980A9C,2024-01-17 02:30:00,2024-01-17 02:45:00,1705462200,56.00,22.40,0.0,0.55,15,420.04,0,-161.75,0.223,0.0
CALABAR_DG1_And_DG2_1705463100_GEN-00980B76_GRID-00980A9C,2024-01-17 02:45:00,2024-01-17 03:00:00,1705463100,56.00,21.94,0.0,0.55,15,420.04,0,-161.75,0.177,0.0
CALABAR_DG1_And_DG2_1705464000_GEN-00980B76_GRID-00980A9C,2024-01-17 03:00:00,2024-01-17 03:15:00,1705464000,56.00,21.28,0.0,0.55,15,420.04,0,-161.75,0.104,0.0
CALABAR_DG1_And_DG2_1705464900_GEN-00980B76_GRID-00980A9C,2024-01-17 03:15:00,2024-01-17 03:30:00,1705464900,56.00,20.82,0.0,0.55,15,420.04,0,-161.75,0.097,0.0
CALABAR_DG1_And_DG2_1705465800_GEN-00980B76_GRID-00980A9C,2024-01-17 03:30:00,2024-01-17 03:45:00,1705465800,56.00,20.07,0.0,0.65,15,420.04,0,-161.75,0.169,0.0
CALABAR_DG1_And_DG2_1705466700_GEN-00980B76_GRID-00980A9C,2024-01-17 03:45:00,2024-01-17 04:00:00,1705466700,56.00,19.61,0.0,0.45,15,420.04,0,-161.75,0.202,0.0
CALABAR_DG1_And_DG2_1705467600_GEN-00980B76_GRID-00980A9C,2024-01-17 04:00:00,2024-01-17 04:15:00,1705467600,56.00,18.95,0.0,0.74,15,420.04,0,-161.75,0.122,0.0
CALABAR_DG1_And_DG2_1705468500_GEN-00980B76_GRID-00980A9C,2024-01-17 04:15:00,2024-01-17 04:30:00,1705468500,56.00,18.58,0.0,0.37,15,420.04,0,-161.75,0.097,0.0
