key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1714521600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-30 23:00:00,2024-04-30 23:15:00,1714521600,41,144,0.0,1.13,8802.42,7975.41,-959.78,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714522500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-30 23:15:00,2024-04-30 23:30:00,1714522500,41,142.12,0.0,1.88,8802.67,7975.41,-960.03,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714523400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-30 23:30:00,2024-04-30 23:45:00,1714523400,41,140.62,0.0,1.5,8802.92,7975.41,-960.28,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714524300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-30 23:45:00,2024-05-01 00:00:00,1714524300,41,139.12,0.0,1.13,8803.17,7975.41,-960.53,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714525200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-01 00:00:00,2024-05-01 00:15:00,1714525200,41,137.24,0.0,2.25,8803.42,7975.41,-960.78,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714526100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-01 00:15:00,2024-05-01 00:30:00,1714526100,41,135.36,0.0,1.50,8803.67,7975.41,-961.03,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714527000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-01 00:30:00,2024-05-01 00:45:00,1714527000,41,134.23,0.0,1.12,8803.91,7975.41,-961.27,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714527900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-01 00:45:00,2024-05-01 01:00:00,1714527900,41,133.1,0.0,1.50,8804.16,7975.41,-961.52,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714528800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-01 01:00:00,2024-05-01 01:15:00,1714528800,41,132.35,0.0,0.37,8804.41,7975.41,-961.77,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714529700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-01 01:15:00,2024-05-01 01:30:00,1714529700,41,130.09,0.0,2.26,8804.66,7975.41,-962.02,-639.81,0.0,0.0,0.0
