key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1711497600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-26 23:00:00,2024-03-26 23:15:00,1711497600,41,48.52,0.0,0.0,8459.32,7819.7,-616.68,-484.1,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711498500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-26 23:15:00,2024-03-26 23:30:00,1711498500,41,48.52,0.0,0.0,8459.32,7819.95,-616.68,-484.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711499400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-26 23:30:00,2024-03-26 23:45:00,1711499400,41,48.52,0.0,0.0,8459.32,7820.2,-616.68,-484.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711500300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-26 23:45:00,2024-03-27 00:00:00,1711500300,41,48.52,0.0,0.0,8459.32,7820.45,-616.68,-484.85,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711501200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 00:00:00,2024-03-27 00:15:00,1711501200,41,48.52,0.0,0.0,8459.32,7820.7,-616.68,-485.1,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711502100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 00:15:00,2024-03-27 00:30:00,1711502100,41,48.52,0.0,0.0,8459.32,7820.95,-616.68,-485.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711503000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 00:30:00,2024-03-27 00:45:00,1711503000,41,48.52,0.0,0.0,8459.32,7821.2,-616.68,-485.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711503900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 00:45:00,2024-03-27 01:00:00,1711503900,41,48.52,0.0,0.0,8459.32,7821.45,-616.68,-485.85,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711504800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 01:00:00,2024-03-27 01:15:00,1711504800,41,48.52,0.0,0.0,8459.32,7821.7,-616.68,-486.1,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711505700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 01:15:00,2024-03-27 01:30:00,1711505700,41,48.52,0.0,0.0,8459.32,7821.95,-616.68,-486.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711506600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 01:30:00,2024-03-27 01:45:00,1711506600,41,48.52,0.0,0.0,8459.32,7822.2,-616.68,-486.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711507500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 01:45:00,2024-03-27 02:00:00,1711507500,41,48.52,0.0,0.0,8459.32,7822.45,-616.68,-486.85,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711508400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 02:00:00,2024-03-27 02:15:00,1711508400,41,48.52,0.0,0.0,8459.32,7822.7,-616.68,-487.1,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711509300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 02:15:00,2024-03-27 02:30:00,1711509300,41,48.52,0.0,0.0,8459.32,7822.95,-616.68,-487.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711510200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 02:30:00,2024-03-27 02:45:00,1711510200,43.18,48.52,0.72,0.0,8459.32,7823.2,-616.68,-487.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711511100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 02:45:00,2024-03-27 03:00:00,1711511100,42.81,48.52,0.37,0.0,8459.32,7823.45,-616.68,-487.85,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711512000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 03:00:00,2024-03-27 03:15:00,1711512000,42.81,48.52,0.0,0.0,8459.32,7823.7,-616.68,-488.1,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711512900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 03:15:00,2024-03-27 03:30:00,1711512900,42.81,48.52,0.0,0.0,8459.32,7823.95,-616.68,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711513800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 03:30:00,2024-03-27 03:45:00,1711513800,42.81,48.52,0.0,0.0,8459.57,7823.95,-616.93,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711514700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 03:45:00,2024-03-27 04:00:00,1711514700,42.81,47.39,0.0,1.13,8459.8,7823.95,-617.16,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711515600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 04:00:00,2024-03-27 04:15:00,1711515600,42.81,45.51,0.0,1.88,8460.05,7823.95,-617.41,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711516500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 04:15:00,2024-03-27 04:30:00,1711516500,42.81,43.63,0.0,1.5,8460.3,7823.95,-617.66,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711517400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 04:30:00,2024-03-27 04:45:00,1711517400,42.81,89.87,0.0,0.75,8460.55,7823.95,-617.91,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711518300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 04:45:00,2024-03-27 05:00:00,1711518300,42.81,150.02,0.0,0.0,8460.8,7823.95,-618.16,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711519200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 05:00:00,2024-03-27 05:15:00,1711519200,42.81,149.64,0.0,0.75,8461.05,7823.95,-618.41,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711520100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 05:15:00,2024-03-27 05:30:00,1711520100,42.81,146.64,0.0,2.63,8461.3,7823.95,-618.66,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711521000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 05:30:00,2024-03-27 05:45:00,1711521000,42.81,144.76,0.0,1.88,8461.56,7823.95,-618.92,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711521900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 05:45:00,2024-03-27 06:00:00,1711521900,42.81,143.63,0.0,1.13,8461.8,7823.95,-619.16,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711522800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 06:00:00,2024-03-27 06:15:00,1711522800,42.81,141,0.0,2.25,8462.06,7823.95,-619.42,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711523700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 06:15:00,2024-03-27 06:30:00,1711523700,42.81,138.36,0.0,2.63,8462.3,7823.95,-619.66,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711524600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 06:30:00,2024-03-27 06:45:00,1711524600,42.81,136.86,0.0,1.88,8462.56,7823.95,-619.92,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711525500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 06:45:00,2024-03-27 07:00:00,1711525500,43.9,134.98,0.0,2.26,8462.81,7823.95,-620.17,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711526400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 07:00:00,2024-03-27 07:15:00,1711526400,43.9,131.97,0.0,3.01,8463.06,7823.95,-620.42,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711527300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 07:15:00,2024-03-27 07:30:00,1711527300,43.9,130.47,0.0,1.5,8463.31,7823.95,-620.67,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711528200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 07:30:00,2024-03-27 07:45:00,1711528200,43.9,128.21,0.0,2.26,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711529100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 07:45:00,2024-03-27 08:00:00,1711529100,43.9,128.21,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711530000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 08:00:00,2024-03-27 08:15:00,1711530000,43.9,128.21,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711530900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 08:15:00,2024-03-27 08:30:00,1711530900,43.9,128.21,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711531800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 08:30:00,2024-03-27 08:45:00,1711531800,43.9,128.21,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711532700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 08:45:00,2024-03-27 09:00:00,1711532700,43.9,128.21,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711533600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 09:00:00,2024-03-27 09:15:00,1711533600,125.1,200.77,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711534500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 09:15:00,2024-03-27 09:30:00,1711534500,244,203.4,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711535400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 09:30:00,2024-03-27 09:45:00,1711535400,244,203.4,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711536300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 09:45:00,2024-03-27 10:00:00,1711536300,244,203.4,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711537200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 10:00:00,2024-03-27 10:15:00,1711537200,244,203.4,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711538100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 10:15:00,2024-03-27 10:30:00,1711538100,244,203.4,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711539000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 10:30:00,2024-03-27 10:45:00,1711539000,244,203.4,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711539900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 10:45:00,2024-03-27 11:00:00,1711539900,244,203.4,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711540800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-27 11:00:00,2024-03-27 11:15:00,1711540800,244,203.4,0.0,0.0,8463.46,7823.95,-620.82,-488.35,0.0,0.0,0.0
