key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1713830400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 23:00:00,2024-04-22 23:15:00,1713830400,143.59,72.58,0.0,2.25,5.05,0,7837.59,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713831300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 23:15:00,2024-04-22 23:30:00,1713831300,143.59,72.58,0.0,0.0,5.3,0,7837.34,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713832200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 23:30:00,2024-04-22 23:45:00,1713832200,143.59,71.07,0.0,1.50,5.55,0,7837.09,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713833100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 23:45:00,2024-04-23 00:00:00,1713833100,143.59,69.57,0.0,1.5,5.8,0,7836.84,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713834000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 00:00:00,2024-04-23 00:15:00,1713834000,143.59,67.69,0.0,1.5,6.05,0,7836.59,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713834900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 00:15:00,2024-04-23 00:30:00,1713834900,143.59,66.56,0.0,1.50,6.3,0,7836.34,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713835800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 00:30:00,2024-04-23 00:45:00,1713835800,143.59,65.06,0.0,1.5,6.55,0,7836.09,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713836700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 00:45:00,2024-04-23 01:00:00,1713836700,143.59,63.56,0.0,1.5,6.8,0,7835.84,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713837600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 01:00:00,2024-04-23 01:15:00,1713837600,143.59,62.43,0.0,1.13,7.05,0,7835.59,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713838500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 01:15:00,2024-04-23 01:30:00,1713838500,143.59,60.55,0.0,1.88,7.3,0,7835.34,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713839400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 01:30:00,2024-04-23 01:45:00,1713839400,143.59,59.04,0.0,1.50,7.55,0,7835.09,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713840300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 01:45:00,2024-04-23 02:00:00,1713840300,143.59,57.54,0.0,1.5,7.8,0,7834.84,7335.6,0.0,0.0,0.0
