key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1713916800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 23:00:00,2024-04-23 23:15:00,1713916800,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713917700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 23:15:00,2024-04-23 23:30:00,1713917700,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713918600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 23:30:00,2024-04-23 23:45:00,1713918600,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713919500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-23 23:45:00,2024-04-24 00:00:00,1713919500,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.167,0.0,0.0
TARABA_DG1_And_DG2_1713920400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-24 00:00:00,2024-04-24 00:15:00,1713920400,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.911,0.0,0.0
TARABA_DG1_And_DG2_1713921300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-24 00:15:00,2024-04-24 00:30:00,1713921300,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713922200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-24 00:30:00,2024-04-24 00:45:00,1713922200,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713923100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-24 00:45:00,2024-04-24 01:00:00,1713923100,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.75,0.0,0.0
TARABA_DG1_And_DG2_1713924000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-24 01:00:00,2024-04-24 01:15:00,1713924000,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713924900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-24 01:15:00,2024-04-24 01:30:00,1713924900,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713925800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-24 01:30:00,2024-04-24 01:45:00,1713925800,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713926700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-24 01:45:00,2024-04-24 02:00:00,1713926700,133.8,41,0.0,0.0,8713.24,7950.86,-870.60,-615.26,0.0,0.0,0.0
