key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1712534400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-07 23:00:00,2024-04-07 23:15:00,1712534400,48.98,150.39,0.0,1.13,8591.59,7904.92,-748.95,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712535300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-07 23:15:00,2024-04-07 23:30:00,1712535300,48.98,147.76,0.0,3.01,8591.84,7904.92,-749.20,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712536200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-07 23:30:00,2024-04-07 23:45:00,1712536200,48.98,147.39,0.0,0.37,8592.09,7904.92,-749.45,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712537100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-07 23:45:00,2024-04-08 00:00:00,1712537100,48.98,145.51,0.0,1.88,8592.34,7904.92,-749.70,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712538000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 00:00:00,2024-04-08 00:15:00,1712538000,48.98,143.63,0.0,1.88,8592.59,7904.92,-749.95,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712538900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 00:15:00,2024-04-08 00:30:00,1712538900,48.98,141.75,0.0,1.88,8592.84,7904.92,-750.20,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712539800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 00:30:00,2024-04-08 00:45:00,1712539800,48.98,140.62,0.0,1.13,8593.09,7904.92,-750.45,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712540700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 00:45:00,2024-04-08 01:00:00,1712540700,48.98,138.74,0.0,1.88,8593.36,7904.92,-750.72,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712541600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 01:00:00,2024-04-08 01:15:00,1712541600,48.98,137.24,0.0,1.5,8593.61,7904.92,-750.97,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712542500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 01:15:00,2024-04-08 01:30:00,1712542500,48.98,136.49,0.0,0.38,8593.86,7904.92,-751.22,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712543400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 01:30:00,2024-04-08 01:45:00,1712543400,48.98,134.23,0.0,2.63,8594.11,7904.92,-751.47,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712544300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 01:45:00,2024-04-08 02:00:00,1712544300,48.98,131.97,0.0,1.88,8594.36,7904.92,-751.72,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712545200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 02:00:00,2024-04-08 02:15:00,1712545200,48.98,131.22,0.0,1.13,8594.61,7904.92,-751.97,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712546100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 02:15:00,2024-04-08 02:30:00,1712546100,48.98,129.34,0.0,1.88,8594.86,7904.92,-752.22,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712547000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 02:30:00,2024-04-08 02:45:00,1712547000,48.98,127.84,0.0,1.5,8595.11,7904.92,-752.47,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712547900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 02:45:00,2024-04-08 03:00:00,1712547900,48.98,125.96,0.0,1.88,8595.36,7904.92,-752.72,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712548800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 03:00:00,2024-04-08 03:15:00,1712548800,48.98,124.46,0.0,1.5,8595.61,7904.92,-752.97,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712549700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 03:15:00,2024-04-08 03:30:00,1712549700,48.98,122.95,0.0,1.50,8595.86,7904.92,-753.22,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712550600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 03:30:00,2024-04-08 03:45:00,1712550600,48.98,121.45,0.0,1.5,8596.11,7904.92,-753.47,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712551500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 03:45:00,2024-04-08 04:00:00,1712551500,48.98,119.94,0.0,1.50,8596.36,7904.92,-753.72,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712552400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 04:00:00,2024-04-08 04:15:00,1712552400,48.98,119.19,0.0,0.75,8596.38,7904.92,-753.74,-569.32,0.0,0.0,0.0
TARABA_DG1_And_DG2_1712553300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-08 04:15:00,2024-04-08 04:30:00,1712553300,48.98,119.19,0.0,0.0,8596.38,7904.92,-753.74,-569.32,0.0,0.0,0.0
