key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_DG1_And_DG2_1706659200_GEN-00980B76_GRID-00980A9C,2024-01-30 23:00:00,2024-01-30 23:15:00,1706659200,56,29.4,0.0,0.64,15539.63,14282.12,-15524.63,-14023.83,0.307,0.0
CALABAR_DG1_And_DG2_1706660100_GEN-00980B76_GRID-00980A9C,2024-01-30 23:15:00,2024-01-30 23:30:00,1706660100,56,28.84,0.0,0.47,15539.63,14282.37,-15524.63,-14024.08,0.292,0.008
CALABAR_DG1_And_DG2_1706661000_GEN-00980B76_GRID-00980A9C,2024-01-30 23:30:00,2024-01-30 23:45:00,1706661000,56,28.28,0.0,0.64,15539.63,14282.62,-15524.63,-14024.33,0.292,0.0
CALABAR_DG1_And_DG2_1706661900_GEN-00980B76_GRID-00980A9C,2024-01-30 23:45:00,2024-01-31 00:00:00,1706661900,56,27.53,0.0,0.74,15539.63,14282.87,-15524.63,-14024.58,0.296,0.0
CALABAR_DG1_And_DG2_1706662800_GEN-00980B76_GRID-00980A9C,2024-01-31 00:00:00,2024-01-31 00:15:00,1706662800,56,26.97,0.0,0.45,15539.63,14283.12,-15524.63,-14024.83,0.287,0.013
CALABAR_DG1_And_DG2_1706663700_GEN-00980B76_GRID-00980A9C,2024-01-31 00:15:00,2024-01-31 00:30:00,1706663700,56,26.41,0.0,0.65,15539.63,14283.37,-15524.63,-14025.08,0.291,0.015
CALABAR_DG1_And_DG2_1706664600_GEN-00980B76_GRID-00980A9C,2024-01-31 00:30:00,2024-01-31 00:45:00,1706664600,56,25.67,0.0,0.73,15539.63,14283.62,-15524.63,-14025.33,0.296,0.0
CALABAR_DG1_And_DG2_1706665500_GEN-00980B76_GRID-00980A9C,2024-01-31 00:45:00,2024-01-31 01:00:00,1706665500,56,25.11,0.0,0.47,15539.63,14283.87,-15524.63,-14025.58,0.282,0.0
CALABAR_DG1_And_DG2_1706666400_GEN-00980B76_GRID-00980A9C,2024-01-31 01:00:00,2024-01-31 01:15:00,1706666400,56,24.55,0.0,0.64,15539.63,14284.12,-15524.63,-14025.83,0.283,0.0
CALABAR_DG1_And_DG2_1706667300_GEN-00980B76_GRID-00980A9C,2024-01-31 01:15:00,2024-01-31 01:30:00,1706667300,56,23.8,0.0,0.74,15539.63,14284.37,-15524.63,-14026.08,0.245,0.0
CALABAR_DG1_And_DG2_1706668200_GEN-00980B76_GRID-00980A9C,2024-01-31 01:30:00,2024-01-31 01:45:00,1706668200,56,23.43,0.0,0.37,15539.63,14284.62,-15524.63,-14026.33,0.085,0.0
CALABAR_DG1_And_DG2_1706669100_GEN-00980B76_GRID-00980A9C,2024-01-31 01:45:00,2024-01-31 02:00:00,1706669100,56,22.68,0.0,0.74,15539.63,14284.87,-15524.63,-14026.58,0.089,0.0
CALABAR_DG1_And_DG2_1706670000_GEN-00980B76_GRID-00980A9C,2024-01-31 02:00:00,2024-01-31 02:15:00,1706670000,56,22.31,0.0,0.37,15539.63,14285.12,-15524.63,-14026.83,0.092,0.0
CALABAR_DG1_And_DG2_1706670900_GEN-00980B76_GRID-00980A9C,2024-01-31 02:15:00,2024-01-31 02:30:00,1706670900,56,21.84,0.0,0.37,15539.63,14285.37,-15524.63,-14027.08,0.085,0.001
CALABAR_DG1_And_DG2_1706671800_GEN-00980B76_GRID-00980A9C,2024-01-31 02:30:00,2024-01-31 02:45:00,1706671800,56,21.19,0.0,0.74,15539.63,14285.62,-15524.63,-14027.33,0.098,0.0
CALABAR_DG1_And_DG2_1706672700_GEN-00980B76_GRID-00980A9C,2024-01-31 02:45:00,2024-01-31 03:00:00,1706672700,56,20.63,0.0,0.47,15539.63,14285.87,-15524.63,-14027.58,0.102,0.0
CALABAR_DG1_And_DG2_1706673600_GEN-00980B76_GRID-00980A9C,2024-01-31 03:00:00,2024-01-31 03:15:00,1706673600,56,20.07,0.0,0.64,15539.63,14286.12,-15524.63,-14027.83,0.085,0.0
CALABAR_DG1_And_DG2_1706674500_GEN-00980B76_GRID-00980A9C,2024-01-31 03:15:00,2024-01-31 03:30:00,1706674500,56,19.61,0.0,0.37,15539.63,14286.37,-15524.63,-14028.08,0.111,0.003
CALABAR_DG1_And_DG2_1706675400_GEN-00980B76_GRID-00980A9C,2024-01-31 03:30:00,2024-01-31 03:45:00,1706675400,56,18.95,0.0,0.74,15539.63,14286.62,-15524.63,-14028.33,0.108,0.018
CALABAR_DG1_And_DG2_1706676300_GEN-00980B76_GRID-00980A9C,2024-01-31 03:45:00,2024-01-31 04:00:00,1706676300,56,18.58,0.0,0.37,15539.63,14286.87,-15524.63,-14028.58,0.205,0.025
CALABAR_DG1_And_DG2_1706677200_GEN-00980B76_GRID-00980A9C,2024-01-31 04:00:00,2024-01-31 04:15:00,1706677200,56,17.83,0.0,0.74,15539.63,14287.12,-15524.63,-14028.83,0.187,0.0
CALABAR_DG1_And_DG2_1706678100_GEN-00980B76_GRID-00980A9C,2024-01-31 04:15:00,2024-01-31 04:30:00,1706678100,56,17.37,0.0,0.37,15539.63,14287.38,-15524.63,-14029.09,0.087,0.0
CALABAR_DG1_And_DG2_1706679000_GEN-00980B76_GRID-00980A9C,2024-01-31 04:30:00,2024-01-31 04:45:00,1706679000,56,16.71,0.0,0.64,15539.63,14287.63,-15524.63,-14029.34,0.063,0.0
CALABAR_DG1_And_DG2_1706679900_GEN-00980B76_GRID-00980A9C,2024-01-31 04:45:00,2024-01-31 05:00:00,1706679900,56,16.34,0.0,0.47,15539.63,14287.88,-15524.63,-14029.59,0.064,0.0
CALABAR_DG1_And_DG2_1706680800_GEN-00980B76_GRID-00980A9C,2024-01-31 05:00:00,2024-01-31 05:15:00,1706680800,56,15.88,0.0,0.37,15539.63,14288.13,-15524.63,-14029.84,0.056,0.0
CALABAR_DG1_And_DG2_1706681700_GEN-00980B76_GRID-00980A9C,2024-01-31 05:15:00,2024-01-31 05:30:00,1706681700,56,15.22,0.0,0.64,15539.63,14288.37,-15524.63,-14030.08,0.148,0.0
CALABAR_DG1_And_DG2_1706682600_GEN-00980B76_GRID-00980A9C,2024-01-31 05:30:00,2024-01-31 05:45:00,1706682600,56,15.22,0.0,0.1,15539.77,14288.49,-15524.77,-14030.20,0.169,0.0
CALABAR_DG1_And_DG2_1706683500_GEN-00980B76_GRID-00980A9C,2024-01-31 05:45:00,2024-01-31 06:00:00,1706683500,56,48.79,0.0,0.0,15540.02,14288.49,-15525.02,-14030.20,0.608,0.0
CALABAR_DG1_And_DG2_1706684400_GEN-00980B76_GRID-00980A9C,2024-01-31 06:00:00,2024-01-31 06:15:00,1706684400,56,48.79,0.0,0.0,15540.27,14288.49,-15525.27,-14030.20,0.818,0.0
CALABAR_DG1_And_DG2_1706685300_GEN-00980B76_GRID-00980A9C,2024-01-31 06:15:00,2024-01-31 06:30:00,1706685300,56,48.79,0.0,0.0,15540.52,14288.49,-15525.52,-14030.20,1.266,0.0
CALABAR_DG1_And_DG2_1706686200_GEN-00980B76_GRID-00980A9C,2024-01-31 06:30:00,2024-01-31 06:45:00,1706686200,56,48.79,0.0,0.0,15540.77,14288.49,-15525.77,-14030.20,1.435,0.0
CALABAR_DG1_And_DG2_1706687100_GEN-00980B76_GRID-00980A9C,2024-01-31 06:45:00,2024-01-31 07:00:00,1706687100,56,48.79,0.0,0.0,15541.02,14288.49,-15526.02,-14030.20,1.703,0.0
CALABAR_DG1_And_DG2_1706688000_GEN-00980B76_GRID-00980A9C,2024-01-31 07:00:00,2024-01-31 07:15:00,1706688000,56,48.79,0.0,0.0,15541.27,14288.49,-15526.27,-14030.20,1.598,0.0
CALABAR_DG1_And_DG2_1706688900_GEN-00980B76_GRID-00980A9C,2024-01-31 07:15:00,2024-01-31 07:30:00,1706688900,56,48.79,0.0,0.0,15541.52,14288.49,-15526.52,-14030.20,1.852,0.0
CALABAR_DG1_And_DG2_1706689800_GEN-00980B76_GRID-00980A9C,2024-01-31 07:30:00,2024-01-31 07:45:00,1706689800,56,48.79,0.0,0.0,15541.77,14288.49,-15526.77,-14030.20,1.953,0.0
CALABAR_DG1_And_DG2_1706690700_GEN-00980B76_GRID-00980A9C,2024-01-31 07:45:00,2024-01-31 08:00:00,1706690700,56,48.79,0.0,0.0,15542.02,14288.49,-15527.02,-14030.20,1.984,0.0
CALABAR_DG1_And_DG2_1706691600_GEN-00980B76_GRID-00980A9C,2024-01-31 08:00:00,2024-01-31 08:15:00,1706691600,56,48.79,0.0,0.0,15542.27,14288.49,-15527.27,-14030.20,1.952,0.0
CALABAR_DG1_And_DG2_1706692500_GEN-00980B76_GRID-00980A9C,2024-01-31 08:15:00,2024-01-31 08:30:00,1706692500,56,48.79,0.0,0.0,15542.52,14288.49,-15527.52,-14030.20,2.083,0.0
CALABAR_DG1_And_DG2_1706693400_GEN-00980B76_GRID-00980A9C,2024-01-31 08:30:00,2024-01-31 08:45:00,1706693400,56,48.79,0.0,0.0,15542.79,14288.49,-15527.79,-14030.20,1.834,0.0
CALABAR_DG1_And_DG2_1706694300_GEN-00980B76_GRID-00980A9C,2024-01-31 08:45:00,2024-01-31 09:00:00,1706694300,56,48.79,0.0,0.0,15543.02,14288.49,-15528.02,-14030.20,1.902,0.0
CALABAR_DG1_And_DG2_1706695200_GEN-00980B76_GRID-00980A9C,2024-01-31 09:00:00,2024-01-31 09:15:00,1706695200,56,48.79,0.0,0.0,15543.12,14288.57,-15528.12,-14030.28,1.882,0.0
CALABAR_DG1_And_DG2_1706696100_GEN-00980B76_GRID-00980A9C,2024-01-31 09:15:00,2024-01-31 09:30:00,1706696100,56,47.67,0.0,1.11,15543.12,14288.82,-15528.12,-14030.53,1.35,0.0
CALABAR_DG1_And_DG2_1706697000_GEN-00980B76_GRID-00980A9C,2024-01-31 09:30:00,2024-01-31 09:45:00,1706697000,56,46.56,0.0,1.01,15543.12,14289.07,-15528.12,-14030.78,1.386,0.0
CALABAR_DG1_And_DG2_1706697900_GEN-00980B76_GRID-00980A9C,2024-01-31 09:45:00,2024-01-31 10:00:00,1706697900,56,45.53,0.0,1.02,15543.12,14289.32,-15528.12,-14031.03,1.404,0.0
CALABAR_DG1_And_DG2_1706698800_GEN-00980B76_GRID-00980A9C,2024-01-31 10:00:00,2024-01-31 10:15:00,1706698800,56,44.5,0.0,1.01,15543.12,14289.57,-15528.12,-14031.28,1.393,0.0
CALABAR_DG1_And_DG2_1706699700_GEN-00980B76_GRID-00980A9C,2024-01-31 10:15:00,2024-01-31 10:30:00,1706699700,56,43.2,0.0,1.31,15543.12,14289.82,-15528.12,-14031.53,1.555,0.0
CALABAR_DG1_And_DG2_1706700600_GEN-00980B76_GRID-00980A9C,2024-01-31 10:30:00,2024-01-31 10:45:00,1706700600,56,42.08,0.0,1.12,15543.12,14290.07,-15528.12,-14031.78,1.546,0.0
CALABAR_DG1_And_DG2_1706701500_GEN-00980B76_GRID-00980A9C,2024-01-31 10:45:00,2024-01-31 11:00:00,1706701500,56,41.15,0.0,1.01,15543.12,14290.31,-15528.12,-14032.02,1.521,0.0
CALABAR_DG1_And_DG2_1706702400_GEN-00980B76_GRID-00980A9C,2024-01-31 11:00:00,2024-01-31 11:15:00,1706702400,56,40.59,0.0,0.55,15543.12,14290.4,-15528.12,-14032.11,0.953,0.0
CALABAR_DG1_And_DG2_1706703300_GEN-00980B76_GRID-00980A9C,2024-01-31 11:15:00,2024-01-31 11:30:00,1706703300,56,40.59,0.0,0.0,15543.12,14290.4,-15528.12,-14032.11,0.0,0.0
CALABAR_DG1_And_DG2_1706704200_GEN-00980B76_GRID-00980A9C,2024-01-31 11:30:00,2024-01-31 11:45:00,1706704200,56,40.59,0.0,0.0,15543.12,14290.4,-15528.12,-14032.11,0.0,0.0
CALABAR_DG1_And_DG2_1706705100_GEN-00980B76_GRID-00980A9C,2024-01-31 11:45:00,2024-01-31 12:00:00,1706705100,56,40.59,0.0,0.0,15543.12,14290.4,-15528.12,-14032.11,0.0,0.0
CALABAR_DG1_And_DG2_1706706000_GEN-00980B76_GRID-00980A9C,2024-01-31 12:00:00,2024-01-31 12:15:00,1706706000,56,40.59,0.0,0.0,15543.12,14290.4,-15528.12,-14032.11,0.0,0.0
CALABAR_DG1_And_DG2_1706706900_GEN-00980B76_GRID-00980A9C,2024-01-31 12:15:00,2024-01-31 12:30:00,1706706900,56,40.59,0.0,0.0,15543.12,14290.4,-15528.12,-14032.11,0.0,0.0
CALABAR_DG1_And_DG2_1706707800_GEN-00980B76_GRID-00980A9C,2024-01-31 12:30:00,2024-01-31 12:45:00,1706707800,56,40.59,0.0,0.0,15543.12,14290.4,-15528.12,-14032.11,0.0,0.0
CALABAR_DG1_And_DG2_1706708700_GEN-00980B76_GRID-00980A9C,2024-01-31 12:45:00,2024-01-31 13:00:00,1706708700,56,40.59,0.0,0.0,15543.12,14290.4,-15528.12,-14032.11,0.0,0.0
CALABAR_DG1_And_DG2_1706709600_GEN-00980B76_GRID-00980A9C,2024-01-31 13:00:00,2024-01-31 13:15:00,1706709600,56,40.49,0.0,0.0,15543.12,14290.43,-15528.12,-14032.14,0.038,0.0
CALABAR_DG1_And_DG2_1706710500_GEN-00980B76_GRID-00980A9C,2024-01-31 13:15:00,2024-01-31 13:30:00,1706710500,56,39.47,0.0,1.02,15543.12,14290.68,-15528.12,-14032.39,0.878,0.0
CALABAR_DG1_And_DG2_1706711400_GEN-00980B76_GRID-00980A9C,2024-01-31 13:30:00,2024-01-31 13:45:00,1706711400,56,38.82,0.0,0.64,15543.12,14290.93,-15528.12,-14032.64,0.465,0.0
CALABAR_DG1_And_DG2_1706712300_GEN-00980B76_GRID-00980A9C,2024-01-31 13:45:00,2024-01-31 14:00:00,1706712300,56,38.26,0.0,0.64,15543.12,14291.18,-15528.12,-14032.89,0.15,0.0
CALABAR_DG1_And_DG2_1706713200_GEN-00980B76_GRID-00980A9C,2024-01-31 14:00:00,2024-01-31 14:15:00,1706713200,56,37.6,0.0,0.65,15543.12,14291.4,-15528.12,-14033.11,0.0,0.0
CALABAR_DG1_And_DG2_1706714100_GEN-00980B76_GRID-00980A9C,2024-01-31 14:15:00,2024-01-31 14:30:00,1706714100,56,37.6,0.0,0.0,15543.12,14291.4,-15528.12,-14033.11,0.0,0.0
CALABAR_DG1_And_DG2_1706715000_GEN-00980B76_GRID-00980A9C,2024-01-31 14:30:00,2024-01-31 14:45:00,1706715000,56,37.6,0.0,0.0,15543.12,14291.4,-15528.12,-14033.11,0.0,0.0
CALABAR_DG1_And_DG2_1706715900_GEN-00980B76_GRID-00980A9C,2024-01-31 14:45:00,2024-01-31 15:00:00,1706715900,56,37.6,0.0,0.0,15543.12,14291.4,-15528.12,-14033.11,0.0,0.0
CALABAR_DG1_And_DG2_1706716800_GEN-00980B76_GRID-00980A9C,2024-01-31 15:00:00,2024-01-31 15:15:00,1706716800,56,37.6,0.0,0.0,15543.12,14291.4,-15528.12,-14033.11,0.0,0.0
CALABAR_DG1_And_DG2_1706717700_GEN-00980B76_GRID-00980A9C,2024-01-31 15:15:00,2024-01-31 15:30:00,1706717700,56,45.81,0.0,0.51,15543.12,14291.65,-15528.12,-14033.36,0.315,0.0
CALABAR_DG1_And_DG2_1706718600_GEN-00980B76_GRID-00980A9C,2024-01-31 15:30:00,2024-01-31 15:45:00,1706718600,56,45.34,0.0,0.42,15543.12,14291.9,-15528.12,-14033.61,0.192,0.0
CALABAR_DG1_And_DG2_1706719500_GEN-00980B76_GRID-00980A9C,2024-01-31 15:45:00,2024-01-31 16:00:00,1706719500,56,44.69,0.0,0.74,15543.12,14292.15,-15528.12,-14033.86,0.179,0.0
CALABAR_DG1_And_DG2_1706720400_GEN-00980B76_GRID-00980A9C,2024-01-31 16:00:00,2024-01-31 16:15:00,1706720400,56,44.32,0.0,0.37,15543.12,14292.4,-15528.12,-14034.11,0.162,0.0
CALABAR_DG1_And_DG2_1706721300_GEN-00980B76_GRID-00980A9C,2024-01-31 16:15:00,2024-01-31 16:30:00,1706721300,56,43.57,0.0,0.74,15543.21,14292.6,-15528.21,-14034.31,0.156,0.0
CALABAR_DG1_And_DG2_1706722200_GEN-00980B76_GRID-00980A9C,2024-01-31 16:30:00,2024-01-31 16:45:00,1706722200,56,43.57,0.0,0.0,15543.46,14292.6,-15528.46,-14034.31,0.198,0.0
CALABAR_DG1_And_DG2_1706723100_GEN-00980B76_GRID-00980A9C,2024-01-31 16:45:00,2024-01-31 17:00:00,1706723100,56,43.57,0.0,0.0,15543.71,14292.6,-15528.71,-14034.31,0.398,0.0
CALABAR_DG1_And_DG2_1706724000_GEN-00980B76_GRID-00980A9C,2024-01-31 17:00:00,2024-01-31 17:15:00,1706724000,56,43.57,0.0,0.0,15543.94,14292.6,-15528.94,-14034.31,0.42,0.0
CALABAR_DG1_And_DG2_1706724900_GEN-00980B76_GRID-00980A9C,2024-01-31 17:15:00,2024-01-31 17:30:00,1706724900,56,43.2,0.0,0.37,15543.98,14292.82,-15528.98,-14034.53,0.208,0.0
