key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1715731200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 23:00:00,2024-05-14 23:15:00,1715731200,54.05,114.68,0.0,2.26,8985.33,7975.41,-1142.69,-639.81,2.143,1.604,0.158
TARABA_DG1_And_DG2_1715732100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 23:15:00,2024-05-14 23:30:00,1715732100,54.05,113.55,0.0,1.13,8985.58,7975.41,-1142.94,-639.81,2.162,1.406,0.158
TARABA_DG1_And_DG2_1715733000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 23:30:00,2024-05-14 23:45:00,1715733000,54.05,112.43,0.0,0.75,8985.83,7975.41,-1143.19,-639.81,2.121,1.234,0.138
TARABA_DG1_And_DG2_1715733900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-14 23:45:00,2024-05-15 00:00:00,1715733900,54.05,111.67,0.0,1.13,8986.08,7975.41,-1143.44,-639.81,2.1,1.539,0.158
TARABA_DG1_And_DG2_1715734800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-15 00:00:00,2024-05-15 00:15:00,1715734800,54.05,110.55,0.0,0.75,8986.33,7975.41,-1143.69,-639.81,2.152,1.284,0.144
TARABA_DG1_And_DG2_1715735700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-15 00:15:00,2024-05-15 00:30:00,1715735700,54.05,108.67,0.0,2.25,8986.58,7975.41,-1143.94,-639.81,2.16,1.55,0.158
TARABA_DG1_And_DG2_1715736600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-15 00:30:00,2024-05-15 00:45:00,1715736600,54.05,107.54,0.0,1.13,8986.83,7975.41,-1144.19,-639.81,2.029,1.47,0.158
TARABA_DG1_And_DG2_1715737500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-15 00:45:00,2024-05-15 01:00:00,1715737500,54.05,106.04,0.0,1.5,8987.08,7975.41,-1144.44,-639.81,1.561,1.435,0.158
TARABA_DG1_And_DG2_1715738400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-15 01:00:00,2024-05-15 01:15:00,1715738400,54.05,105.66,0.0,0.38,8987.33,7975.41,-1144.69,-639.81,2.164,1.297,0.158
TARABA_DG1_And_DG2_1715739300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-15 01:15:00,2024-05-15 01:30:00,1715739300,54.05,104.16,0.0,1.5,8987.58,7975.41,-1144.94,-639.81,2.155,1.21,0.158
TARABA_DG1_And_DG2_1715740200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-15 01:30:00,2024-05-15 01:45:00,1715740200,54.05,102.65,0.0,1.50,8987.83,7975.41,-1145.19,-639.81,2.162,1.211,0.158
