key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1714348800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-28 23:00:00,2024-04-28 23:15:00,1714348800,41,153.03,0.0,1.88,8761.52,7975.41,-918.88,-639.81,1.535,2.389,0.099
TARABA_DG1_And_DG2_1714349700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-28 23:15:00,2024-04-28 23:30:00,1714349700,41,151.15,0.0,1.13,8761.77,7975.41,-919.13,-639.81,1.532,2.34,0.099
TARABA_DG1_And_DG2_1714350600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-28 23:30:00,2024-04-28 23:45:00,1714350600,41,150.39,0.0,1.50,8762.02,7975.41,-919.38,-639.81,1.533,2.225,0.099
TARABA_DG1_And_DG2_1714351500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-28 23:45:00,2024-04-29 00:00:00,1714351500,41,148.14,0.0,2.25,8762.27,7975.41,-919.63,-639.81,1.519,2.267,0.099
TARABA_DG1_And_DG2_1714352400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 00:00:00,2024-04-29 00:15:00,1714352400,41,147.01,0.0,1.13,8762.52,7975.41,-919.88,-639.81,1.506,2.442,0.099
TARABA_DG1_And_DG2_1714353300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 00:15:00,2024-04-29 00:30:00,1714353300,41,144.38,0.0,2.63,8762.77,7975.41,-920.13,-639.81,1.527,2.4,0.099
TARABA_DG1_And_DG2_1714354200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 00:30:00,2024-04-29 00:45:00,1714354200,41,144,0.0,0.38,8763.02,7975.41,-920.38,-639.81,1.526,2.461,0.099
TARABA_DG1_And_DG2_1714355100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 00:45:00,2024-04-29 01:00:00,1714355100,41,143.63,0.0,0.37,8763.27,7975.41,-920.63,-639.81,1.531,2.397,0.099
TARABA_DG1_And_DG2_1714356000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 01:00:00,2024-04-29 01:15:00,1714356000,41,141.37,0.0,2.26,8763.52,7975.41,-920.88,-639.81,1.528,2.367,0.099
TARABA_DG1_And_DG2_1714356900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 01:15:00,2024-04-29 01:30:00,1714356900,41,139.12,0.0,2.25,8763.77,7975.41,-921.13,-639.81,1.508,2.372,0.099
TARABA_DG1_And_DG2_1714357800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 01:30:00,2024-04-29 01:45:00,1714357800,41,138.36,0.0,0.76,8764.02,7975.41,-921.38,-639.81,1.51,2.365,0.099
TARABA_DG1_And_DG2_1714358700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 01:45:00,2024-04-29 02:00:00,1714358700,41,136.49,0.0,1.87,8764.27,7975.41,-921.63,-639.81,1.534,2.392,0.099
TARABA_DG1_And_DG2_1714359600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 02:00:00,2024-04-29 02:15:00,1714359600,41,136.11,0.0,0.38,8764.52,7975.41,-921.88,-639.81,1.534,2.307,0.099
TARABA_DG1_And_DG2_1714360500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 02:15:00,2024-04-29 02:30:00,1714360500,41,133.85,0.0,2.26,8764.77,7975.41,-922.13,-639.81,1.535,2.271,0.099
TARABA_DG1_And_DG2_1714361400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 02:30:00,2024-04-29 02:45:00,1714361400,41,132.35,0.0,1.5,8765.02,7975.41,-922.38,-639.81,1.535,2.298,0.099
TARABA_DG1_And_DG2_1714362300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 02:45:00,2024-04-29 03:00:00,1714362300,41,131.22,0.0,1.13,8765.27,7975.41,-922.63,-639.81,1.536,2.272,0.099
TARABA_DG1_And_DG2_1714363200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 03:00:00,2024-04-29 03:15:00,1714363200,41,130.09,0.0,1.13,8765.52,7975.41,-922.88,-639.81,1.536,2.293,0.099
TARABA_DG1_And_DG2_1714364100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 03:15:00,2024-04-29 03:30:00,1714364100,41,128.21,0.0,1.5,8765.77,7975.41,-923.13,-639.81,1.531,2.245,0.099
TARABA_DG1_And_DG2_1714365000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 03:30:00,2024-04-29 03:45:00,1714365000,41,127.09,0.0,1.5,8766.02,7975.41,-923.38,-639.81,1.536,2.2,0.099
TARABA_DG1_And_DG2_1714365900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 03:45:00,2024-04-29 04:00:00,1714365900,41,125.58,0.0,0.75,8766.27,7975.41,-923.63,-639.81,1.526,2.24,0.099
TARABA_DG1_And_DG2_1714366800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 04:00:00,2024-04-29 04:15:00,1714366800,41,123.7,0.0,2.26,8766.52,7975.41,-923.88,-639.81,1.515,2.237,0.099
TARABA_DG1_And_DG2_1714367700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 04:15:00,2024-04-29 04:30:00,1714367700,41,123.33,0.0,0.75,8766.77,7975.41,-924.13,-639.81,1.496,1.999,0.099
TARABA_DG1_And_DG2_1714368600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 04:30:00,2024-04-29 04:45:00,1714368600,41,121.45,0.0,1.88,8767.02,7975.41,-924.38,-639.81,1.5,1.986,0.099
TARABA_DG1_And_DG2_1714369500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 04:45:00,2024-04-29 05:00:00,1714369500,41,120.7,0.0,0.75,8767.27,7975.41,-924.63,-639.81,1.497,2.144,0.099
TARABA_DG1_And_DG2_1714370400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 05:00:00,2024-04-29 05:15:00,1714370400,41,118.06,0.0,2.63,8767.52,7975.41,-924.88,-639.81,1.505,2.363,0.099
TARABA_DG1_And_DG2_1714371300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 05:15:00,2024-04-29 05:30:00,1714371300,41,116.56,0.0,1.5,8767.77,7975.41,-925.13,-639.81,1.433,2.476,0.099
TARABA_DG1_And_DG2_1714372200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 05:30:00,2024-04-29 05:45:00,1714372200,41,115.43,0.0,1.13,8768.02,7975.41,-925.38,-639.81,1.364,2.875,0.099
TARABA_DG1_And_DG2_1714373100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 05:45:00,2024-04-29 06:00:00,1714373100,41,113.93,0.0,1.5,8768.27,7975.41,-925.63,-639.81,1.424,2.849,0.099
TARABA_DG1_And_DG2_1714374000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 06:00:00,2024-04-29 06:15:00,1714374000,41,112.05,0.0,1.88,8768.52,7975.41,-925.88,-639.81,1.464,3.081,0.099
TARABA_DG1_And_DG2_1714374900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 06:15:00,2024-04-29 06:30:00,1714374900,41,110.92,0.0,1.13,8768.77,7975.41,-926.13,-639.81,1.461,3.3,0.099
TARABA_DG1_And_DG2_1714375800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 06:30:00,2024-04-29 06:45:00,1714375800,41,109.42,0.0,1.13,8769.02,7975.41,-926.38,-639.81,1.574,3.366,0.099
TARABA_DG1_And_DG2_1714376700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 06:45:00,2024-04-29 07:00:00,1714376700,41,104.91,0.0,4.88,8769.21,7975.41,-926.57,-639.81,1.665,3.633,0.178
TARABA_DG1_And_DG2_1714377600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 07:00:00,2024-04-29 07:15:00,1714377600,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.862,0.097,4.112
TARABA_DG1_And_DG2_1714378500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 07:15:00,2024-04-29 07:30:00,1714378500,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.861,0.097,4.362
TARABA_DG1_And_DG2_1714379400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 07:30:00,2024-04-29 07:45:00,1714379400,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.862,0.098,4.21
TARABA_DG1_And_DG2_1714380300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 07:45:00,2024-04-29 08:00:00,1714380300,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.848,0.098,4.287
TARABA_DG1_And_DG2_1714381200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 08:00:00,2024-04-29 08:15:00,1714381200,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.837,0.098,4.218
TARABA_DG1_And_DG2_1714382100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 08:15:00,2024-04-29 08:30:00,1714382100,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.839,0.099,4.322
TARABA_DG1_And_DG2_1714383000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 08:30:00,2024-04-29 08:45:00,1714383000,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.816,0.097,4.277
TARABA_DG1_And_DG2_1714383900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 08:45:00,2024-04-29 09:00:00,1714383900,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.8,0.095,4.238
TARABA_DG1_And_DG2_1714384800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 09:00:00,2024-04-29 09:15:00,1714384800,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.812,0.097,4.219
TARABA_DG1_And_DG2_1714385700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 09:15:00,2024-04-29 09:30:00,1714385700,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.809,0.097,4.214
TARABA_DG1_And_DG2_1714386600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 09:30:00,2024-04-29 09:45:00,1714386600,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.785,0.095,4.324
TARABA_DG1_And_DG2_1714387500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 09:45:00,2024-04-29 10:00:00,1714387500,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.731,0.087,4.269
TARABA_DG1_And_DG2_1714388400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 10:00:00,2024-04-29 10:15:00,1714388400,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.811,0.081,4.212
TARABA_DG1_And_DG2_1714389300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-29 10:15:00,2024-04-29 10:30:00,1714389300,41,104.91,0.0,0.0,8769.21,7975.41,-926.57,-639.81,1.834,0.082,4.27
