key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1713657600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 23:00:00,2024-04-20 23:15:00,1713657600,78.34,110.17,0.72,0.0,8698.16,7938.95,-855.52,-603.35,3.105,0.0,0.0
TARABA_DG1_And_DG2_1713658500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 23:15:00,2024-04-20 23:30:00,1713658500,75.8,110.17,2.17,0.0,8698.16,7939.2,-855.52,-603.6,3.165,0.0,0.0
TARABA_DG1_And_DG2_1713659400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 23:30:00,2024-04-20 23:45:00,1713659400,75.08,110.17,0.72,0.0,8698.16,7939.45,-855.52,-603.85,3.217,0.0,0.0
TARABA_DG1_And_DG2_1713660300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 23:45:00,2024-04-21 00:00:00,1713660300,73.99,110.17,1.44,0.0,8698.16,7939.7,-855.52,-604.1,3.12,0.0,0.0
TARABA_DG1_And_DG2_1713661200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-21 00:00:00,2024-04-21 00:15:00,1713661200,72.54,110.17,1.44,0.0,8698.16,7939.95,-855.52,-604.35,3.091,0.0,0.0
TARABA_DG1_And_DG2_1713662100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-21 00:15:00,2024-04-21 00:30:00,1713662100,70.36,110.17,1.81,0.0,8698.16,7940.2,-855.52,-604.6,3.104,0.0,0.0
TARABA_DG1_And_DG2_1713663000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-21 00:30:00,2024-04-21 00:45:00,1713663000,69.28,110.17,1.08,0.0,8698.16,7940.45,-855.52,-604.85,3.099,0.0,0.0
TARABA_DG1_And_DG2_1713663900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-21 00:45:00,2024-04-21 01:00:00,1713663900,68.55,110.17,1.08,0.0,8698.16,7940.7,-855.52,-605.1,3.075,0.0,0.0
TARABA_DG1_And_DG2_1713664800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-21 01:00:00,2024-04-21 01:15:00,1713664800,67.1,110.17,1.44,0.0,8698.16,7940.95,-855.52,-605.35,2.981,0.0,0.0
TARABA_DG1_And_DG2_1713665700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-21 01:15:00,2024-04-21 01:30:00,1713665700,66.01,110.17,1.08,0.0,8698.16,7941.2,-855.52,-605.6,2.965,0.0,0.0
