key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_BASE_TANK_1697328000_GEN-00980B76_GRID-00980A9C,2023-10-15 00:00:00,2023-10-15 00:15:00,1697328000,44.8,32.75,0.0,0.64,14,641.00,-14,-641.00,0.112,0.0
CALABAR_BASE_TANK_1697328900_GEN-00980B76_GRID-00980A9C,2023-10-15 00:15:00,2023-10-15 00:30:00,1697328900,44.8,32.29,0.0,0.47,14,641.00,-14,-641.00,0.116,0.0
CALABAR_BASE_TANK_1697329800_GEN-00980B76_GRID-00980A9C,2023-10-15 00:30:00,2023-10-15 00:45:00,1697329800,44.8,31.63,0.0,0.74,14,641.00,-14,-641.00,0.103,0.0
CALABAR_BASE_TANK_1697330700_GEN-00980B76_GRID-00980A9C,2023-10-15 00:45:00,2023-10-15 01:00:00,1697330700,44.8,30.98,0.0,0.54,14,641.00,-14,-641.00,0.118,0.0
CALABAR_BASE_TANK_1697331600_GEN-00980B76_GRID-00980A9C,2023-10-15 01:00:00,2023-10-15 01:15:00,1697331600,44.8,30.52,0.0,0.55,14,641.00,-14,-641.00,0.106,0.0
CALABAR_BASE_TANK_1697332500_GEN-00980B76_GRID-00980A9C,2023-10-15 01:15:00,2023-10-15 01:30:00,1697332500,44.8,29.77,0.0,0.74,14,641.00,-14,-641.00,0.111,0.0
CALABAR_BASE_TANK_1697333400_GEN-00980B76_GRID-00980A9C,2023-10-15 01:30:00,2023-10-15 01:45:00,1697333400,44.8,29.4,0.0,0.37,14,641.00,-14,-641.00,0.083,0.057
CALABAR_BASE_TANK_1697334300_GEN-00980B76_GRID-00980A9C,2023-10-15 01:45:00,2023-10-15 02:00:00,1697334300,44.8,29.4,0.0,0.0,14,641.00,-14,-641.00,0.003,0.199
CALABAR_BASE_TANK_1697335200_GEN-00980B76_GRID-00980A9C,2023-10-15 02:00:00,2023-10-15 02:15:00,1697335200,44.8,29.4,0.0,0.0,14,641.00,-14,-641.00,0.004,0.208
CALABAR_BASE_TANK_1697336100_GEN-00980B76_GRID-00980A9C,2023-10-15 02:15:00,2023-10-15 02:30:00,1697336100,44.8,29.4,0.0,0.0,14,641.00,-14,-641.00,0.004,0.204
CALABAR_BASE_TANK_1697337000_GEN-00980B76_GRID-00980A9C,2023-10-15 02:30:00,2023-10-15 02:45:00,1697337000,44.8,29.4,0.0,0.0,14,641.00,-14,-641.00,0.004,0.232
CALABAR_BASE_TANK_1697337900_GEN-00980B76_GRID-00980A9C,2023-10-15 02:45:00,2023-10-15 03:00:00,1697337900,44.8,29.4,0.0,0.0,14,641.00,-14,-641.00,0.005,0.193
CALABAR_BASE_TANK_1697338800_GEN-00980B76_GRID-00980A9C,2023-10-15 03:00:00,2023-10-15 03:15:00,1697338800,44.8,29.4,0.0,0.0,14,641.00,-14,-641.00,0.004,0.215
CALABAR_BASE_TANK_1697339700_GEN-00980B76_GRID-00980A9C,2023-10-15 03:15:00,2023-10-15 03:30:00,1697339700,44.8,29.4,0.0,0.0,14,641.00,-14,-641.00,0.004,0.193
CALABAR_BASE_TANK_1697340600_GEN-00980B76_GRID-00980A9C,2023-10-15 03:30:00,2023-10-15 03:45:00,1697340600,44.8,29.4,0.0,0.0,14,641.00,-14,-641.00,0.002,0.211
CALABAR_BASE_TANK_1697341500_GEN-00980B76_GRID-00980A9C,2023-10-15 03:45:00,2023-10-15 04:00:00,1697341500,44.8,29.4,0.0,0.0,14,641.00,-14,-641.00,0.003,0.201
CALABAR_BASE_TANK_1697342400_GEN-00980B76_GRID-00980A9C,2023-10-15 04:00:00,2023-10-15 04:15:00,1697342400,44.8,29.02,0.0,0.28,14,641.00,-14,-641.00,0.072,0.067
CALABAR_BASE_TANK_1697343300_GEN-00980B76_GRID-00980A9C,2023-10-15 04:15:00,2023-10-15 04:30:00,1697343300,44.8,28.65,0.0,0.47,14,641.00,-14,-641.00,0.113,0.0
CALABAR_BASE_TANK_1697344200_GEN-00980B76_GRID-00980A9C,2023-10-15 04:30:00,2023-10-15 04:45:00,1697344200,44.8,27.9,0.0,0.64,14,641.00,-14,-641.00,0.1,0.0
CALABAR_BASE_TANK_1697345100_GEN-00980B76_GRID-00980A9C,2023-10-15 04:45:00,2023-10-15 05:00:00,1697345100,44.8,27.16,0.0,0.74,14,641.00,-14,-641.00,0.251,0.0
CALABAR_BASE_TANK_1697346000_GEN-00980B76_GRID-00980A9C,2023-10-15 05:00:00,2023-10-15 05:15:00,1697346000,44.8,26.6,0.0,0.55,14,641.00,-14,-641.00,0.338,0.0
CALABAR_BASE_TANK_1697346900_GEN-00980B76_GRID-00980A9C,2023-10-15 05:15:00,2023-10-15 05:30:00,1697346900,44.8,25.67,0.0,0.92,14,641.00,-14,-641.00,0.577,0.0
CALABAR_BASE_TANK_1697347800_GEN-00980B76_GRID-00980A9C,2023-10-15 05:30:00,2023-10-15 05:45:00,1697347800,44.8,25.11,0.0,0.55,14,641.00,-14,-641.00,0.362,0.0
CALABAR_BASE_TANK_1697348700_GEN-00980B76_GRID-00980A9C,2023-10-15 05:45:00,2023-10-15 06:00:00,1697348700,44.8,24.45,0.0,0.64,14,641.00,-14,-641.00,0.36,0.0
CALABAR_BASE_TANK_1697349600_GEN-00980B76_GRID-00980A9C,2023-10-15 06:00:00,2023-10-15 06:15:00,1697349600,44.8,23.8,0.0,0.74,14,641.00,-14,-641.00,0.362,0.0
CALABAR_BASE_TANK_1697350500_GEN-00980B76_GRID-00980A9C,2023-10-15 06:15:00,2023-10-15 06:30:00,1697350500,44.8,23.8,0.0,0.0,14,641.25,-14,-641.25,0.33,0.0
CALABAR_BASE_TANK_1697351400_GEN-00980B76_GRID-00980A9C,2023-10-15 06:30:00,2023-10-15 06:45:00,1697351400,44.8,23.8,0.0,0.0,14,641.50,-14,-641.50,0.262,0.0
CALABAR_BASE_TANK_1697352300_GEN-00980B76_GRID-00980A9C,2023-10-15 06:45:00,2023-10-15 07:00:00,1697352300,44.8,23.8,0.0,0.0,14,641.75,-14,-641.75,0.212,0.0
CALABAR_BASE_TANK_1697353200_GEN-00980B76_GRID-00980A9C,2023-10-15 07:00:00,2023-10-15 07:15:00,1697353200,44.8,23.8,0.0,0.0,14,642.00,-14,-642.00,0.138,0.0
CALABAR_BASE_TANK_1697354100_GEN-00980B76_GRID-00980A9C,2023-10-15 07:15:00,2023-10-15 07:30:00,1697354100,44.8,23.8,0.0,0.0,14,642.25,-14,-642.25,0.087,0.0
CALABAR_BASE_TANK_1697355000_GEN-00980B76_GRID-00980A9C,2023-10-15 07:30:00,2023-10-15 07:45:00,1697355000,44.8,23.8,0.0,0.0,14,642.50,-14,-642.50,0.087,0.0
CALABAR_BASE_TANK_1697355900_GEN-00980B76_GRID-00980A9C,2023-10-15 07:45:00,2023-10-15 08:00:00,1697355900,44.8,23.8,0.0,0.0,14,642.75,-14,-642.75,0.099,0.0
CALABAR_BASE_TANK_1697356800_GEN-00980B76_GRID-00980A9C,2023-10-15 08:00:00,2023-10-15 08:15:00,1697356800,44.8,23.8,0.0,0.0,14,643.00,-14,-643.00,0.101,0.0
CALABAR_BASE_TANK_1697357700_GEN-00980B76_GRID-00980A9C,2023-10-15 08:15:00,2023-10-15 08:30:00,1697357700,44.8,23.8,0.0,0.0,14,643.25,-14,-643.25,0.093,0.0
CALABAR_BASE_TANK_1697358600_GEN-00980B76_GRID-00980A9C,2023-10-15 08:30:00,2023-10-15 08:45:00,1697358600,44.8,23.71,0.0,0.09,14,643.50,-14,-643.50,0.103,0.0
CALABAR_BASE_TANK_1697359500_GEN-00980B76_GRID-00980A9C,2023-10-15 08:45:00,2023-10-15 09:00:00,1697359500,47.6,23.71,0.0,0.0,14,643.75,-14,-643.75,0.09,0.0
CALABAR_BASE_TANK_1697360400_GEN-00980B76_GRID-00980A9C,2023-10-15 09:00:00,2023-10-15 09:15:00,1697360400,56,23.71,0.0,0.0,14,644.00,-14,-644.00,0.086,0.0
CALABAR_BASE_TANK_1697361300_GEN-00980B76_GRID-00980A9C,2023-10-15 09:15:00,2023-10-15 09:30:00,1697361300,56,23.62,0.0,0.09,14,644.25,-14,-644.25,0.078,0.0
CALABAR_BASE_TANK_1697362200_GEN-00980B76_GRID-00980A9C,2023-10-15 09:30:00,2023-10-15 09:45:00,1697362200,56,23.52,0.0,0.1,14,644.50,-14,-644.50,0.086,0.0
CALABAR_BASE_TANK_1697363100_GEN-00980B76_GRID-00980A9C,2023-10-15 09:45:00,2023-10-15 10:00:00,1697363100,56,23.52,0.0,0.0,14,644.75,-14,-644.75,0.083,0.0
CALABAR_BASE_TANK_1697364000_GEN-00980B76_GRID-00980A9C,2023-10-15 10:00:00,2023-10-15 10:15:00,1697364000,56,23.52,0.0,0.0,14,645.00,-14,-645.00,0.078,0.0
CALABAR_BASE_TANK_1697364900_GEN-00980B76_GRID-00980A9C,2023-10-15 10:15:00,2023-10-15 10:30:00,1697364900,56,23.52,0.0,0.0,14,645.25,-14,-645.25,0.087,0.0
CALABAR_BASE_TANK_1697365800_GEN-00980B76_GRID-00980A9C,2023-10-15 10:30:00,2023-10-15 10:45:00,1697365800,56,23.52,0.0,0.0,14,645.50,-14,-645.50,0.081,0.0
CALABAR_BASE_TANK_1697366700_GEN-00980B76_GRID-00980A9C,2023-10-15 10:45:00,2023-10-15 11:00:00,1697366700,56,23.52,0.0,0.0,14,645.75,-14,-645.75,0.094,0.0
CALABAR_BASE_TANK_1697367600_GEN-00980B76_GRID-00980A9C,2023-10-15 11:00:00,2023-10-15 11:15:00,1697367600,55.66,23.43,0.34,0.09,14,646.00,-14,-646.00,0.106,0.0
CALABAR_BASE_TANK_1697368500_GEN-00980B76_GRID-00980A9C,2023-10-15 11:15:00,2023-10-15 11:30:00,1697368500,55.06,23.43,0.6,0.0,14,646.25,-14,-646.25,0.083,0.0
CALABAR_BASE_TANK_1697369400_GEN-00980B76_GRID-00980A9C,2023-10-15 11:30:00,2023-10-15 11:45:00,1697369400,54.46,23.43,0.52,0.0,14,646.50,-14,-646.50,0.084,0.0
CALABAR_BASE_TANK_1697370300_GEN-00980B76_GRID-00980A9C,2023-10-15 11:45:00,2023-10-15 12:00:00,1697370300,54.11,23.43,0.43,0.0,14,646.75,-14,-646.75,0.09,0.0
CALABAR_BASE_TANK_1697371200_GEN-00980B76_GRID-00980A9C,2023-10-15 12:00:00,2023-10-15 12:15:00,1697371200,53.51,23.43,0.6,0.0,14,646.90,-14,-646.90,0.059,0.0
CALABAR_BASE_TANK_1697372100_GEN-00980B76_GRID-00980A9C,2023-10-15 12:15:00,2023-10-15 12:30:00,1697372100,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697373000_GEN-00980B76_GRID-00980A9C,2023-10-15 12:30:00,2023-10-15 12:45:00,1697373000,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697373900_GEN-00980B76_GRID-00980A9C,2023-10-15 12:45:00,2023-10-15 13:00:00,1697373900,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697374800_GEN-00980B76_GRID-00980A9C,2023-10-15 13:00:00,2023-10-15 13:15:00,1697374800,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697375700_GEN-00980B76_GRID-00980A9C,2023-10-15 13:15:00,2023-10-15 13:30:00,1697375700,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697376600_GEN-00980B76_GRID-00980A9C,2023-10-15 13:30:00,2023-10-15 13:45:00,1697376600,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697377500_GEN-00980B76_GRID-00980A9C,2023-10-15 13:45:00,2023-10-15 14:00:00,1697377500,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697378400_GEN-00980B76_GRID-00980A9C,2023-10-15 14:00:00,2023-10-15 14:15:00,1697378400,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697379300_GEN-00980B76_GRID-00980A9C,2023-10-15 14:15:00,2023-10-15 14:30:00,1697379300,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697380200_GEN-00980B76_GRID-00980A9C,2023-10-15 14:30:00,2023-10-15 14:45:00,1697380200,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697381100_GEN-00980B76_GRID-00980A9C,2023-10-15 14:45:00,2023-10-15 15:00:00,1697381100,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697382000_GEN-00980B76_GRID-00980A9C,2023-10-15 15:00:00,2023-10-15 15:15:00,1697382000,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697382900_GEN-00980B76_GRID-00980A9C,2023-10-15 15:15:00,2023-10-15 15:30:00,1697382900,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697383800_GEN-00980B76_GRID-00980A9C,2023-10-15 15:30:00,2023-10-15 15:45:00,1697383800,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697384700_GEN-00980B76_GRID-00980A9C,2023-10-15 15:45:00,2023-10-15 16:00:00,1697384700,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697385600_GEN-00980B76_GRID-00980A9C,2023-10-15 16:00:00,2023-10-15 16:15:00,1697385600,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697386500_GEN-00980B76_GRID-00980A9C,2023-10-15 16:15:00,2023-10-15 16:30:00,1697386500,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697387400_GEN-00980B76_GRID-00980A9C,2023-10-15 16:30:00,2023-10-15 16:45:00,1697387400,53.51,23.43,0.0,0.0,14,646.90,-14,-646.90,0.0,0.0
CALABAR_BASE_TANK_1697388300_GEN-00980B76_GRID-00980A9C,2023-10-15 16:45:00,2023-10-15 17:00:00,1697388300,53.43,23.43,0.0,0.0,14,646.95,-14,-646.95,0.021,0.0
CALABAR_BASE_TANK_1697389200_GEN-00980B76_GRID-00980A9C,2023-10-15 17:00:00,2023-10-15 17:15:00,1697389200,52.83,23.43,0.67,0.0,14,647.21,-14,-647.21,0.126,0.0
CALABAR_BASE_TANK_1697390100_GEN-00980B76_GRID-00980A9C,2023-10-15 17:15:00,2023-10-15 17:30:00,1697390100,52.14,23.43,0.69,0.0,14,647.41,-14,-647.41,0.093,0.0
CALABAR_BASE_TANK_1697391000_GEN-00980B76_GRID-00980A9C,2023-10-15 17:30:00,2023-10-15 17:45:00,1697391000,51.37,23.43,0.69,0.0,14,647.66,-14,-647.66,0.12,0.0
CALABAR_BASE_TANK_1697391900_GEN-00980B76_GRID-00980A9C,2023-10-15 17:45:00,2023-10-15 18:00:00,1697391900,50.68,23.43,0.77,0.0,14,647.87,-14,-647.87,0.12,0.0
CALABAR_BASE_TANK_1697392800_GEN-00980B76_GRID-00980A9C,2023-10-15 18:00:00,2023-10-15 18:15:00,1697392800,50,23.43,0.67,0.0,14,648.10,-14,-648.10,0.12,0.0
CALABAR_BASE_TANK_1697393700_GEN-00980B76_GRID-00980A9C,2023-10-15 18:15:00,2023-10-15 18:30:00,1697393700,49.48,23.43,0.52,0.0,14,648.33,-14,-648.33,0.12,0.0
