key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_DG1_And_DG2_1707436800_GEN-00980B76_GRID-00980A9C,2024-02-08 23:00:00,2024-02-08 23:15:00,1707436800,56,38.35,0.0,0.0,15600.71,14351.06,-15585.71,-14092.77,0.009,0.215
CALABAR_DG1_And_DG2_1707437700_GEN-00980B76_GRID-00980A9C,2024-02-08 23:15:00,2024-02-08 23:30:00,1707437700,56,37.98,0.0,0.37,15600.71,14351.24,-15585.71,-14092.95,0.087,0.053
CALABAR_DG1_And_DG2_1707438600_GEN-00980B76_GRID-00980A9C,2024-02-08 23:30:00,2024-02-08 23:45:00,1707438600,56,37.51,0.0,0.38,15600.71,14351.5,-15585.71,-14093.21,0.111,0.011
CALABAR_DG1_And_DG2_1707439500_GEN-00980B76_GRID-00980A9C,2024-02-08 23:45:00,2024-02-09 00:00:00,1707439500,56,36.86,0.0,0.73,15600.71,14351.74,-15585.71,-14093.45,0.125,0.03
CALABAR_DG1_And_DG2_1707440400_GEN-00980B76_GRID-00980A9C,2024-02-09 00:00:00,2024-02-09 00:15:00,1707440400,56,36.48,0.0,0.38,15600.71,14352,-15585.71,-14093.71,0.111,0.037
CALABAR_DG1_And_DG2_1707441300_GEN-00980B76_GRID-00980A9C,2024-02-09 00:15:00,2024-02-09 00:30:00,1707441300,56,36.02,0.0,0.45,15600.71,14352.25,-15585.71,-14093.96,0.119,0.042
CALABAR_DG1_And_DG2_1707442200_GEN-00980B76_GRID-00980A9C,2024-02-09 00:30:00,2024-02-09 00:45:00,1707442200,56,35.37,0.0,0.55,15600.71,14352.5,-15585.71,-14094.21,0.115,0.037
CALABAR_DG1_And_DG2_1707443100_GEN-00980B76_GRID-00980A9C,2024-02-09 00:45:00,2024-02-09 01:00:00,1707443100,56,34.99,0.0,0.47,15600.71,14352.75,-15585.71,-14094.46,0.114,0.042
CALABAR_DG1_And_DG2_1707444000_GEN-00980B76_GRID-00980A9C,2024-02-09 01:00:00,2024-02-09 01:15:00,1707444000,56,34.53,0.0,0.37,15600.71,14353,-15585.71,-14094.71,0.117,0.052
CALABAR_DG1_And_DG2_1707444900_GEN-00980B76_GRID-00980A9C,2024-02-09 01:15:00,2024-02-09 01:30:00,1707444900,56,33.87,0.0,0.64,15600.71,14353.25,-15585.71,-14094.96,0.115,0.018
