key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1714867200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-04 23:00:00,2024-05-04 23:15:00,1714867200,41,144.76,0.0,2.25,8898.4,7975.41,-1055.76,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714868100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-04 23:15:00,2024-05-04 23:30:00,1714868100,41,144,0.0,0.76,8898.65,7975.41,-1056.01,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714869000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-04 23:30:00,2024-05-04 23:45:00,1714869000,41,142.12,0.0,1.88,8898.9,7975.41,-1056.26,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714869900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-04 23:45:00,2024-05-05 00:00:00,1714869900,41,141.37,0.0,0.75,8899.15,7975.41,-1056.51,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714870800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 00:00:00,2024-05-05 00:15:00,1714870800,41,139.87,0.0,1.5,8899.4,7975.41,-1056.76,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714871700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 00:15:00,2024-05-05 00:30:00,1714871700,41,137.99,0.0,1.88,8899.65,7975.41,-1057.01,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714872600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 00:30:00,2024-05-05 00:45:00,1714872600,41,136.49,0.0,1.5,8899.9,7975.41,-1057.26,-639.81,0.325,0.0,0.0
TARABA_DG1_And_DG2_1714873500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 00:45:00,2024-05-05 01:00:00,1714873500,41,136.11,0.0,0.38,8900.15,7975.41,-1057.51,-639.81,0.514,0.0,0.0
TARABA_DG1_And_DG2_1714874400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 01:00:00,2024-05-05 01:15:00,1714874400,41,134.61,0.0,1.5,8900.4,7975.41,-1057.76,-639.81,1.125,0.0,0.0
TARABA_DG1_And_DG2_1714875300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 01:15:00,2024-05-05 01:30:00,1714875300,41,132.35,0.0,1.88,8900.65,7975.41,-1058.01,-639.81,0.58,0.0,0.0
TARABA_DG1_And_DG2_1714876200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 01:30:00,2024-05-05 01:45:00,1714876200,41,130.85,0.0,1.13,8900.9,7975.41,-1058.26,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714877100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 01:45:00,2024-05-05 02:00:00,1714877100,41,130.09,0.0,1.50,8901.15,7975.41,-1058.51,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714878000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 02:00:00,2024-05-05 02:15:00,1714878000,41,128.97,0.0,1.12,8901.4,7975.41,-1058.76,-639.81,0.433,0.0,0.0
TARABA_DG1_And_DG2_1714878900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 02:15:00,2024-05-05 02:30:00,1714878900,41,126.71,0.0,2.26,8901.65,7975.41,-1059.01,-639.81,1.532,0.0,0.0
TARABA_DG1_And_DG2_1714879800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 02:30:00,2024-05-05 02:45:00,1714879800,41,126.34,0.0,0.0,8901.9,7975.41,-1059.26,-639.81,0.096,0.0,0.0
TARABA_DG1_And_DG2_1714880700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 02:45:00,2024-05-05 03:00:00,1714880700,41,125.21,0.0,1.5,8902.15,7975.41,-1059.51,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714881600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 03:00:00,2024-05-05 03:15:00,1714881600,41,123.33,0.0,1.88,8902.4,7975.41,-1059.76,-639.81,1.332,0.0,0.0
TARABA_DG1_And_DG2_1714882500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 03:15:00,2024-05-05 03:30:00,1714882500,41,122.58,0.0,0.38,8902.65,7975.41,-1060.01,-639.81,1.531,0.0,0.0
TARABA_DG1_And_DG2_1714883400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 03:30:00,2024-05-05 03:45:00,1714883400,41,121.07,0.0,1.5,8902.9,7975.41,-1060.26,-639.81,1.331,0.0,0.0
TARABA_DG1_And_DG2_1714884300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 03:45:00,2024-05-05 04:00:00,1714884300,41,119.19,0.0,1.88,8903.15,7975.41,-1060.51,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714885200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 04:00:00,2024-05-05 04:15:00,1714885200,41,119.19,0.0,0.38,8903.4,7975.41,-1060.76,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714886100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 04:15:00,2024-05-05 04:30:00,1714886100,41,116.56,0.0,2.63,8903.65,7975.41,-1061.01,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714887000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 04:30:00,2024-05-05 04:45:00,1714887000,41,114.68,0.0,1.88,8903.9,7975.41,-1061.26,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714887900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 04:45:00,2024-05-05 05:00:00,1714887900,41,114.68,0.0,0.0,8904.15,7975.41,-1061.51,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714888800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 05:00:00,2024-05-05 05:15:00,1714888800,41,113.55,0.0,1.13,8904.4,7975.41,-1061.76,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714889700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-05 05:15:00,2024-05-05 05:30:00,1714889700,41,112.05,0.0,1.5,8904.65,7975.41,-1062.01,-639.81,0.0,0.0,0.0
