key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1711152000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-22 23:00:00,2024-03-22 23:15:00,1711152000,41,98.14,0.0,0.0,8428.33,7799.51,-585.69,-463.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711152900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-22 23:15:00,2024-03-22 23:30:00,1711152900,41,98.14,0.0,0.0,8428.33,7799.76,-585.69,-464.16,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711153800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-22 23:30:00,2024-03-22 23:45:00,1711153800,41,98.14,0.0,0.0,8428.33,7800.01,-585.69,-464.41,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711154700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-22 23:45:00,2024-03-23 00:00:00,1711154700,41,98.14,0.0,0.0,8428.33,7800.25,-585.69,-464.65,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711155600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 00:00:00,2024-03-23 00:15:00,1711155600,64.2,98.14,0.36,0.0,8428.33,7800.5,-585.69,-464.9,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711156500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 00:15:00,2024-03-23 00:30:00,1711156500,62.75,98.14,1.44,0.0,8428.33,7800.75,-585.69,-465.15,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711157400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 00:30:00,2024-03-23 00:45:00,1711157400,62.75,98.14,0.0,0.0,8428.33,7801,-585.69,-465.4,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711158300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 00:45:00,2024-03-23 01:00:00,1711158300,60.58,98.14,1.80,0.0,8428.33,7801.25,-585.69,-465.65,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711159200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 01:00:00,2024-03-23 01:15:00,1711159200,59.85,98.14,1.08,0.0,8428.33,7801.5,-585.69,-465.9,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711160100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 01:15:00,2024-03-23 01:30:00,1711160100,58.4,98.14,1.44,0.0,8428.33,7801.75,-585.69,-466.15,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711161000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 01:30:00,2024-03-23 01:45:00,1711161000,56.95,98.14,1.44,0.0,8428.33,7802,-585.69,-466.4,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711161900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 01:45:00,2024-03-23 02:00:00,1711161900,56.59,98.14,0.0,0.0,8428.33,7802.25,-585.69,-466.65,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711162800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 02:00:00,2024-03-23 02:15:00,1711162800,55.14,98.14,1.80,0.0,8428.33,7802.5,-585.69,-466.9,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711163700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 02:15:00,2024-03-23 02:30:00,1711163700,54.05,98.14,1.08,0.0,8428.33,7802.75,-585.69,-467.15,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711164600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 02:30:00,2024-03-23 02:45:00,1711164600,52.6,98.14,1.44,0.0,8428.33,7803,-585.69,-467.4,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711165500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 02:45:00,2024-03-23 03:00:00,1711165500,50.06,98.14,2.18,0.0,8428.33,7803.25,-585.69,-467.65,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711166400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-23 03:00:00,2024-03-23 03:15:00,1711166400,48.25,98.14,1.81,0.0,8428.33,7803.44,-585.69,-467.84,0.0,0.0,0.0
