key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1713812400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 18:00:00,2024-04-22 18:15:00,1713812400,143.95,104.16,0.0,0.0,0.05,0,7842.59,7335.6,1.212,3.92,0.081
TARABA_DG1_And_DG2_1713813300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 18:15:00,2024-04-22 18:30:00,1713813300,143.95,102.65,0.0,1.50,0.3,0,7842.34,7335.6,1.206,3.945,0.081
TARABA_DG1_And_DG2_1713814200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 18:30:00,2024-04-22 18:45:00,1713814200,143.95,101.15,0.0,1.5,0.55,0,7842.09,7335.6,0.651,3.847,0.082
TARABA_DG1_And_DG2_1713815100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 18:45:00,2024-04-22 19:00:00,1713815100,143.95,99.27,0.0,1.88,0.8,0,7841.84,7335.6,0.0,3.755,0.082
TARABA_DG1_And_DG2_1713816000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 19:00:00,2024-04-22 19:15:00,1713816000,143.95,97.39,0.0,1.88,1.05,0,7841.59,7335.6,0.0,3.793,0.082
TARABA_DG1_And_DG2_1713816900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 19:15:00,2024-04-22 19:30:00,1713816900,143.95,95.51,0.0,1.88,1.3,0,7841.34,7335.6,0.0,2.917,0.073
TARABA_DG1_And_DG2_1713817800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 19:30:00,2024-04-22 19:45:00,1713817800,143.95,94.76,0.0,0.75,1.55,0,7841.09,7335.6,0.0,2.561,0.078
TARABA_DG1_And_DG2_1713818700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 19:45:00,2024-04-22 20:00:00,1713818700,143.95,92.88,0.0,1.88,1.8,0,7840.84,7335.6,0.0,2.274,0.025
TARABA_DG1_And_DG2_1713819600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 20:00:00,2024-04-22 20:15:00,1713819600,143.95,91.37,0.0,1.13,2.05,0,7840.59,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713820500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 20:15:00,2024-04-22 20:30:00,1713820500,143.59,89.87,0.36,1.88,2.3,0,7840.34,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713821400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 20:30:00,2024-04-22 20:45:00,1713821400,143.59,87.99,0.0,1.88,2.55,0,7840.09,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713822300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 20:45:00,2024-04-22 21:00:00,1713822300,143.59,86.86,0.0,1.13,2.8,0,7839.84,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713823200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 21:00:00,2024-04-22 21:15:00,1713823200,143.59,84.61,0.0,1.88,3.05,0,7839.59,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713824100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 21:15:00,2024-04-22 21:30:00,1713824100,143.59,83.48,0.0,1.12,3.3,0,7839.34,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713825000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 21:30:00,2024-04-22 21:45:00,1713825000,143.59,82.73,0.0,1.13,3.55,0,7839.09,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713825900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 21:45:00,2024-04-22 22:00:00,1713825900,143.59,81.22,0.0,1.50,3.8,0,7838.84,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713826800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 22:00:00,2024-04-22 22:15:00,1713826800,143.59,80.1,0.0,1.12,4.05,0,7838.59,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713827700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 22:15:00,2024-04-22 22:30:00,1713827700,143.59,78.22,0.0,1.50,4.3,0,7838.34,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713828600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 22:30:00,2024-04-22 22:45:00,1713828600,143.59,75.96,0.0,2.63,4.55,0,7838.09,7335.6,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713829500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-22 22:45:00,2024-04-22 23:00:00,1713829500,143.59,74.83,0.0,1.13,4.8,0,7837.84,7335.6,0.0,0.0,0.0
