key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1715558400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-12 23:00:00,2024-05-12 23:15:00,1715558400,54.05,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,1.853,0.018,1.143
TARABA_DG1_And_DG2_1715559300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-12 23:15:00,2024-05-12 23:30:00,1715559300,54.05,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.402,0.0,0.041
TARABA_DG1_And_DG2_1715560200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-12 23:30:00,2024-05-12 23:45:00,1715560200,54.05,128.21,0.0,0.0,8968.51,7975.41,-1125.87,-639.81,1.556,1.379,0.072
TARABA_DG1_And_DG2_1715561100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-12 23:45:00,2024-05-13 00:00:00,1715561100,54.05,125.58,0.0,2.63,8968.76,7975.41,-1126.12,-639.81,1.386,1.722,0.069
TARABA_DG1_And_DG2_1715562000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 00:00:00,2024-05-13 00:15:00,1715562000,54.05,125.21,0.0,0.37,8969.01,7975.41,-1126.37,-639.81,1.409,1.461,0.076
TARABA_DG1_And_DG2_1715562900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 00:15:00,2024-05-13 00:30:00,1715562900,54.05,122.95,0.0,2.26,8969.26,7975.41,-1126.62,-639.81,1.422,1.388,0.078
TARABA_DG1_And_DG2_1715563800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 00:30:00,2024-05-13 00:45:00,1715563800,54.05,122.95,0.0,0.0,8969.51,7975.41,-1126.87,-639.81,1.414,1.415,0.08
TARABA_DG1_And_DG2_1715564700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 00:45:00,2024-05-13 01:00:00,1715564700,54.05,120.7,0.0,1.5,8969.76,7975.41,-1127.12,-639.81,1.409,1.414,0.079
TARABA_DG1_And_DG2_1715565600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 01:00:00,2024-05-13 01:15:00,1715565600,54.05,119.57,0.0,1.88,8969.99,7975.41,-1127.35,-639.81,1.4,1.44,0.077
TARABA_DG1_And_DG2_1715566500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 01:15:00,2024-05-13 01:30:00,1715566500,54.05,119.19,0.0,0.38,8970.23,7975.41,-1127.59,-639.81,1.422,1.445,0.085
TARABA_DG1_And_DG2_1715567400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 01:30:00,2024-05-13 01:45:00,1715567400,54.05,117.69,0.0,1.5,8970.39,7975.41,-1127.75,-639.81,1.557,1.156,0.055
TARABA_DG1_And_DG2_1715568300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 01:45:00,2024-05-13 02:00:00,1715568300,54.05,116.94,0.0,0.75,8970.64,7975.41,-1128.00,-639.81,1.428,1.493,0.083
TARABA_DG1_And_DG2_1715569200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 02:00:00,2024-05-13 02:15:00,1715569200,54.05,115.43,0.0,1.50,8970.89,7975.41,-1128.25,-639.81,1.428,1.435,0.082
TARABA_DG1_And_DG2_1715570100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-13 02:15:00,2024-05-13 02:30:00,1715570100,54.05,113.55,0.0,1.88,8971.14,7975.41,-1128.50,-639.81,1.426,1.479,0.083
