key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1710633600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-16 23:00:00,2024-03-16 23:15:00,1710633600,70,139.12,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.688
TARABA_DG1_And_DG2_1710634500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-16 23:15:00,2024-03-16 23:30:00,1710634500,70,139.12,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.716
TARABA_DG1_And_DG2_1710635400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-16 23:30:00,2024-03-16 23:45:00,1710635400,70,139.12,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.777
TARABA_DG1_And_DG2_1710636300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-16 23:45:00,2024-03-17 00:00:00,1710636300,70,139.12,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.5
TARABA_DG1_And_DG2_1710637200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 00:00:00,2024-03-17 00:15:00,1710637200,70,139.12,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.299
TARABA_DG1_And_DG2_1710638100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 00:15:00,2024-03-17 00:30:00,1710638100,70,139.12,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.261
TARABA_DG1_And_DG2_1710639000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 00:30:00,2024-03-17 00:45:00,1710639000,70,139.12,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.196
TARABA_DG1_And_DG2_1710639900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 00:45:00,2024-03-17 01:00:00,1710639900,70,139.12,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.223
TARABA_DG1_And_DG2_1710640800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 01:00:00,2024-03-17 01:15:00,1710640800,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.275
TARABA_DG1_And_DG2_1710641700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 01:15:00,2024-03-17 01:30:00,1710641700,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.256
TARABA_DG1_And_DG2_1710642600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 01:30:00,2024-03-17 01:45:00,1710642600,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.257
TARABA_DG1_And_DG2_1710643500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 01:45:00,2024-03-17 02:00:00,1710643500,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.213
TARABA_DG1_And_DG2_1710644400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 02:00:00,2024-03-17 02:15:00,1710644400,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,2.854
TARABA_DG1_And_DG2_1710645300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 02:15:00,2024-03-17 02:30:00,1710645300,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,2.833
TARABA_DG1_And_DG2_1710646200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 02:30:00,2024-03-17 02:45:00,1710646200,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,2.92
TARABA_DG1_And_DG2_1710647100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 02:45:00,2024-03-17 03:00:00,1710647100,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.212
TARABA_DG1_And_DG2_1710648000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 03:00:00,2024-03-17 03:15:00,1710648000,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.229
TARABA_DG1_And_DG2_1710648900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 03:15:00,2024-03-17 03:30:00,1710648900,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.344
TARABA_DG1_And_DG2_1710649800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 03:30:00,2024-03-17 03:45:00,1710649800,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.335
TARABA_DG1_And_DG2_1710650700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 03:45:00,2024-03-17 04:00:00,1710650700,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.107
TARABA_DG1_And_DG2_1710651600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 04:00:00,2024-03-17 04:15:00,1710651600,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,2.964
TARABA_DG1_And_DG2_1710652500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 04:15:00,2024-03-17 04:30:00,1710652500,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,3.106
TARABA_DG1_And_DG2_1710653400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 04:30:00,2024-03-17 04:45:00,1710653400,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,2.799
TARABA_DG1_And_DG2_1710654300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 04:45:00,2024-03-17 05:00:00,1710654300,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,2.724
TARABA_DG1_And_DG2_1710655200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 05:00:00,2024-03-17 05:15:00,1710655200,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,2.677
TARABA_DG1_And_DG2_1710656100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 05:15:00,2024-03-17 05:30:00,1710656100,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,2.653
TARABA_DG1_And_DG2_1710657000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 05:30:00,2024-03-17 05:45:00,1710657000,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,2.689
TARABA_DG1_And_DG2_1710657900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 05:45:00,2024-03-17 06:00:00,1710657900,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.162,0.108,2.898
TARABA_DG1_And_DG2_1710658800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 06:00:00,2024-03-17 06:15:00,1710658800,70,141.75,0.0,0.0,8377.62,7751.45,-534.98,-415.85,0.136,0.058,3.23
TARABA_DG1_And_DG2_1710659700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 06:15:00,2024-03-17 06:30:00,1710659700,70,141.37,0.0,0.38,8377.69,7751.45,-535.05,-415.85,0.113,0.254,3.269
TARABA_DG1_And_DG2_1710660600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 06:30:00,2024-03-17 06:45:00,1710660600,70,139.87,0.0,1.5,8377.94,7751.45,-535.30,-415.85,0.027,3.334,0.086
TARABA_DG1_And_DG2_1710661500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 06:45:00,2024-03-17 07:00:00,1710661500,70,137.61,0.0,2.26,8378.19,7751.45,-535.55,-415.85,0.055,3.216,0.085
TARABA_DG1_And_DG2_1710662400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 07:00:00,2024-03-17 07:15:00,1710662400,70,136.86,0.0,0.75,8378.44,7751.45,-535.80,-415.85,0.08,3.435,0.086
TARABA_DG1_And_DG2_1710663300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 07:15:00,2024-03-17 07:30:00,1710663300,70,135.36,0.0,1.13,8378.69,7751.45,-536.05,-415.85,0.081,3.516,0.086
TARABA_DG1_And_DG2_1710664200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 07:30:00,2024-03-17 07:45:00,1710664200,70,132.73,0.0,3.0,8378.94,7751.45,-536.30,-415.85,0.082,3.368,0.086
TARABA_DG1_And_DG2_1710665100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 07:45:00,2024-03-17 08:00:00,1710665100,70,131.97,0.0,0.76,8379.19,7751.45,-536.55,-415.85,0.072,3.378,0.086
TARABA_DG1_And_DG2_1710666000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 08:00:00,2024-03-17 08:15:00,1710666000,70,129.72,0.0,2.25,8379.44,7751.45,-536.80,-415.85,0.073,3.414,0.086
TARABA_DG1_And_DG2_1710666900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 08:15:00,2024-03-17 08:30:00,1710666900,70,128.21,0.0,1.13,8379.69,7751.45,-537.05,-415.85,0.068,3.553,0.086
TARABA_DG1_And_DG2_1710667800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-17 08:30:00,2024-03-17 08:45:00,1710667800,70,125.58,0.0,2.63,8379.94,7751.45,-537.30,-415.85,0.066,3.471,0.086
