key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_BASE_TANK_1698364800_GEN-00980B76_GRID-00980A9C,2023-10-27 00:00:00,2023-10-27 00:15:00,1698364800,56,44.32,0.0,0.0,14,730.96,-14,-730.96,0.001,0.118
CALABAR_BASE_TANK_1698365700_GEN-00980B76_GRID-00980A9C,2023-10-27 00:15:00,2023-10-27 00:30:00,1698365700,56,44.32,0.0,0.0,14,730.96,-14,-730.96,0.001,0.12
CALABAR_BASE_TANK_1698366600_GEN-00980B76_GRID-00980A9C,2023-10-27 00:30:00,2023-10-27 00:45:00,1698366600,56,44.32,0.0,0.0,14,730.96,-14,-730.96,0.0,0.095
CALABAR_BASE_TANK_1698367500_GEN-00980B76_GRID-00980A9C,2023-10-27 00:45:00,2023-10-27 01:00:00,1698367500,56,44.32,0.0,0.0,14,730.96,-14,-730.96,0.0,0.13
CALABAR_BASE_TANK_1698368400_GEN-00980B76_GRID-00980A9C,2023-10-27 01:00:00,2023-10-27 01:15:00,1698368400,56,44.32,0.0,0.0,14,730.96,-14,-730.96,0.0,0.1
CALABAR_BASE_TANK_1698369300_GEN-00980B76_GRID-00980A9C,2023-10-27 01:15:00,2023-10-27 01:30:00,1698369300,56,44.32,0.0,0.0,14,730.96,-14,-730.96,0.0,0.114
CALABAR_BASE_TANK_1698370200_GEN-00980B76_GRID-00980A9C,2023-10-27 01:30:00,2023-10-27 01:45:00,1698370200,56,44.32,0.0,0.0,14,730.96,-14,-730.96,0.0,0.125
CALABAR_BASE_TANK_1698371100_GEN-00980B76_GRID-00980A9C,2023-10-27 01:45:00,2023-10-27 02:00:00,1698371100,56,44.32,0.0,0.0,14,730.96,-14,-730.96,0.0,0.094
CALABAR_BASE_TANK_1698372000_GEN-00980B76_GRID-00980A9C,2023-10-27 02:00:00,2023-10-27 02:15:00,1698372000,56,44.32,0.0,0.0,14,730.96,-14,-730.96,0.0,0.129
CALABAR_BASE_TANK_1698372900_GEN-00980B76_GRID-00980A9C,2023-10-27 02:15:00,2023-10-27 02:30:00,1698372900,56,44.32,0.0,0.0,14,730.96,-14,-730.96,0.0,0.113
CALABAR_BASE_TANK_1698373800_GEN-00980B76_GRID-00980A9C,2023-10-27 02:30:00,2023-10-27 02:45:00,1698373800,56,44.32,0.0,0.0,14,730.96,-14,-730.96,0.0,0.131
CALABAR_BASE_TANK_1698374700_GEN-00980B76_GRID-00980A9C,2023-10-27 02:45:00,2023-10-27 03:00:00,1698374700,56,44.22,0.0,0.0,14,730.96,-14,-730.96,0.039,0.065
CALABAR_BASE_TANK_1698375600_GEN-00980B76_GRID-00980A9C,2023-10-27 03:00:00,2023-10-27 03:15:00,1698375600,56,43.57,0.0,0.74,14,730.96,-14,-730.96,0.067,0.02
CALABAR_BASE_TANK_1698376500_GEN-00980B76_GRID-00980A9C,2023-10-27 03:15:00,2023-10-27 03:30:00,1698376500,56,43.01,0.0,0.55,14,730.96,-14,-730.96,0.076,0.0
CALABAR_BASE_TANK_1698377400_GEN-00980B76_GRID-00980A9C,2023-10-27 03:30:00,2023-10-27 03:45:00,1698377400,56,42.45,0.0,0.55,14,730.96,-14,-730.96,0.079,0.0
CALABAR_BASE_TANK_1698378300_GEN-00980B76_GRID-00980A9C,2023-10-27 03:45:00,2023-10-27 04:00:00,1698378300,56,41.71,0.0,0.64,14,730.96,-14,-730.96,0.082,0.0
CALABAR_BASE_TANK_1698379200_GEN-00980B76_GRID-00980A9C,2023-10-27 04:00:00,2023-10-27 04:15:00,1698379200,56,41.33,0.0,0.47,14,730.96,-14,-730.96,0.158,0.0
CALABAR_BASE_TANK_1698380100_GEN-00980B76_GRID-00980A9C,2023-10-27 04:15:00,2023-10-27 04:30:00,1698380100,56,40.59,0.0,0.64,14,730.96,-14,-730.96,0.256,0.0
CALABAR_BASE_TANK_1698381000_GEN-00980B76_GRID-00980A9C,2023-10-27 04:30:00,2023-10-27 04:45:00,1698381000,56,39.84,0.0,0.83,14,730.96,-14,-730.96,0.258,0.0
CALABAR_BASE_TANK_1698381900_GEN-00980B76_GRID-00980A9C,2023-10-27 04:45:00,2023-10-27 05:00:00,1698381900,56,39.28,0.0,0.45,14,730.96,-14,-730.96,0.15,0.0
CALABAR_BASE_TANK_1698382800_GEN-00980B76_GRID-00980A9C,2023-10-27 05:00:00,2023-10-27 05:15:00,1698382800,56,38.72,0.0,0.65,14,730.96,-14,-730.96,0.348,0.0
CALABAR_BASE_TANK_1698383700_GEN-00980B76_GRID-00980A9C,2023-10-27 05:15:00,2023-10-27 05:30:00,1698383700,56,37.98,0.0,0.73,14,730.96,-14,-730.96,0.293,0.0
CALABAR_BASE_TANK_1698384600_GEN-00980B76_GRID-00980A9C,2023-10-27 05:30:00,2023-10-27 05:45:00,1698384600,56,37.42,0.0,0.55,14,730.96,-14,-730.96,0.206,0.0
CALABAR_BASE_TANK_1698385500_GEN-00980B76_GRID-00980A9C,2023-10-27 05:45:00,2023-10-27 06:00:00,1698385500,56,36.86,0.0,0.55,14,730.96,-14,-730.96,0.029,0.0
CALABAR_BASE_TANK_1698386400_GEN-00980B76_GRID-00980A9C,2023-10-27 06:00:00,2023-10-27 06:15:00,1698386400,56,36.3,0.0,0.47,14,730.96,-14,-730.96,0.063,0.0
CALABAR_BASE_TANK_1698387300_GEN-00980B76_GRID-00980A9C,2023-10-27 06:15:00,2023-10-27 06:30:00,1698387300,56,35.64,0.0,0.64,14,730.96,-14,-730.96,0.172,0.0
CALABAR_BASE_TANK_1698388200_GEN-00980B76_GRID-00980A9C,2023-10-27 06:30:00,2023-10-27 06:45:00,1698388200,56,35.37,0.0,0.37,14,730.96,-14,-730.96,0.183,0.0
CALABAR_BASE_TANK_1698389100_GEN-00980B76_GRID-00980A9C,2023-10-27 06:45:00,2023-10-27 07:00:00,1698389100,56,35.37,0.0,0.0,14,730.96,-14,-730.96,0.0,0.0
CALABAR_BASE_TANK_1698390000_GEN-00980B76_GRID-00980A9C,2023-10-27 07:00:00,2023-10-27 07:15:00,1698390000,56,35.37,0.0,0.0,14,731.18,-14,-731.18,0.556,0.0
CALABAR_BASE_TANK_1698390900_GEN-00980B76_GRID-00980A9C,2023-10-27 07:15:00,2023-10-27 07:30:00,1698390900,56,35.37,0.0,0.0,14,731.43,-14,-731.43,1.144,0.0
CALABAR_BASE_TANK_1698391800_GEN-00980B76_GRID-00980A9C,2023-10-27 07:30:00,2023-10-27 07:45:00,1698391800,56,35.37,0.0,0.0,14,731.68,-14,-731.68,0.952,0.0
CALABAR_BASE_TANK_1698392700_GEN-00980B76_GRID-00980A9C,2023-10-27 07:45:00,2023-10-27 08:00:00,1698392700,56,35.37,0.0,0.0,14,731.93,-14,-731.93,0.834,0.0
CALABAR_BASE_TANK_1698393600_GEN-00980B76_GRID-00980A9C,2023-10-27 08:00:00,2023-10-27 08:15:00,1698393600,56,35.37,0.0,0.0,14,732.19,-14,-732.19,0.856,0.0
CALABAR_BASE_TANK_1698394500_GEN-00980B76_GRID-00980A9C,2023-10-27 08:15:00,2023-10-27 08:30:00,1698394500,56,35.37,0.0,0.0,14,732.44,-14,-732.44,0.876,0.0
CALABAR_BASE_TANK_1698395400_GEN-00980B76_GRID-00980A9C,2023-10-27 08:30:00,2023-10-27 08:45:00,1698395400,56,35.37,0.0,0.0,14,732.68,-14,-732.68,0.956,0.0
CALABAR_BASE_TANK_1698396300_GEN-00980B76_GRID-00980A9C,2023-10-27 08:45:00,2023-10-27 09:00:00,1698396300,56,35.37,0.0,0.0,14,732.94,-14,-732.94,1.085,0.0
CALABAR_BASE_TANK_1698397200_GEN-00980B76_GRID-00980A9C,2023-10-27 09:00:00,2023-10-27 09:15:00,1698397200,56,35.37,0.0,0.0,14,733.19,-14,-733.19,1.186,0.0
CALABAR_BASE_TANK_1698398100_GEN-00980B76_GRID-00980A9C,2023-10-27 09:15:00,2023-10-27 09:30:00,1698398100,56,35.37,0.0,0.0,14,733.44,-14,-733.44,1.007,0.0
CALABAR_BASE_TANK_1698399000_GEN-00980B76_GRID-00980A9C,2023-10-27 09:30:00,2023-10-27 09:45:00,1698399000,56,35.37,0.0,0.0,14,733.69,-14,-733.69,0.946,0.0
CALABAR_BASE_TANK_1698399900_GEN-00980B76_GRID-00980A9C,2023-10-27 09:45:00,2023-10-27 10:00:00,1698399900,56,35.37,0.0,0.0,14,733.70,-14,-733.70,0.071,1.259
CALABAR_BASE_TANK_1698400800_GEN-00980B76_GRID-00980A9C,2023-10-27 10:00:00,2023-10-27 10:15:00,1698400800,56,35.37,0.0,0.0,14,733.70,-14,-733.70,0.0,1.426
