key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1715385600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-10 23:00:00,2024-05-10 23:15:00,1715385600,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,1.203,0.0,2.71
TARABA_DG1_And_DG2_1715386500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-10 23:15:00,2024-05-10 23:30:00,1715386500,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,1.215,0.0,2.588
TARABA_DG1_And_DG2_1715387400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-10 23:30:00,2024-05-10 23:45:00,1715387400,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,1.252,0.0,2.371
TARABA_DG1_And_DG2_1715388300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-10 23:45:00,2024-05-11 00:00:00,1715388300,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.954,0.0,0.066
TARABA_DG1_And_DG2_1715389200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 00:00:00,2024-05-11 00:15:00,1715389200,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.842,0.0,0.044
TARABA_DG1_And_DG2_1715390100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 00:15:00,2024-05-11 00:30:00,1715390100,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.58,0.0,0.033
TARABA_DG1_And_DG2_1715391000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 00:30:00,2024-05-11 00:45:00,1715391000,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.51,0.0,0.03
TARABA_DG1_And_DG2_1715391900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 00:45:00,2024-05-11 01:00:00,1715391900,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.517,0.0,0.034
TARABA_DG1_And_DG2_1715392800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 01:00:00,2024-05-11 01:15:00,1715392800,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.465,0.0,0.029
TARABA_DG1_And_DG2_1715393700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 01:15:00,2024-05-11 01:30:00,1715393700,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.428,0.0,0.027
TARABA_DG1_And_DG2_1715394600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 01:30:00,2024-05-11 01:45:00,1715394600,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.399,0.0,0.029
TARABA_DG1_And_DG2_1715395500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 01:45:00,2024-05-11 02:00:00,1715395500,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.444,0.0,0.03
TARABA_DG1_And_DG2_1715396400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 02:00:00,2024-05-11 02:15:00,1715396400,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.436,0.0,0.029
TARABA_DG1_And_DG2_1715397300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 02:15:00,2024-05-11 02:30:00,1715397300,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.444,0.0,0.019
TARABA_DG1_And_DG2_1715398200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 02:30:00,2024-05-11 02:45:00,1715398200,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.389,0.0,0.024
TARABA_DG1_And_DG2_1715399100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 02:45:00,2024-05-11 03:00:00,1715399100,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.444,0.0,0.029
TARABA_DG1_And_DG2_1715400000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-11 03:00:00,2024-05-11 03:15:00,1715400000,41,128.21,0.0,0.0,8968.28,7975.41,-1125.64,-639.81,2.327,0.0,0.029
