key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1711929600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-31 23:00:00,2024-03-31 23:15:00,1711929600,162.8,142.5,0.0,1.5,8508.99,7836.83,-666.35,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711930500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-31 23:15:00,2024-03-31 23:30:00,1711930500,162.8,140.24,0.0,1.88,8509.24,7836.83,-666.60,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711931400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-31 23:30:00,2024-03-31 23:45:00,1711931400,162.8,139.12,0.0,1.5,8509.49,7836.83,-666.85,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711932300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-03-31 23:45:00,2024-04-01 00:00:00,1711932300,162.8,137.61,0.0,1.50,8509.74,7836.83,-667.10,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711933200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 00:00:00,2024-04-01 00:15:00,1711933200,162.8,136.86,0.0,0.75,8509.99,7836.83,-667.35,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711934100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 00:15:00,2024-04-01 00:30:00,1711934100,162.8,135.73,0.0,0.75,8510.24,7836.83,-667.60,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711935000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 00:30:00,2024-04-01 00:45:00,1711935000,162.8,134.61,0.0,1.5,8510.48,7836.83,-667.84,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711935900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 00:45:00,2024-04-01 01:00:00,1711935900,162.8,133.1,0.0,1.50,8510.74,7836.83,-668.10,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711936800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 01:00:00,2024-04-01 01:15:00,1711936800,162.8,132.35,0.0,0.75,8510.99,7836.83,-668.35,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711937700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 01:15:00,2024-04-01 01:30:00,1711937700,162.8,130.47,0.0,1.88,8511.24,7836.83,-668.60,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711938600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 01:30:00,2024-04-01 01:45:00,1711938600,162.8,128.59,0.0,1.88,8511.49,7836.83,-668.85,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711939500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 01:45:00,2024-04-01 02:00:00,1711939500,162.8,127.46,0.0,1.13,8511.74,7836.83,-669.10,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711940400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 02:00:00,2024-04-01 02:15:00,1711940400,162.8,126.34,0.0,1.12,8511.99,7836.83,-669.35,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711941300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 02:15:00,2024-04-01 02:30:00,1711941300,162.8,125.21,0.0,1.13,8512.24,7836.83,-669.60,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711942200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 02:30:00,2024-04-01 02:45:00,1711942200,162.8,124.46,0.0,0.75,8512.49,7836.83,-669.85,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711943100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 02:45:00,2024-04-01 03:00:00,1711943100,162.8,122.58,0.0,1.88,8512.74,7836.83,-670.10,-501.23,0.0,0.0,0.0
TARABA_DG1_And_DG2_1711944000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-01 03:00:00,2024-04-01 03:15:00,1711944000,162.8,121.07,0.0,1.50,8512.99,7836.83,-670.35,-501.23,0.0,0.0,0.0
