key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1714694400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-02 23:00:00,2024-05-02 23:15:00,1714694400,41,86.11,0.0,1.5,8850.41,7975.41,-1007.77,-639.81,3.633,2.256,0.225
TARABA_DG1_And_DG2_1714695300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-02 23:15:00,2024-05-02 23:30:00,1714695300,41,84.61,0.0,1.88,8850.66,7975.41,-1008.02,-639.81,3.604,2.163,0.175
TARABA_DG1_And_DG2_1714696200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-02 23:30:00,2024-05-02 23:45:00,1714696200,41,83.86,0.0,0.75,8850.91,7975.41,-1008.27,-639.81,3.594,2.199,0.231
TARABA_DG1_And_DG2_1714697100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-02 23:45:00,2024-05-03 00:00:00,1714697100,41,82.73,0.0,1.13,8851.16,7975.41,-1008.52,-639.81,3.121,2.163,0.231
TARABA_DG1_And_DG2_1714698000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 00:00:00,2024-05-03 00:15:00,1714698000,41,80.85,0.0,1.50,8851.41,7975.41,-1008.77,-639.81,3.443,2.209,0.231
TARABA_DG1_And_DG2_1714698900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 00:15:00,2024-05-03 00:30:00,1714698900,41,79.72,0.0,1.5,8851.66,7975.41,-1009.02,-639.81,3.261,2.195,0.169
TARABA_DG1_And_DG2_1714699800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 00:30:00,2024-05-03 00:45:00,1714699800,41,78.59,0.0,1.13,8851.91,7975.41,-1009.27,-639.81,3.366,2.073,0.173
TARABA_DG1_And_DG2_1714700700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 00:45:00,2024-05-03 01:00:00,1714700700,41,76.71,0.0,1.88,8852.16,7975.41,-1009.52,-639.81,3.429,1.994,0.21
TARABA_DG1_And_DG2_1714701600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 01:00:00,2024-05-03 01:15:00,1714701600,41,75.96,0.0,0.75,8852.41,7975.41,-1009.77,-639.81,3.431,2.229,0.189
TARABA_DG1_And_DG2_1714702500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 01:15:00,2024-05-03 01:30:00,1714702500,41,73.71,0.0,2.25,8852.66,7975.41,-1010.02,-639.81,3.407,2.067,0.186
TARABA_DG1_And_DG2_1714703400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 01:30:00,2024-05-03 01:45:00,1714703400,41,72.58,0.0,1.13,8852.91,7975.41,-1010.27,-639.81,3.458,2.184,0.175
TARABA_DG1_And_DG2_1714704300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 01:45:00,2024-05-03 02:00:00,1714704300,41,71.45,0.0,1.13,8853.16,7975.41,-1010.52,-639.81,3.419,2.119,0.196
TARABA_DG1_And_DG2_1714705200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 02:00:00,2024-05-03 02:15:00,1714705200,41,69.95,0.0,1.5,8853.41,7975.41,-1010.77,-639.81,3.338,2.222,0.21
TARABA_DG1_And_DG2_1714706100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 02:15:00,2024-05-03 02:30:00,1714706100,41,68.07,0.0,1.88,8853.66,7975.41,-1011.02,-639.81,3.358,2.184,0.175
TARABA_DG1_And_DG2_1714707000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 02:30:00,2024-05-03 02:45:00,1714707000,41,66.94,0.0,0.76,8853.91,7975.41,-1011.27,-639.81,3.269,2.11,0.172
TARABA_DG1_And_DG2_1714707900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 02:45:00,2024-05-03 03:00:00,1714707900,41,65.06,0.0,1.87,8854.16,7975.41,-1011.52,-639.81,3.215,2.075,0.171
TARABA_DG1_And_DG2_1714708800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 03:00:00,2024-05-03 03:15:00,1714708800,41,64.31,0.0,1.13,8854.41,7975.41,-1011.77,-639.81,3.156,2.171,0.171
TARABA_DG1_And_DG2_1714709700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 03:15:00,2024-05-03 03:30:00,1714709700,41,62.05,0.0,2.26,8854.66,7975.41,-1012.02,-639.81,3.09,2.191,0.171
TARABA_DG1_And_DG2_1714710600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 03:30:00,2024-05-03 03:45:00,1714710600,41,61.3,0.0,0.75,8854.91,7975.41,-1012.27,-639.81,3.018,2.217,0.171
TARABA_DG1_And_DG2_1714711500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 03:45:00,2024-05-03 04:00:00,1714711500,41,59.8,0.0,1.13,8855.16,7975.41,-1012.52,-639.81,2.898,2.135,0.171
TARABA_DG1_And_DG2_1714712400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 04:00:00,2024-05-03 04:15:00,1714712400,41,57.92,0.0,2.25,8855.41,7975.41,-1012.77,-639.81,2.777,1.839,0.133
TARABA_DG1_And_DG2_1714713300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 04:15:00,2024-05-03 04:30:00,1714713300,41,57.16,0.0,0.76,8855.66,7975.41,-1013.02,-639.81,2.39,0.343,0.0
TARABA_DG1_And_DG2_1714714200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 04:30:00,2024-05-03 04:45:00,1714714200,41,66.94,0.0,1.12,8855.91,7975.41,-1013.27,-639.81,0.279,0.0,0.0
TARABA_DG1_And_DG2_1714715100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 04:45:00,2024-05-03 05:00:00,1714715100,41,69.57,0.0,2.25,8856.16,7975.41,-1013.52,-639.81,0.787,0.0,0.0
TARABA_DG1_And_DG2_1714716000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 05:00:00,2024-05-03 05:15:00,1714716000,41,68.44,0.0,0.75,8856.41,7975.41,-1013.77,-639.81,2.087,0.0,0.0
TARABA_DG1_And_DG2_1714716900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 05:15:00,2024-05-03 05:30:00,1714716900,41,66.56,0.0,2.26,8856.66,7975.41,-1014.02,-639.81,0.092,0.0,0.0
TARABA_DG1_And_DG2_1714717800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 05:30:00,2024-05-03 05:45:00,1714717800,41,65.44,0.0,1.12,8856.91,7975.41,-1014.27,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714718700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 05:45:00,2024-05-03 06:00:00,1714718700,41,63.56,0.0,1.88,8857.16,7975.41,-1014.52,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714719600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 06:00:00,2024-05-03 06:15:00,1714719600,41,62.05,0.0,1.50,8857.41,7975.41,-1014.77,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714720500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 06:15:00,2024-05-03 06:30:00,1714720500,41,60.55,0.0,1.5,8857.66,7975.41,-1015.02,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714721400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 06:30:00,2024-05-03 06:45:00,1714721400,41,59.04,0.0,1.50,8857.91,7975.41,-1015.27,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714722300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 06:45:00,2024-05-03 07:00:00,1714722300,41,56.79,0.0,1.88,8858.16,7975.41,-1015.52,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714723200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 07:00:00,2024-05-03 07:15:00,1714723200,41,55.29,0.0,1.5,8858.41,7975.41,-1015.77,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714724100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 07:15:00,2024-05-03 07:30:00,1714724100,41,53.41,0.0,2.25,8858.67,7975.41,-1016.03,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714725000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 07:30:00,2024-05-03 07:45:00,1714725000,41,51.15,0.0,1.88,8858.92,7975.41,-1016.28,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714725900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 07:45:00,2024-05-03 08:00:00,1714725900,41,48.52,0.0,2.63,8859.17,7975.41,-1016.53,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714726800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 08:00:00,2024-05-03 08:15:00,1714726800,41,47.39,0.0,1.5,8859.42,7975.41,-1016.78,-639.81,0.0,0.0,0.0
TARABA_DG1_And_DG2_1714727700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 08:15:00,2024-05-03 08:30:00,1714727700,41,45.51,0.0,1.88,8859.67,7975.41,-1017.03,-639.81,0.62,1.811,0.086
TARABA_DG1_And_DG2_1714728600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 08:30:00,2024-05-03 08:45:00,1714728600,41,43.26,0.0,1.88,8859.92,7975.41,-1017.28,-639.81,1.791,3.767,0.112
TARABA_DG1_And_DG2_1714729500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 08:45:00,2024-05-03 09:00:00,1714729500,41,41,0.0,2.63,8860.17,7975.41,-1017.53,-639.81,1.65,4.098,0.112
TARABA_DG1_And_DG2_1714730400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 09:00:00,2024-05-03 09:15:00,1714730400,41,48.52,0.0,0.0,8860.42,7975.41,-1017.78,-639.81,1.597,3.746,0.112
TARABA_DG1_And_DG2_1714731300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 09:15:00,2024-05-03 09:30:00,1714731300,41,47.01,0.0,1.50,8860.67,7975.41,-1018.03,-639.81,1.599,3.983,0.112
TARABA_DG1_And_DG2_1714732200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 09:30:00,2024-05-03 09:45:00,1714732200,41,44.76,0.0,2.25,8860.92,7975.41,-1018.28,-639.81,1.583,3.853,0.112
TARABA_DG1_And_DG2_1714733100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 09:45:00,2024-05-03 10:00:00,1714733100,41,42.5,0.0,2.26,8861.17,7975.41,-1018.53,-639.81,1.582,4.06,0.112
TARABA_DG1_And_DG2_1714734000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-03 10:00:00,2024-05-03 10:15:00,1714734000,41,41,0.0,1.5,8861.42,7975.41,-1018.78,-639.81,1.566,4.041,0.112
