key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1715817600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-15 23:00:00,2024-05-15 23:15:00,1715817600,54.05,154.15,0.0,0.76,8996.97,7975.41,-1154.33,-639.81,2.432,1.32,0.199
TARABA_DG1_And_DG2_1715818500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-15 23:15:00,2024-05-15 23:30:00,1715818500,54.05,151.9,0.0,2.25,8997.22,7975.41,-1154.58,-639.81,2.44,1.253,0.199
TARABA_DG1_And_DG2_1715819400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-15 23:30:00,2024-05-15 23:45:00,1715819400,54.05,150.39,0.0,1.50,8997.47,7975.41,-1154.83,-639.81,2.432,1.391,0.199
TARABA_DG1_And_DG2_1715820300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-15 23:45:00,2024-05-16 00:00:00,1715820300,54.05,149.27,0.0,1.12,8997.72,7975.41,-1155.08,-639.81,2.425,1.548,0.199
TARABA_DG1_And_DG2_1715821200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 00:00:00,2024-05-16 00:15:00,1715821200,54.05,148.89,0.0,0.38,8997.97,7975.41,-1155.33,-639.81,2.425,1.559,0.199
TARABA_DG1_And_DG2_1715822100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 00:15:00,2024-05-16 00:30:00,1715822100,54.05,147.01,0.0,1.5,8998.22,7975.41,-1155.58,-639.81,2.435,1.528,0.199
TARABA_DG1_And_DG2_1715823000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 00:30:00,2024-05-16 00:45:00,1715823000,54.05,145.88,0.0,1.51,8998.46,7975.41,-1155.82,-639.81,2.43,1.619,0.199
TARABA_DG1_And_DG2_1715823900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 00:45:00,2024-05-16 01:00:00,1715823900,54.05,144.38,0.0,1.5,8998.71,7975.41,-1156.07,-639.81,2.436,1.481,0.199
TARABA_DG1_And_DG2_1715824800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 01:00:00,2024-05-16 01:15:00,1715824800,54.05,142.5,0.0,1.5,8998.96,7975.41,-1156.32,-639.81,2.43,1.487,0.199
TARABA_DG1_And_DG2_1715825700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 01:15:00,2024-05-16 01:30:00,1715825700,54.05,141.37,0.0,1.50,8999.22,7975.41,-1156.58,-639.81,2.432,1.51,0.199
TARABA_DG1_And_DG2_1715826600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 01:30:00,2024-05-16 01:45:00,1715826600,54.05,141,0.0,0.37,8999.47,7975.41,-1156.83,-639.81,2.424,1.509,0.199
TARABA_DG1_And_DG2_1715827500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 01:45:00,2024-05-16 02:00:00,1715827500,54.05,138.36,0.0,2.26,8999.72,7975.41,-1157.08,-639.81,2.427,1.474,0.199
TARABA_DG1_And_DG2_1715828400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 02:00:00,2024-05-16 02:15:00,1715828400,54.05,137.61,0.0,1.13,8999.97,7975.41,-1157.33,-639.81,2.417,1.603,0.199
TARABA_DG1_And_DG2_1715829300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 02:15:00,2024-05-16 02:30:00,1715829300,54.05,136.86,0.0,0.75,9000.22,7975.41,-1157.58,-639.81,2.419,1.517,0.199
TARABA_DG1_And_DG2_1715830200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 02:30:00,2024-05-16 02:45:00,1715830200,54.05,135.36,0.0,1.13,9000.47,7975.41,-1157.83,-639.81,2.409,1.521,0.199
TARABA_DG1_And_DG2_1715831100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 02:45:00,2024-05-16 03:00:00,1715831100,54.05,134.23,0.0,0.75,9000.72,7975.41,-1158.08,-639.81,2.407,1.375,0.199
TARABA_DG1_And_DG2_1715832000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 03:00:00,2024-05-16 03:15:00,1715832000,54.05,131.97,0.0,3.01,9000.97,7975.41,-1158.33,-639.81,2.288,1.38,0.189
TARABA_DG1_And_DG2_1715832900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 03:15:00,2024-05-16 03:30:00,1715832900,54.05,131.6,0.0,0.37,9001.22,7975.41,-1158.58,-639.81,2.41,1.225,0.181
TARABA_DG1_And_DG2_1715833800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 03:30:00,2024-05-16 03:45:00,1715833800,54.05,130.47,0.0,1.13,9001.47,7975.41,-1158.83,-639.81,2.411,1.269,0.181
TARABA_DG1_And_DG2_1715834700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 03:45:00,2024-05-16 04:00:00,1715834700,54.05,129.72,0.0,0.75,9001.72,7975.41,-1159.08,-639.81,2.409,1.323,0.181
TARABA_DG1_And_DG2_1715835600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 04:00:00,2024-05-16 04:15:00,1715835600,54.05,127.46,0.0,2.26,9001.97,7975.41,-1159.33,-639.81,2.405,1.286,0.181
TARABA_DG1_And_DG2_1715836500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 04:15:00,2024-05-16 04:30:00,1715836500,54.05,125.96,0.0,1.5,9002.22,7975.41,-1159.58,-639.81,1.654,1.328,0.087
TARABA_DG1_And_DG2_1715837400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 04:30:00,2024-05-16 04:45:00,1715837400,54.05,163.93,0.0,0.38,9002.47,7975.41,-1159.83,-639.81,1.181,1.125,0.028
TARABA_DG1_And_DG2_1715838300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 04:45:00,2024-05-16 05:00:00,1715838300,54.05,186.11,0.0,2.25,9002.72,7975.41,-1160.08,-639.81,1.176,1.149,0.028
TARABA_DG1_And_DG2_1715839200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 05:00:00,2024-05-16 05:15:00,1715839200,54.05,184.98,0.0,1.13,9002.97,7975.41,-1160.33,-639.81,1.171,1.527,0.028
TARABA_DG1_And_DG2_1715840100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 05:15:00,2024-05-16 05:30:00,1715840100,54.05,184.6,0.0,0.38,9003.22,7975.41,-1160.58,-639.81,1.168,1.659,0.027
TARABA_DG1_And_DG2_1715841000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 05:30:00,2024-05-16 05:45:00,1715841000,54.05,184.23,0.0,0.37,9003.47,7975.41,-1160.83,-639.81,1.166,2.238,0.027
TARABA_DG1_And_DG2_1715841900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 05:45:00,2024-05-16 06:00:00,1715841900,54.05,180.84,0.0,3.01,9003.72,7975.41,-1161.08,-639.81,1.17,2.019,0.027
TARABA_DG1_And_DG2_1715842800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-05-16 06:00:00,2024-05-16 06:15:00,1715842800,54.05,180.47,0.0,0.75,9003.97,7975.41,-1161.33,-639.81,1.196,1.663,0.027
