key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1713225600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-15 23:00:00,2024-04-15 23:15:00,1713225600,126.55,177.46,0.0,1.13,8665.13,7919.51,-822.49,-583.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713226500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-15 23:15:00,2024-04-15 23:30:00,1713226500,126.55,175.21,0.0,1.5,8665.38,7919.51,-822.74,-583.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713227400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-15 23:30:00,2024-04-15 23:45:00,1713227400,126.55,173.33,0.0,2.63,8665.63,7919.51,-822.99,-583.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713228300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-15 23:45:00,2024-04-16 00:00:00,1713228300,126.55,172.57,0.0,0.76,8665.88,7919.51,-823.24,-583.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713229200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 00:00:00,2024-04-16 00:15:00,1713229200,126.55,171.07,0.0,1.5,8666.13,7919.51,-823.49,-583.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713230100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 00:15:00,2024-04-16 00:30:00,1713230100,126.55,169.19,0.0,1.88,8666.38,7919.51,-823.74,-583.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713231000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 00:30:00,2024-04-16 00:45:00,1713231000,126.55,167.31,0.0,1.88,8666.63,7919.51,-823.99,-583.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713231900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 00:45:00,2024-04-16 01:00:00,1713231900,126.55,166.18,0.0,0.75,8666.88,7919.51,-824.24,-583.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713232800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 01:00:00,2024-04-16 01:15:00,1713232800,126.55,164.68,0.0,1.88,8667.14,7919.51,-824.50,-583.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713233700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 01:15:00,2024-04-16 01:30:00,1713233700,126.55,163.18,0.0,1.5,8667.38,7919.51,-824.74,-583.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713234600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 01:30:00,2024-04-16 01:45:00,1713234600,126.55,161.3,0.0,1.50,8667.64,7919.51,-825.00,-583.91,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713235500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 01:45:00,2024-04-16 02:00:00,1713235500,126.55,159.79,0.0,1.88,8667.88,7919.51,-825.24,-583.91,0.0,2.095,0.0
TARABA_DG1_And_DG2_1713236400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 02:00:00,2024-04-16 02:15:00,1713236400,126.55,157.91,0.0,1.88,8668.14,7919.51,-825.50,-583.91,0.0,2.497,0.0
TARABA_DG1_And_DG2_1713237300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 02:15:00,2024-04-16 02:30:00,1713237300,126.55,156.41,0.0,1.5,8668.38,7919.51,-825.74,-583.91,0.0,2.562,0.0
TARABA_DG1_And_DG2_1713238200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 02:30:00,2024-04-16 02:45:00,1713238200,126.55,156.03,0.0,0.38,8668.64,7919.51,-826.00,-583.91,0.0,2.72,0.0
TARABA_DG1_And_DG2_1713239100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 02:45:00,2024-04-16 03:00:00,1713239100,126.55,153.4,0.0,2.63,8668.88,7919.51,-826.24,-583.91,0.0,2.664,0.0
TARABA_DG1_And_DG2_1713240000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-16 03:00:00,2024-04-16 03:15:00,1713240000,126.55,151.9,0.0,1.5,8669.14,7919.51,-826.50,-583.91,0.0,2.525,0.0
