key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_DG1_And_DG2_1706918400_GEN-00980B76_GRID-00980A9C,2024-02-02 23:00:00,2024-02-02 23:15:00,1706918400,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.014,0.476
CALABAR_DG1_And_DG2_1706919300_GEN-00980B76_GRID-00980A9C,2024-02-02 23:15:00,2024-02-02 23:30:00,1706919300,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.014,0.504
CALABAR_DG1_And_DG2_1706920200_GEN-00980B76_GRID-00980A9C,2024-02-02 23:30:00,2024-02-02 23:45:00,1706920200,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.014,0.473
CALABAR_DG1_And_DG2_1706921100_GEN-00980B76_GRID-00980A9C,2024-02-02 23:45:00,2024-02-03 00:00:00,1706921100,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.015,0.476
CALABAR_DG1_And_DG2_1706922000_GEN-00980B76_GRID-00980A9C,2024-02-03 00:00:00,2024-02-03 00:15:00,1706922000,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.014,0.532
CALABAR_DG1_And_DG2_1706922900_GEN-00980B76_GRID-00980A9C,2024-02-03 00:15:00,2024-02-03 00:30:00,1706922900,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.02,0.489
CALABAR_DG1_And_DG2_1706923800_GEN-00980B76_GRID-00980A9C,2024-02-03 00:30:00,2024-02-03 00:45:00,1706923800,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.005,0.437
CALABAR_DG1_And_DG2_1706924700_GEN-00980B76_GRID-00980A9C,2024-02-03 00:45:00,2024-02-03 01:00:00,1706924700,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.012,0.471
CALABAR_DG1_And_DG2_1706925600_GEN-00980B76_GRID-00980A9C,2024-02-03 01:00:00,2024-02-03 01:15:00,1706925600,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.012,0.49
CALABAR_DG1_And_DG2_1706926500_GEN-00980B76_GRID-00980A9C,2024-02-03 01:15:00,2024-02-03 01:30:00,1706926500,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.012,0.49
CALABAR_DG1_And_DG2_1706927400_GEN-00980B76_GRID-00980A9C,2024-02-03 01:30:00,2024-02-03 01:45:00,1706927400,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.012,0.457
CALABAR_DG1_And_DG2_1706928300_GEN-00980B76_GRID-00980A9C,2024-02-03 01:45:00,2024-02-03 02:00:00,1706928300,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.012,0.485
CALABAR_DG1_And_DG2_1706929200_GEN-00980B76_GRID-00980A9C,2024-02-03 02:00:00,2024-02-03 02:15:00,1706929200,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.012,0.498
CALABAR_DG1_And_DG2_1706930100_GEN-00980B76_GRID-00980A9C,2024-02-03 02:15:00,2024-02-03 02:30:00,1706930100,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.012,0.497
CALABAR_DG1_And_DG2_1706931000_GEN-00980B76_GRID-00980A9C,2024-02-03 02:30:00,2024-02-03 02:45:00,1706931000,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.013,0.442
CALABAR_DG1_And_DG2_1706931900_GEN-00980B76_GRID-00980A9C,2024-02-03 02:45:00,2024-02-03 03:00:00,1706931900,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.012,0.49
CALABAR_DG1_And_DG2_1706932800_GEN-00980B76_GRID-00980A9C,2024-02-03 03:00:00,2024-02-03 03:15:00,1706932800,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.012,0.496
CALABAR_DG1_And_DG2_1706933700_GEN-00980B76_GRID-00980A9C,2024-02-03 03:15:00,2024-02-03 03:30:00,1706933700,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.012,0.45
CALABAR_DG1_And_DG2_1706934600_GEN-00980B76_GRID-00980A9C,2024-02-03 03:30:00,2024-02-03 03:45:00,1706934600,44.26,39.1,0.0,0.0,15553.75,14318.14,-15538.75,-14059.85,0.012,0.487
CALABAR_DG1_And_DG2_1706935500_GEN-00980B76_GRID-00980A9C,2024-02-03 03:45:00,2024-02-03 04:00:00,1706935500,44.26,39.1,0.0,0.0,15553.75,14318.21,-15538.75,-14059.92,0.039,0.388
CALABAR_DG1_And_DG2_1706936400_GEN-00980B76_GRID-00980A9C,2024-02-03 04:00:00,2024-02-03 04:15:00,1706936400,44.26,38.72,0.0,0.38,15553.75,14318.46,-15538.75,-14060.17,0.23,0.0
CALABAR_DG1_And_DG2_1706937300_GEN-00980B76_GRID-00980A9C,2024-02-03 04:15:00,2024-02-03 04:30:00,1706937300,44.26,37.98,0.0,0.64,15553.75,14318.71,-15538.75,-14060.42,0.234,0.0
CALABAR_DG1_And_DG2_1706938200_GEN-00980B76_GRID-00980A9C,2024-02-03 04:30:00,2024-02-03 04:45:00,1706938200,44.26,37.6,0.0,0.47,15553.75,14318.96,-15538.75,-14060.67,0.213,0.0
