key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh,GB3_kwh
TARABA_DG1_And_DG2_1713571200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-19 23:00:00,2024-04-19 23:15:00,1713571200,85.95,111.67,2.17,0.0,8698.16,7926.23,-855.52,-590.63,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713572100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-19 23:15:00,2024-04-19 23:30:00,1713572100,85.22,111.67,0.73,0.0,8698.16,7926.48,-855.52,-590.88,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713573000_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-19 23:30:00,2024-04-19 23:45:00,1713573000,83.78,111.67,1.44,0.0,8698.16,7926.73,-855.52,-591.13,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713573900_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-19 23:45:00,2024-04-20 00:00:00,1713573900,81.6,111.67,1.81,0.0,8698.16,7926.98,-855.52,-591.38,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713574800_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 00:00:00,2024-04-20 00:15:00,1713574800,81.24,111.67,0.72,0.0,8698.16,7927.23,-855.52,-591.63,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713575700_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 00:15:00,2024-04-20 00:30:00,1713575700,80.15,111.67,1.08,0.0,8698.16,7927.48,-855.52,-591.88,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713576600_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 00:30:00,2024-04-20 00:45:00,1713576600,78.7,111.67,1.44,0.0,8698.16,7927.73,-855.52,-592.13,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713577500_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 00:45:00,2024-04-20 01:00:00,1713577500,77.61,111.67,1.08,0.0,8698.16,7927.98,-855.52,-592.38,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713578400_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 01:00:00,2024-04-20 01:15:00,1713578400,76.16,111.67,1.45,0.0,8698.16,7928.23,-855.52,-592.63,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713579300_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 01:15:00,2024-04-20 01:30:00,1713579300,74.71,111.67,1.08,0.0,8698.16,7928.48,-855.52,-592.88,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713580200_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 01:30:00,2024-04-20 01:45:00,1713580200,73.26,111.67,1.81,0.0,8698.16,7928.73,-855.52,-593.13,0.0,0.0,0.0
TARABA_DG1_And_DG2_1713581100_GEN1-00980B7A_GEN2-00980B77_GRID-00980AA1,2024-04-20 01:45:00,2024-04-20 02:00:00,1713581100,72.18,111.67,1.08,0.0,8698.16,7928.99,-855.52,-593.39,0.0,0.0,0.0
