key,start,end,epoch,tankl1,tankl2,deltal1,deltal2,hrs1,hrs2,deltahrs1,deltahrs2,GB1_kwh,GB2_kwh
CALABAR_DG1_And_DG2_1700352000_GEN-00980B76_GRID-00980A9C,2023-11-19 00:00:00,2023-11-19 00:15:00,1700352000,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.0,0.204
CALABAR_DG1_And_DG2_1700352900_GEN-00980B76_GRID-00980A9C,2023-11-19 00:15:00,2023-11-19 00:30:00,1700352900,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.0,0.19
CALABAR_DG1_And_DG2_1700353800_GEN-00980B76_GRID-00980A9C,2023-11-19 00:30:00,2023-11-19 00:45:00,1700353800,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.001,0.194
CALABAR_DG1_And_DG2_1700354700_GEN-00980B76_GRID-00980A9C,2023-11-19 00:45:00,2023-11-19 01:00:00,1700354700,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.001,0.207
CALABAR_DG1_And_DG2_1700355600_GEN-00980B76_GRID-00980A9C,2023-11-19 01:00:00,2023-11-19 01:15:00,1700355600,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.001,0.187
CALABAR_DG1_And_DG2_1700356500_GEN-00980B76_GRID-00980A9C,2023-11-19 01:15:00,2023-11-19 01:30:00,1700356500,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.001,0.202
CALABAR_DG1_And_DG2_1700357400_GEN-00980B76_GRID-00980A9C,2023-11-19 01:30:00,2023-11-19 01:45:00,1700357400,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.0,0.19
CALABAR_DG1_And_DG2_1700358300_GEN-00980B76_GRID-00980A9C,2023-11-19 01:45:00,2023-11-19 02:00:00,1700358300,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.0,0.192
CALABAR_DG1_And_DG2_1700359200_GEN-00980B76_GRID-00980A9C,2023-11-19 02:00:00,2023-11-19 02:15:00,1700359200,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.0,0.211
CALABAR_DG1_And_DG2_1700360100_GEN-00980B76_GRID-00980A9C,2023-11-19 02:15:00,2023-11-19 02:30:00,1700360100,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.0,0.21
CALABAR_DG1_And_DG2_1700361000_GEN-00980B76_GRID-00980A9C,2023-11-19 02:30:00,2023-11-19 02:45:00,1700361000,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.0,0.271
CALABAR_DG1_And_DG2_1700361900_GEN-00980B76_GRID-00980A9C,2023-11-19 02:45:00,2023-11-19 03:00:00,1700361900,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.0,0.642
CALABAR_DG1_And_DG2_1700362800_GEN-00980B76_GRID-00980A9C,2023-11-19 03:00:00,2023-11-19 03:15:00,1700362800,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.001,0.39
CALABAR_DG1_And_DG2_1700363700_GEN-00980B76_GRID-00980A9C,2023-11-19 03:15:00,2023-11-19 03:30:00,1700363700,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.0,0.211
CALABAR_DG1_And_DG2_1700364600_GEN-00980B76_GRID-00980A9C,2023-11-19 03:30:00,2023-11-19 03:45:00,1700364600,56,34.62,0.0,0.0,14925.11,13771.19,-14925.11,-13771.19,0.001,0.202
CALABAR_DG1_And_DG2_1700365500_GEN-00980B76_GRID-00980A9C,2023-11-19 03:45:00,2023-11-19 04:00:00,1700365500,56,34.62,0.0,0.0,14925.11,13771.22,-14925.11,-13771.22,0.012,0.192
CALABAR_DG1_And_DG2_1700366400_GEN-00980B76_GRID-00980A9C,2023-11-19 04:00:00,2023-11-19 04:15:00,1700366400,56,34.06,0.0,0.47,14925.11,13771.47,-14925.11,-13771.47,0.135,0.0
CALABAR_DG1_And_DG2_1700367300_GEN-00980B76_GRID-00980A9C,2023-11-19 04:15:00,2023-11-19 04:30:00,1700367300,56,33.31,0.0,0.73,14925.11,13771.72,-14925.11,-13771.72,0.314,0.0
CALABAR_DG1_And_DG2_1700368200_GEN-00980B76_GRID-00980A9C,2023-11-19 04:30:00,2023-11-19 04:45:00,1700368200,56,32.66,0.0,0.74,14925.11,13771.97,-14925.11,-13771.97,0.283,0.0
CALABAR_DG1_And_DG2_1700369100_GEN-00980B76_GRID-00980A9C,2023-11-19 04:45:00,2023-11-19 05:00:00,1700369100,56,32.01,0.0,0.64,14925.11,13772.22,-14925.11,-13772.22,0.129,0.0
CALABAR_DG1_And_DG2_1700370000_GEN-00980B76_GRID-00980A9C,2023-11-19 05:00:00,2023-11-19 05:15:00,1700370000,56,31.45,0.0,0.55,14925.11,13772.48,-14925.11,-13772.48,0.098,0.0
